Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-05; 08:38:29
File Name; D:\Mahlo\TR\180105083829FP 4576_570 GSM0_XMF2.txt

1116.4; 08:39:02; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.307167; 0.307719; 0.308347; 0.308848; 0.309311; 0.309853; 0.310439; 0.310932; 0.311290; 0.311742; 0.312382; 0.313052; 0.313499; 0.313785; 0.313807; 0.313587; 0.313007; 0.312373; 0.311825; 0.311297; 0.310590; 0.309558; 0.308057; 0.306546; 0.304945; 0.303384; 0.302196; 0.301530; 0.301300; 0.301260; 0.301302; 0.301477; 0.301477; 0.301372; 0.301225; 0.301181; 0.301468; 0.302105; 0.303069; 0.304162; 0.305278; 0.306329; 0.307345; 0.308244; 0.308875; 0.309397; 0.310007; 0.310717; 0.311452; 0.312162; 0.312724; 0.313250; 0.313606; 0.313829; 0.313769; 0.313311; 0.312776; 0.312407; 0.312340; 0.312198; 0.311700; 0.310953; 0.310106; 0.309814; 0.309838; 0.309996; 0.310036; 0.309928; 0.309649; 0.309312; 0.308981; 0.308652; 0.308157; 0.307588; 0.307335; 0.307513; 0.307852; 0.308164; 0.308373; 0.307983; 0.307380; 0.306926; 0.306690; 0.306752; 0.307150; 0.307622; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1267.1; 08:52:42; (); (); (); (); (); (); (); 0.247260; 0.247713; 0.248444; 0.248831; 0.249166; 0.249445; 0.250106; 0.251269; 0.254473; 0.256010; 0.256338; 0.257775; 0.259656; 0.263491; 0.267377; 0.272284; 0.278999; 0.287708; 0.297546; 0.306373; 0.315750; 0.325926; 0.338489; 0.352987; 0.369021; 0.390448; 0.409773; 0.427965; 0.447109; 0.463127; 0.477670; 0.491943; 0.507017; 0.524535; 0.543994; 0.562915; 0.574125; 0.581263; 0.586517; 0.587597; 0.585610; 0.584531; 0.586262; 0.589383; 0.592166; 0.594247; 0.594761; 0.591487; 0.581521; 0.570642; 0.565540; 0.566262; 0.568083; 0.568725; 0.568791; 0.569620; 0.570207; 0.572768; 0.579121; 0.586502; 0.597129; 0.611710; 0.630316; 0.657296; 0.686389; 0.708293; 0.727359; 0.745231; 0.760490; 0.781935; 0.809143; 0.834746; 0.853005; 0.868789; 0.886376; 0.903543; 0.916627; 0.927394; 0.938905; 0.950894; 0.966285; 0.989547; 1.012076; 1.020985; 1.015174; 0.998554; 0.976063; 0.953877; 0.933413; 0.909060; 0.888501; 0.869304; 0.841618; 0.806636; 0.763753; 0.712357; 0.661149; 0.620388; 0.588168; 0.561456; 0.541026; 0.525135; 0.509316; 0.495029; 0.479791; 0.459871; 0.436565; 0.415944; 0.398298; 0.383876; 0.370698; 0.359517; 0.351273; 0.345199; 0.341060; 0.336680; 0.326342; 0.313258; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1269.1; 08:52:51; (); (); (); (); (); (); (); 0.242886; 0.241984; 0.242142; 0.243162; 0.244605; 0.246257; 0.248166; 0.252229; 0.255159; 0.256893; 0.258278; 0.259706; 0.261594; 0.264576; 0.268537; 0.273559; 0.280070; 0.287547; 0.296715; 0.307059; 0.317269; 0.328515; 0.340123; 0.351299; 0.364537; 0.380246; 0.399332; 0.417722; 0.435130; 0.454254; 0.470783; 0.484743; 0.494760; 0.497818; 0.496679; 0.493459; 0.488953; 0.485642; 0.482980; 0.477825; 0.468113; 0.454970; 0.443152; 0.434627; 0.422318; 0.407367; 0.395025; 0.386352; 0.381399; 0.380228; 0.382169; 0.386466; 0.391666; 0.396804; 0.402940; 0.409302; 0.415448; 0.423474; 0.433952; 0.449324; 0.469920; 0.489591; 0.505258; 0.520168; 0.535242; 0.547693; 0.557328; 0.564717; 0.571935; 0.578618; 0.582600; 0.584725; 0.581356; 0.569313; 0.554233; 0.540310; 0.528208; 0.517799; 0.504876; 0.487699; 0.471997; 0.458654; 0.447277; 0.437556; 0.429137; 0.419907; 0.408496; 0.399078; 0.392777; 0.386803; 0.377733; 0.366888; 0.359105; 0.354258; 0.350055; 0.345068; 0.338198; 0.329005; 0.319107; 0.312411; 0.309355; 0.308641; 0.308870; 0.309464; 0.309967; 0.312045; 0.316235; 0.320393; 0.322901; 0.321682; 0.319912; 0.321155; 0.322171; 0.323018; 0.323933; 0.324622; 0.323791; 0.323062; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1271.3; 08:52:59; (); (); (); (); (); (); (); 0.260651; 0.261934; 0.263036; 0.263774; 0.264386; 0.264822; 0.265377; 0.267064; 0.271458; 0.273159; 0.273226; 0.274363; 0.275723; 0.277394; 0.278023; 0.278169; 0.279228; 0.282412; 0.287825; 0.296752; 0.309516; 0.324914; 0.338751; 0.350548; 0.363779; 0.378199; 0.388994; 0.399078; 0.413947; 0.438403; 0.464888; 0.488267; 0.512498; 0.530927; 0.543687; 0.554261; 0.563368; 0.571120; 0.577609; 0.580815; 0.581103; 0.580642; 0.579708; 0.574853; 0.565535; 0.551447; 0.530878; 0.507298; 0.484295; 0.466529; 0.451667; 0.438552; 0.428410; 0.421432; 0.419121; 0.418437; 0.416300; 0.413619; 0.412466; 0.414111; 0.420343; 0.434259; 0.455606; 0.476305; 0.494180; 0.509855; 0.525984; 0.544188; 0.565187; 0.589402; 0.611476; 0.630882; 0.651700; 0.674238; 0.688652; 0.695509; 0.697534; 0.696225; 0.693024; 0.688768; 0.685291; 0.677648; 0.659882; 0.638860; 0.621357; 0.605165; 0.587056; 0.567742; 0.546905; 0.527538; 0.515099; 0.506776; 0.500491; 0.496809; 0.497619; 0.501131; 0.504182; 0.506537; 0.509053; 0.511935; 0.514780; 0.519593; 0.528764; 0.539668; 0.550099; 0.557518; 0.561126; 0.561251; 0.557814; 0.548267; 0.531905; 0.522259; 0.519897; 0.518805; 0.517638; 0.516654; 0.511374; 0.500437; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1273.7; 08:53:08; (); (); (); (); (); (); (); 0.353110; 0.364336; 0.371005; 0.374830; 0.379651; 0.386737; 0.397959; 0.418389; 0.434028; 0.442762; 0.449690; 0.454734; 0.456262; 0.454804; 0.451403; 0.447276; 0.442471; 0.437578; 0.432231; 0.421643; 0.407202; 0.391930; 0.373954; 0.360848; 0.351332; 0.342751; 0.334830; 0.328788; 0.324405; 0.322215; 0.321411; 0.322630; 0.326866; 0.335432; 0.343570; 0.351094; 0.362317; 0.377981; 0.393081; 0.409461; 0.429963; 0.447695; 0.461970; 0.480669; 0.500121; 0.514356; 0.522410; 0.526612; 0.529663; 0.532623; 0.532019; 0.525819; 0.513266; 0.497012; 0.480996; 0.465330; 0.446536; 0.425251; 0.407548; 0.390763; 0.371670; 0.356395; 0.342353; 0.329128; 0.318523; 0.310888; 0.306001; 0.303571; 0.303115; 0.304476; 0.306704; 0.309682; 0.312760; 0.318843; 0.329305; 0.342921; 0.363023; 0.393903; 0.428184; 0.458736; 0.493563; 0.537636; 0.576140; 0.601881; 0.620187; 0.634387; 0.645172; 0.651845; 0.656384; 0.658987; 0.654503; 0.641390; 0.622711; 0.599795; 0.579551; 0.556764; 0.525047; 0.486453; 0.455089; 0.436914; 0.422743; 0.409402; 0.396386; 0.381582; 0.367129; 0.355556; 0.345789; 0.337494; 0.328021; 0.314156; 0.300684; 0.293185; 0.289978; 0.288362; 0.286681; 0.285433; 0.285062; 0.285765; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1276.1; 08:53:17; (); (); (); (); (); (); (); 0.299213; 0.303047; 0.306000; 0.311247; 0.318413; 0.325555; 0.332753; 0.340619; 0.352824; 0.358983; 0.363337; 0.367699; 0.370853; 0.371365; 0.370397; 0.369663; 0.370177; 0.369995; 0.367480; 0.362839; 0.357030; 0.348266; 0.339657; 0.333945; 0.328219; 0.322179; 0.317176; 0.313691; 0.311267; 0.310007; 0.309160; 0.308185; 0.308999; 0.313860; 0.323300; 0.335574; 0.352492; 0.375621; 0.396537; 0.411584; 0.429475; 0.449001; 0.469110; 0.496374; 0.530181; 0.564930; 0.600365; 0.634931; 0.667424; 0.695728; 0.714895; 0.726317; 0.736082; 0.748325; 0.759562; 0.765289; 0.770457; 0.775729; 0.774187; 0.765763; 0.751322; 0.737294; 0.719727; 0.699121; 0.690202; 0.690423; 0.695147; 0.699745; 0.704667; 0.713612; 0.727540; 0.745081; 0.763655; 0.778252; 0.786473; 0.798099; 0.819436; 0.845384; 0.873460; 0.899954; 0.923665; 0.946532; 0.959795; 0.969141; 0.983918; 1.003371; 1.019397; 1.030629; 1.041962; 1.054758; 1.065904; 1.071712; 1.067971; 1.051789; 1.026252; 0.996023; 0.960575; 0.921376; 0.888273; 0.850504; 0.802622; 0.753690; 0.714672; 0.679951; 0.640077; 0.599948; 0.559265; 0.522730; 0.499267; 0.478887; 0.458334; 0.445597; 0.443622; 0.442309; 0.440453; 0.436559; 0.429943; 0.422767; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1289.9; 08:54:00; (); (); (); (); (); (); (); 0.868145; 0.846626; 0.829963; 0.817542; 0.810471; 0.806880; 0.809574; 0.819743; 0.834267; 0.848993; 0.869762; 0.900622; 0.938076; 0.984405; 1.040758; 1.089675; 1.136438; 1.186144; 1.225379; 1.264040; 1.311282; 1.350152; 1.368156; 1.363762; 1.339821; 1.306630; 1.270468; 1.224304; 1.167194; 1.104421; 1.048438; 0.996801; 0.942780; 0.896654; 0.861424; 0.828043; 0.803919; 0.795595; 0.799852; 0.811827; 0.828992; 0.865187; 0.907132; 0.957632; 1.019928; 1.076721; 1.139288; 1.197275; 1.238593; 1.268829; 1.296217; 1.326750; 1.347467; 1.355241; 1.360945; 1.363373; 1.363044; 1.362029; 1.356719; 1.346652; 1.334365; 1.322829; 1.318870; 1.321579; 1.327729; 1.335486; 1.342151; 1.354049; 1.374070; 1.397108; 1.415495; 1.425592; 1.429603; 1.434480; 1.444579; 1.456177; 1.467295; 1.475014; 1.480622; 1.484368; 1.479854; 1.474272; 1.470551; 1.468055; 1.467215; 1.467954; 1.462055; 1.451971; 1.437878; 1.417025; 1.398820; 1.383459; 1.369855; 1.358562; 1.346430; 1.327605; 1.302894; 1.282465; 1.271640; 1.267889; 1.264836; 1.265471; 1.274226; 1.294473; 1.314971; 1.329102; 1.332044; 1.332874; 1.335339; 1.333620; 1.327522; 1.318546; 1.324836; 1.322613; 1.311119; 1.301576; 1.289953; 1.259500; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1293.0; 08:54:09; (); (); (); (); (); (); 0.894272; 0.867891; 0.855734; 0.852500; 0.854708; 0.863105; 0.878147; 0.890489; 0.897886; 0.912889; 0.948739; 0.990136; 1.037132; 1.095953; 1.151643; 1.205049; 1.259244; 1.303053; 1.347797; 1.394943; 1.431209; 1.451372; 1.465392; 1.479862; 1.480905; 1.467264; 1.447061; 1.426951; 1.402752; 1.377910; 1.356503; 1.337350; 1.326760; 1.320495; 1.317022; 1.315658; 1.318199; 1.317971; 1.315561; 1.318921; 1.328860; 1.343268; 1.362605; 1.383559; 1.405542; 1.430739; 1.450383; 1.456856; 1.459172; 1.459083; 1.455975; 1.450737; 1.445754; 1.436448; 1.417000; 1.388079; 1.361540; 1.337905; 1.316916; 1.304394; 1.295705; 1.284710; 1.269848; 1.256050; 1.252658; 1.251467; 1.251966; 1.260381; 1.273520; 1.296171; 1.332620; 1.366246; 1.394918; 1.420238; 1.433423; 1.428728; 1.427221; 1.435051; 1.443163; 1.448575; 1.447366; 1.431743; 1.402828; 1.372236; 1.336955; 1.302319; 1.276150; 1.255929; 1.230110; 1.205212; 1.194523; 1.191603; 1.190604; 1.185324; 1.185698; 1.202906; 1.234164; 1.271969; 1.300271; 1.325129; 1.351733; 1.377094; 1.398071; 1.420249; 1.443060; 1.463892; 1.466788; 1.453532; 1.441132; 1.420305; 1.383530; 1.340507; 1.328051; 1.324226; 1.316532; 1.295309; 1.270228; 1.245692; 1.215365; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1296.3; 08:54:18; (); (); (); (); (); (); 1.277674; 1.261506; 1.235186; 1.205899; 1.185683; 1.179165; 1.184244; 1.190404; 1.193186; 1.193733; 1.205448; 1.220220; 1.234946; 1.249513; 1.261865; 1.280657; 1.303980; 1.332302; 1.369770; 1.405108; 1.426644; 1.439544; 1.452862; 1.466528; 1.474146; 1.471219; 1.469144; 1.468958; 1.469378; 1.470971; 1.473645; 1.477351; 1.481688; 1.487289; 1.492885; 1.495873; 1.498176; 1.500478; 1.502060; 1.503053; 1.503042; 1.502068; 1.500382; 1.497824; 1.494586; 1.490259; 1.484181; 1.478631; 1.472934; 1.468166; 1.465032; 1.463422; 1.464596; 1.466474; 1.467012; 1.464708; 1.459047; 1.454147; 1.450851; 1.445954; 1.435141; 1.412615; 1.386771; 1.366467; 1.354611; 1.355061; 1.360192; 1.360358; 1.359773; 1.360968; 1.365397; 1.371896; 1.376220; 1.379499; 1.385234; 1.399779; 1.423956; 1.446136; 1.466506; 1.474358; 1.469647; 1.462900; 1.458884; 1.455486; 1.453091; 1.453817; 1.456872; 1.460609; 1.465955; 1.470848; 1.475029; 1.479030; 1.483267; 1.488583; 1.495041; 1.500027; 1.504060; 1.508367; 1.514513; 1.517172; 1.509826; 1.494625; 1.479464; 1.461126; 1.436974; 1.405623; 1.367744; 1.322466; 1.262389; 1.190829; 1.121889; 1.050303; 0.982345; 0.937431; 0.889619; 0.843015; 0.801155; 0.744071; 0.673973; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1299.7; 08:54:27; (); (); (); (); (); (); 1.438782; 1.439834; 1.440998; 1.442098; 1.443051; 1.444539; 1.448273; 1.455021; 1.458329; 1.458700; 1.458321; 1.461224; 1.462039; 1.462226; 1.461753; 1.460626; 1.458754; 1.456192; 1.453274; 1.449534; 1.444513; 1.437874; 1.431185; 1.424785; 1.423439; 1.421537; 1.417991; 1.416426; 1.416293; 1.417075; 1.419107; 1.422948; 1.428068; 1.434351; 1.441867; 1.448755; 1.455532; 1.462662; 1.470285; 1.476046; 1.480071; 1.483350; 1.485793; 1.486865; 1.486595; 1.484786; 1.481841; 1.478044; 1.472871; 1.467731; 1.462520; 1.457058; 1.452022; 1.446782; 1.442662; 1.439574; 1.437658; 1.436813; 1.437131; 1.438726; 1.441527; 1.444749; 1.448405; 1.453796; 1.455773; 1.459490; 1.464146; 1.466775; 1.468642; 1.469838; 1.470304; 1.469707; 1.468346; 1.466163; 1.462875; 1.459001; 1.455373; 1.451545; 1.447026; 1.446419; 1.443447; 1.440814; 1.439928; 1.440217; 1.442065; 1.444933; 1.449417; 1.457562; 1.462254; 1.459892; 1.451111; 1.440187; 1.424213; 1.406835; 1.386701; 1.359345; 1.333599; 1.310154; 1.293176; 1.284075; 1.273904; 1.259128; 1.240287; 1.226087; 1.225722; 1.228123; 1.231722; 1.234948; 1.234767; 1.232600; 1.218983; 1.196826; 1.198003; 1.193072; 1.179811; 1.165983; 1.152151; 1.137002; 1.116500; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1303.2; 08:54:35; (); (); (); (); (); (); 1.431370; 1.433122; 1.433642; 1.434202; 1.434666; 1.435057; 1.435393; 1.437738; 1.446526; 1.446255; 1.445049; 1.443761; 1.442446; 1.441372; 1.440360; 1.439374; 1.439475; 1.440082; 1.440680; 1.441572; 1.442799; 1.443952; 1.445085; 1.446062; 1.446961; 1.447687; 1.448234; 1.448346; 1.447914; 1.446875; 1.445573; 1.443434; 1.440535; 1.437078; 1.432356; 1.427820; 1.423199; 1.416939; 1.410743; 1.406143; 1.402494; 1.398591; 1.394850; 1.392133; 1.390090; 1.388563; 1.388234; 1.388788; 1.389785; 1.391329; 1.393168; 1.395216; 1.397533; 1.399452; 1.401038; 1.402169; 1.402678; 1.402926; 1.402917; 1.402295; 1.401021; 1.399325; 1.397172; 1.394668; 1.392264; 1.389388; 1.386621; 1.384634; 1.383043; 1.381913; 1.381190; 1.381071; 1.381281; 1.381794; 1.382627; 1.383658; 1.384518; 1.385300; 1.386059; 1.386653; 1.386850; 1.386638; 1.385720; 1.384112; 1.381393; 1.377282; 1.372297; 1.366593; 1.361448; 1.356913; 1.351583; 1.345786; 1.340124; 1.335441; 1.330883; 1.326472; 1.323816; 1.322178; 1.321491; 1.322469; 1.325155; 1.328745; 1.333692; 1.340432; 1.347073; 1.354022; 1.362166; 1.370573; 1.377715; 1.384426; 1.391657; 1.398265; 1.403607; 1.407823; 1.412012; 1.415707; 1.418414; 1.420489; 1.421732; 1.422047; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1306.6; 08:54:44; (); (); (); (); (); (); 1.422846; 1.417412; 1.413319; 1.409496; 1.405998; 1.402889; 1.399366; 1.393751; 1.389202; 1.385508; 1.382279; 1.379618; 1.377683; 1.376546; 1.376672; 1.378009; 1.379905; 1.382421; 1.385204; 1.387816; 1.390026; 1.392551; 1.395366; 1.397971; 1.400134; 1.401404; 1.401884; 1.401704; 1.400775; 1.399110; 1.396574; 1.393478; 1.390968; 1.388711; 1.386414; 1.384415; 1.382667; 1.381144; 1.379660; 1.378649; 1.378692; 1.379684; 1.381503; 1.383622; 1.386490; 1.390519; 1.394670; 1.398656; 1.401408; 1.403914; 1.406980; 1.409974; 1.412610; 1.414199; 1.414997; 1.415235; 1.415096; 1.414492; 1.413413; 1.411864; 1.409979; 1.407757; 1.405592; 1.404008; 1.402793; 1.402025; 1.401704; 1.402156; 1.403629; 1.406289; 1.409489; 1.412914; 1.415809; 1.419708; 1.424457; 1.428708; 1.433214; 1.437260; 1.440581; 1.442725; 1.443934; 1.444499; 1.444117; 1.442520; 1.439443; 1.435536; 1.431003; 1.427095; 1.422740; 1.416560; 1.410189; 1.404126; 1.398483; 1.394015; 1.390158; 1.386504; 1.383501; 1.381322; 1.380368; 1.380179; 1.380435; 1.381078; 1.382409; 1.384098; 1.384919; 1.385536; 1.386178; 1.386707; 1.387026; 1.387241; 1.387348; 1.387792; 1.388286; 1.388153; 1.387671; 1.386930; 1.385998; 1.384644; 1.383043; 1.382995; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1310.1; 08:54:53; (); (); (); (); (); (); 1.429144; 1.431496; 1.435402; 1.438648; 1.441503; 1.444307; 1.446588; 1.448359; 1.450560; 1.453032; 1.455435; 1.457269; 1.458879; 1.460165; 1.460572; 1.460059; 1.457198; 1.452502; 1.447682; 1.443131; 1.437368; 1.430336; 1.424233; 1.418404; 1.411638; 1.404837; 1.399064; 1.393389; 1.387553; 1.382828; 1.379563; 1.376987; 1.374809; 1.373333; 1.372593; 1.372468; 1.372912; 1.373631; 1.374211; 1.374755; 1.375194; 1.375547; 1.375570; 1.375078; 1.373965; 1.372045; 1.369571; 1.366806; 1.363354; 1.358768; 1.354218; 1.349416; 1.343883; 1.339299; 1.335224; 1.331141; 1.327708; 1.325476; 1.324015; 1.323266; 1.323438; 1.324318; 1.326116; 1.329318; 1.333373; 1.337265; 1.341154; 1.345306; 1.348868; 1.351213; 1.352842; 1.353636; 1.353401; 1.352300; 1.350573; 1.347610; 1.343828; 1.339779; 1.335168; 1.330179; 1.324419; 1.318852; 1.314356; 1.310213; 1.306072; 1.302778; 1.300805; 1.299923; 1.299964; 1.300583; 1.301846; 1.303636; 1.306066; 1.308437; 1.311002; 1.313970; 1.316603; 1.319512; 1.322347; 1.324640; 1.326778; 1.328154; 1.328797; 1.328977; 1.328965; 1.328520; 1.327643; 1.326847; 1.326267; 1.325815; 1.326011; 1.326632; 1.327573; 1.327672; 1.327391; 1.327288; 1.327336; 1.327757; 1.328631; 1.329609; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1313.6; 08:55:02; (); (); (); (); (); 1.307456; 1.310289; 1.314691; 1.317785; 1.320107; 1.322120; 1.323821; 1.325840; 1.329080; 1.331743; 1.333938; 1.335809; 1.336656; 1.336587; 1.335517; 1.333512; 1.331139; 1.328168; 1.324478; 1.320837; 1.317735; 1.314904; 1.311999; 1.309735; 1.308217; 1.307460; 1.307603; 1.309131; 1.311725; 1.314758; 1.318860; 1.323471; 1.327687; 1.331889; 1.335848; 1.339355; 1.342757; 1.345641; 1.347544; 1.348587; 1.348507; 1.346877; 1.343874; 1.339750; 1.335461; 1.330618; 1.324884; 1.319086; 1.313984; 1.309411; 1.305012; 1.301784; 1.299036; 1.296662; 1.295317; 1.295326; 1.296156; 1.297566; 1.299467; 1.301864; 1.304223; 1.306344; 1.308702; 1.310351; 1.311155; 1.311242; 1.310405; 1.308755; 1.306487; 1.303148; 1.298955; 1.294895; 1.290785; 1.286826; 1.282958; 1.278674; 1.274725; 1.271388; 1.268637; 1.266437; 1.265482; 1.265598; 1.266923; 1.269284; 1.272682; 1.277675; 1.283717; 1.289366; 1.295086; 1.301691; 1.308445; 1.315275; 1.321265; 1.326971; 1.332689; 1.337329; 1.340543; 1.343177; 1.345201; 1.346399; 1.346986; 1.347023; 1.346645; 1.345715; 1.344653; 1.347755; 1.351792; 1.355272; 1.358886; 1.363364; 1.367557; 1.371913; 1.376888; 1.380614; 1.383404; 1.386724; 1.390660; 1.396354; 1.403692; 1.410288; 1.410951; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1317.1; 08:55:11; (); (); (); (); (); 1.302445; 1.302670; 1.305335; 1.307639; 1.309262; 1.310234; 1.310619; 1.310867; 1.311146; 1.311492; 1.311604; 1.311637; 1.311628; 1.311491; 1.311224; 1.311018; 1.310874; 1.309268; 1.307856; 1.307374; 1.307860; 1.308953; 1.310570; 1.312839; 1.315342; 1.318298; 1.321766; 1.324967; 1.327759; 1.330404; 1.332553; 1.334300; 1.335171; 1.335211; 1.334307; 1.331939; 1.328678; 1.325320; 1.321547; 1.316850; 1.312366; 1.307171; 1.302481; 1.298772; 1.295260; 1.292855; 1.291068; 1.290164; 1.290335; 1.291580; 1.293768; 1.296463; 1.299090; 1.301776; 1.304844; 1.307896; 1.310398; 1.312502; 1.314345; 1.315318; 1.315560; 1.315159; 1.313649; 1.311208; 1.307857; 1.304157; 1.300119; 1.295154; 1.289801; 1.284231; 1.278888; 1.274614; 1.271285; 1.267732; 1.264279; 1.261479; 1.259297; 1.258057; 1.257929; 1.258569; 1.259428; 1.260727; 1.262300; 1.264078; 1.265780; 1.266989; 1.267362; 1.267171; 1.266467; 1.264893; 1.262664; 1.259694; 1.256495; 1.252637; 1.247680; 1.243165; 1.238720; 1.234378; 1.231106; 1.228455; 1.226816; 1.226749; 1.227768; 1.229787; 1.233025; 1.237250; 1.242624; 1.249622; 1.257567; 1.264970; 1.272720; 1.281659; 1.290212; 1.298277; 1.303185; 1.307346; 1.311437; 1.315504; 1.320380; 1.325442; 1.328038; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1320.6; 08:55:20; (); (); (); (); (); 1.282369; 1.278067; 1.272465; 1.269329; 1.266661; 1.264180; 1.262529; 1.260956; 1.257674; 1.255180; 1.253675; 1.252779; 1.252362; 1.253013; 1.255086; 1.258478; 1.262972; 1.267436; 1.272049; 1.277017; 1.281092; 1.284682; 1.287798; 1.289878; 1.290737; 1.290772; 1.289712; 1.287179; 1.283009; 1.277205; 1.270435; 1.263023; 1.256219; 1.250367; 1.243925; 1.236067; 1.229840; 1.225455; 1.221579; 1.219106; 1.217630; 1.217496; 1.221335; 1.227278; 1.233183; 1.239374; 1.246446; 1.252804; 1.258422; 1.265530; 1.272138; 1.277633; 1.281337; 1.284369; 1.286365; 1.287537; 1.287630; 1.285442; 1.281802; 1.277994; 1.274580; 1.272397; 1.270294; 1.267335; 1.265418; 1.264609; 1.264975; 1.266363; 1.268377; 1.271058; 1.273883; 1.277256; 1.281476; 1.285913; 1.289396; 1.292572; 1.294941; 1.296339; 1.297427; 1.297955; 1.297588; 1.296394; 1.294328; 1.291245; 1.287913; 1.284931; 1.282113; 1.279088; 1.276644; 1.275342; 1.274753; 1.275016; 1.276347; 1.278257; 1.280848; 1.284829; 1.289322; 1.294984; 1.302664; 1.310681; 1.318447; 1.324266; 1.331157; 1.339633; 1.345492; 1.348421; 1.350855; 1.352629; 1.353732; 1.354314; 1.354404; 1.353717; 1.352075; 1.350469; 1.348927; 1.347276; 1.344937; 1.341797; 1.337772; 1.333021; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1324.1; 08:55:28; (); (); (); (); (); 1.306268; 1.306268; 1.309721; 1.315438; 1.319819; 1.322609; 1.325553; 1.328665; 1.332259; 1.337048; 1.342225; 1.346919; 1.350890; 1.355391; 1.360258; 1.364740; 1.367767; 1.367398; 1.365450; 1.363240; 1.360749; 1.357783; 1.354202; 1.348674; 1.342980; 1.337194; 1.330078; 1.323732; 1.317347; 1.311124; 1.305186; 1.299453; 1.295759; 1.292689; 1.289799; 1.287218; 1.284781; 1.282650; 1.280570; 1.278865; 1.277634; 1.276420; 1.274975; 1.273709; 1.272575; 1.271101; 1.268450; 1.264617; 1.260617; 1.256427; 1.251687; 1.247579; 1.243392; 1.238673; 1.234671; 1.230949; 1.227310; 1.224298; 1.221654; 1.219676; 1.218440; 1.217689; 1.217866; 1.218895; 1.220979; 1.223978; 1.227005; 1.230336; 1.233718; 1.236928; 1.240036; 1.242380; 1.243756; 1.244040; 1.243311; 1.242067; 1.240259; 1.237232; 1.233419; 1.229140; 1.223891; 1.217345; 1.210431; 1.203521; 1.196968; 1.191838; 1.187314; 1.183157; 1.180576; 1.179064; 1.178596; 1.179066; 1.180456; 1.182479; 1.185007; 1.188733; 1.193676; 1.198415; 1.203535; 1.208709; 1.214093; 1.218873; 1.222391; 1.225681; 1.228489; 1.230651; 1.232609; 1.234288; 1.235531; 1.236382; 1.236639; 1.236620; 1.236551; 1.236298; 1.235860; 1.235510; 1.235421; 1.235713; 1.236378; 1.237039; 1.237437; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1327.6; 08:55:37; (); (); (); (); (); 1.239612; 1.239490; 1.238807; 1.238010; 1.237316; 1.236532; 1.235455; 1.234159; 1.232475; 1.230368; 1.227428; 1.223905; 1.220415; 1.216446; 1.211503; 1.207096; 1.202945; 1.198552; 1.194506; 1.191251; 1.188618; 1.186410; 1.185186; 1.184946; 1.185207; 1.186179; 1.188268; 1.191376; 1.195725; 1.199783; 1.204959; 1.211828; 1.217176; 1.222399; 1.227959; 1.232343; 1.235749; 1.237848; 1.239604; 1.240945; 1.241056; 1.240210; 1.237980; 1.234106; 1.229782; 1.225706; 1.219898; 1.213723; 1.208182; 1.202163; 1.197616; 1.193660; 1.189617; 1.186318; 1.183966; 1.182342; 1.181214; 1.181057; 1.181793; 1.182834; 1.184013; 1.185552; 1.187021; 1.187940; 1.188116; 1.187651; 1.186610; 1.184823; 1.182816; 1.180059; 1.175273; 1.168910; 1.162208; 1.154511; 1.145166; 1.137069; 1.129260; 1.120968; 1.115152; 1.110249; 1.106255; 1.103428; 1.100841; 1.099232; 1.099187; 1.101986; 1.106939; 1.114365; 1.125552; 1.136393; 1.147276; 1.159336; 1.170491; 1.179096; 1.186692; 1.194585; 1.201948; 1.208866; 1.214325; 1.218621; 1.221894; 1.223194; 1.222575; 1.220431; 1.217851; 1.218961; 1.221210; 1.224128; 1.227432; 1.230642; 1.234156; 1.238289; 1.242534; 1.245375; 1.247836; 1.250755; 1.254365; 1.259628; 1.265532; 1.272608; 1.273975; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
