Roll Number; 0
Recipe Name; FP 4548_520 GSM
Start Time; 2018-03-12; 10:09:23
File Name; D:\Mahlo\TR\180312100923FP 4548_520 GSM0_THICKNESS2.txt

2133.5; 10:09:36; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.612341; 1.612933; 1.613691; 1.606176; 1.602460; 1.596919; 1.591247; 1.590825; 1.591926; 1.585975; 1.584688; 1.587575; 1.588643; 1.586031; 1.580684; 1.577146; 1.574791; 1.574239; 1.581283; 1.584352; 1.591394; 1.599923; 1.603207; 1.604295; 1.606444; 1.607100; 1.608897; 1.610477; 1.611798; 1.615520; 1.620549; 1.624983; 1.626947; 1.625373; 1.622266; 1.621384; 1.622047; 1.621065; 1.621282; 1.625684; 1.623784; 1.622646; 1.620063; 1.617000; 1.615467; 1.614040; 1.611241; 1.606472; 1.604728; 1.606531; 1.603490; 1.597987; 1.594485; 1.589261; 1.584361; 1.583219; 1.580858; 1.580040; 1.576876; 1.573045; 1.571249; 1.569508; 1.573363; 1.573226; 1.570183; 1.568329; 1.570158; 1.577565; 1.581097; 1.581974; 1.582860; 1.583516; 1.581740; 1.584460; 1.582981; 1.580275; 1.577900; 1.572297; 1.572950; 1.573732; 1.573553; 1.572419; 1.567599; 1.566947; 1.566975; 1.567364; 1.568765; 1.569611; 1.569546; 1.570637; 1.572407; 1.575747; 1.579449; 1.579488; 1.579388; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2659.3; 11:10:38; (); (); (); (); (); (); (); (); (); 1.500539; 1.501781; 1.502845; 1.501233; 1.499600; 1.499366; 1.499275; 1.499441; 1.498359; 1.495841; 1.495620; 1.496782; 1.495837; 1.493410; 1.494772; 1.495586; 1.494491; 1.496888; 1.499209; 1.500736; 1.499967; 1.498190; 1.496534; 1.495839; 1.494770; 1.494170; 1.494049; 1.496458; 1.501022; 1.502392; 1.505219; 1.509744; 1.510670; 1.512258; 1.515414; 1.519011; 1.521320; 1.521865; 1.523762; 1.529089; 1.531290; 1.532627; 1.535242; 1.531025; 1.524885; 1.519829; 1.516483; 1.514649; 1.513954; 1.512468; 1.511022; 1.510184; 1.509032; 1.505587; 1.497275; 1.492637; 1.489155; 1.486244; 1.488232; 1.492003; 1.494616; 1.493502; 1.489323; 1.486509; 1.481410; 1.479455; 1.479707; 1.481665; 1.482920; 1.483488; 1.482104; 1.480402; 1.479101; 1.477089; 1.475172; 1.471493; 1.470100; 1.473466; 1.474437; 1.479077; 1.479515; 1.477441; 1.474878; 1.474766; 1.478879; 1.481168; 1.484531; 1.488274; 1.490419; 1.492174; 1.492840; 1.491756; 1.489324; 1.492664; 1.494831; 1.499628; 1.503683; 1.505853; 1.504621; 1.503509; 1.502832; 1.497091; 1.489942; 1.485193; 1.485479; 1.487016; 1.487787; 1.484647; 1.478187; 1.472890; 1.466576; 1.463175; 1.461997; 1.462201; 1.460788; 1.461626; 1.461593; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2660.6; 11:10:46; (); (); (); (); (); (); (); (); (); 1.488503; 1.488382; 1.490855; 1.493067; 1.495102; 1.496475; 1.497216; 1.497824; 1.500858; 1.500867; 1.499060; 1.498555; 1.499479; 1.497600; 1.496849; 1.499373; 1.500482; 1.498623; 1.496967; 1.494516; 1.489802; 1.486345; 1.485815; 1.485627; 1.487460; 1.490268; 1.488626; 1.483177; 1.481038; 1.479549; 1.474941; 1.471871; 1.471691; 1.471827; 1.474726; 1.481583; 1.484881; 1.480886; 1.477741; 1.474277; 1.472475; 1.472378; 1.475242; 1.478715; 1.482425; 1.484474; 1.484930; 1.485366; 1.486376; 1.484309; 1.479440; 1.476809; 1.476028; 1.476511; 1.475449; 1.476240; 1.477289; 1.476042; 1.475608; 1.475426; 1.479505; 1.483355; 1.484713; 1.484889; 1.484368; 1.485565; 1.492453; 1.499741; 1.503303; 1.508299; 1.509917; 1.511547; 1.513001; 1.510925; 1.509776; 1.505937; 1.501266; 1.499035; 1.499785; 1.500711; 1.501235; 1.499397; 1.497420; 1.497747; 1.496870; 1.493931; 1.490928; 1.490266; 1.493004; 1.493588; 1.495161; 1.499463; 1.503455; 1.502566; 1.503540; 1.505990; 1.505658; 1.502420; 1.498370; 1.492795; 1.488103; 1.485013; 1.482290; 1.478689; 1.480050; 1.478654; 1.476084; 1.473515; 1.470997; 1.464566; 1.458721; 1.456400; 1.454975; 1.453490; 1.456585; 1.464579; 1.468181; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2661.8; 11:10:55; (); (); (); (); (); (); (); (); (); 1.499297; 1.503054; 1.506248; 1.507168; 1.509205; 1.510338; 1.509857; 1.510728; 1.513808; 1.512646; 1.511974; 1.512455; 1.515703; 1.522128; 1.525172; 1.526063; 1.525510; 1.525339; 1.526278; 1.526833; 1.527659; 1.527271; 1.525846; 1.523481; 1.523888; 1.522606; 1.520341; 1.516140; 1.509552; 1.502828; 1.497239; 1.493680; 1.491313; 1.491522; 1.486264; 1.484088; 1.485524; 1.486860; 1.485847; 1.486368; 1.483833; 1.483268; 1.484028; 1.482266; 1.479666; 1.480387; 1.480101; 1.476567; 1.472452; 1.471681; 1.468950; 1.466064; 1.464174; 1.465313; 1.463806; 1.467328; 1.468917; 1.469454; 1.472675; 1.477735; 1.481089; 1.486045; 1.488577; 1.491314; 1.497703; 1.503063; 1.506538; 1.507812; 1.507353; 1.507457; 1.506967; 1.507271; 1.509200; 1.512786; 1.513317; 1.511160; 1.510493; 1.512289; 1.512126; 1.510554; 1.508675; 1.506755; 1.504996; 1.504547; 1.506483; 1.505280; 1.501268; 1.497384; 1.496636; 1.497398; 1.497459; 1.496018; 1.495974; 1.494961; 1.491205; 1.488432; 1.487429; 1.488372; 1.489020; 1.490434; 1.493586; 1.498364; 1.498660; 1.496208; 1.495421; 1.495981; 1.495027; 1.492312; 1.490148; 1.490785; 1.492543; 1.494539; 1.495553; 1.494938; 1.490552; 1.485358; 1.484281; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2663.1; 11:11:03; (); (); (); (); (); (); (); (); (); 1.540847; 1.540320; 1.538950; 1.539028; 1.539449; 1.538851; 1.537778; 1.537413; 1.539040; 1.543014; 1.543637; 1.540189; 1.534934; 1.531479; 1.526579; 1.524781; 1.525114; 1.525147; 1.522435; 1.518029; 1.514458; 1.510398; 1.504081; 1.498182; 1.495863; 1.496142; 1.497350; 1.498200; 1.497993; 1.497610; 1.498030; 1.497183; 1.495779; 1.497955; 1.502414; 1.505432; 1.512139; 1.519525; 1.524500; 1.524622; 1.524907; 1.526034; 1.528146; 1.528321; 1.529185; 1.527811; 1.527296; 1.528219; 1.527852; 1.524463; 1.521269; 1.515641; 1.509869; 1.508165; 1.510837; 1.514290; 1.515027; 1.511580; 1.507718; 1.505747; 1.503982; 1.502520; 1.502624; 1.499828; 1.498159; 1.499565; 1.501206; 1.499882; 1.495089; 1.494771; 1.491978; 1.490713; 1.492113; 1.496323; 1.498541; 1.499027; 1.496710; 1.494468; 1.496601; 1.496596; 1.494377; 1.491707; 1.491974; 1.495718; 1.494503; 1.492809; 1.490780; 1.489237; 1.488383; 1.487023; 1.488141; 1.492821; 1.496128; 1.493198; 1.494467; 1.492997; 1.494769; 1.496006; 1.493968; 1.489048; 1.486732; 1.485595; 1.483539; 1.479454; 1.474996; 1.471023; 1.466492; 1.464478; 1.463014; 1.459496; 1.460530; 1.459460; 1.456597; 1.455578; 1.456621; 1.453962; 1.484281; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2664.3; 11:11:12; (); (); (); (); (); (); (); (); (); 1.491288; 1.490567; 1.489940; 1.486933; 1.481323; 1.475477; 1.471291; 1.471398; 1.472027; 1.469076; 1.465519; 1.458760; 1.457015; 1.455257; 1.452842; 1.450502; 1.448406; 1.443285; 1.442619; 1.447001; 1.453580; 1.458291; 1.458234; 1.456726; 1.456408; 1.456416; 1.461071; 1.464055; 1.465452; 1.466575; 1.467781; 1.470447; 1.478523; 1.482259; 1.483796; 1.485225; 1.490544; 1.495693; 1.500614; 1.506417; 1.511322; 1.509720; 1.510481; 1.513524; 1.514856; 1.515550; 1.517430; 1.515478; 1.516025; 1.518555; 1.518379; 1.513402; 1.510271; 1.511461; 1.512051; 1.511422; 1.511787; 1.510355; 1.510611; 1.513120; 1.515765; 1.514211; 1.514011; 1.513617; 1.512646; 1.512861; 1.516853; 1.522812; 1.522974; 1.520755; 1.516580; 1.517156; 1.517304; 1.515929; 1.513524; 1.512823; 1.516109; 1.514869; 1.511790; 1.510500; 1.509256; 1.504566; 1.497138; 1.495155; 1.497026; 1.499711; 1.496448; 1.494099; 1.492663; 1.491405; 1.490290; 1.489754; 1.489018; 1.488701; 1.488200; 1.488374; 1.491541; 1.492401; 1.487643; 1.482630; 1.479973; 1.477899; 1.475547; 1.473731; 1.471777; 1.466293; 1.461731; 1.461638; 1.460994; 1.458550; 1.454311; 1.449777; 1.447610; 1.450544; 1.452249; 1.452336; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2665.6; 11:11:20; (); (); (); (); (); (); (); (); (); 1.471182; 1.477362; 1.483410; 1.482974; 1.481540; 1.479821; 1.476322; 1.472019; 1.468237; 1.465113; 1.462825; 1.463626; 1.464685; 1.463703; 1.462299; 1.459960; 1.455111; 1.451435; 1.451400; 1.453743; 1.456622; 1.459519; 1.462550; 1.464279; 1.467661; 1.471656; 1.471671; 1.472801; 1.476677; 1.479845; 1.480584; 1.482576; 1.482426; 1.481876; 1.480306; 1.477488; 1.479601; 1.482438; 1.486714; 1.487791; 1.488225; 1.489827; 1.492372; 1.491637; 1.490831; 1.492000; 1.493035; 1.496582; 1.498008; 1.500293; 1.503902; 1.505965; 1.510371; 1.512795; 1.512382; 1.509549; 1.508001; 1.507135; 1.507592; 1.506188; 1.503718; 1.503292; 1.502599; 1.501876; 1.499817; 1.497101; 1.495622; 1.494047; 1.496669; 1.499570; 1.501463; 1.504904; 1.506556; 1.509384; 1.511906; 1.513515; 1.510915; 1.507383; 1.506330; 1.507375; 1.510052; 1.510500; 1.508779; 1.506951; 1.505390; 1.502786; 1.495804; 1.490352; 1.483944; 1.481527; 1.481829; 1.484876; 1.489597; 1.491521; 1.491587; 1.490135; 1.487316; 1.483289; 1.478796; 1.475512; 1.476199; 1.477313; 1.478714; 1.481261; 1.483264; 1.483164; 1.479707; 1.474949; 1.470503; 1.466761; 1.464153; 1.462661; 1.463524; 1.465003; 1.465299; 1.467057; 1.467429; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2666.8; 11:11:29; (); (); (); (); (); (); (); (); (); 1.528057; 1.529209; 1.526261; 1.524248; 1.523560; 1.522452; 1.519775; 1.517754; 1.516399; 1.513576; 1.512127; 1.511035; 1.508366; 1.505745; 1.503470; 1.500111; 1.498193; 1.498723; 1.497709; 1.496373; 1.500886; 1.507364; 1.510869; 1.511093; 1.510393; 1.509928; 1.508959; 1.506431; 1.504859; 1.506682; 1.508825; 1.509978; 1.511189; 1.511629; 1.509311; 1.503724; 1.500152; 1.500111; 1.500111; 1.502126; 1.503962; 1.506160; 1.508265; 1.505706; 1.498906; 1.494102; 1.490612; 1.486075; 1.484053; 1.487829; 1.491009; 1.488213; 1.484822; 1.483920; 1.483106; 1.480161; 1.477346; 1.476830; 1.478731; 1.482447; 1.485236; 1.486486; 1.486008; 1.485847; 1.480282; 1.475874; 1.474959; 1.476509; 1.475988; 1.474281; 1.472272; 1.468575; 1.464890; 1.462348; 1.461234; 1.459787; 1.460169; 1.462074; 1.460984; 1.460340; 1.460329; 1.459227; 1.459000; 1.457713; 1.453702; 1.454970; 1.458853; 1.462051; 1.461150; 1.455428; 1.454357; 1.453955; 1.454584; 1.457632; 1.460181; 1.462776; 1.463901; 1.462319; 1.463630; 1.471160; 1.473763; 1.473225; 1.473292; 1.476401; 1.480316; 1.479194; 1.478371; 1.475139; 1.470148; 1.469220; 1.467648; 1.466398; 1.465316; 1.462802; 1.457375; 1.454977; 1.467429; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2668.1; 11:11:37; (); (); (); (); (); (); (); (); (); 1.514540; 1.515214; 1.516245; 1.514911; 1.507545; 1.501069; 1.496232; 1.493220; 1.489054; 1.483884; 1.480911; 1.477016; 1.473446; 1.476815; 1.476155; 1.471142; 1.466780; 1.462867; 1.461374; 1.463156; 1.465784; 1.467868; 1.468290; 1.464720; 1.462373; 1.459780; 1.456985; 1.453175; 1.450815; 1.452386; 1.454734; 1.453650; 1.450508; 1.447649; 1.446040; 1.445282; 1.445637; 1.447027; 1.450628; 1.453430; 1.456280; 1.455397; 1.451849; 1.446386; 1.444887; 1.444431; 1.444885; 1.446136; 1.447367; 1.445746; 1.444528; 1.443746; 1.442873; 1.440427; 1.437101; 1.433244; 1.435905; 1.441257; 1.444277; 1.444595; 1.444536; 1.442114; 1.440997; 1.442449; 1.446468; 1.444142; 1.438529; 1.433961; 1.434568; 1.439928; 1.444564; 1.445413; 1.446014; 1.447284; 1.446807; 1.447966; 1.453520; 1.454056; 1.451816; 1.453483; 1.460264; 1.467264; 1.472804; 1.475036; 1.472316; 1.467849; 1.464464; 1.464144; 1.467324; 1.471261; 1.472089; 1.473094; 1.475177; 1.476046; 1.473729; 1.466858; 1.462484; 1.460036; 1.458107; 1.459198; 1.465392; 1.468977; 1.467886; 1.464645; 1.461493; 1.458484; 1.456682; 1.459225; 1.462124; 1.461985; 1.465741; 1.469687; 1.472209; 1.473484; 1.472675; 1.469073; 1.467429; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2669.3; 11:11:46; (); (); (); (); (); (); (); (); (); 1.483950; 1.486249; 1.489899; 1.487916; 1.484002; 1.482376; 1.479488; 1.477940; 1.481152; 1.480754; 1.481861; 1.481210; 1.479659; 1.477567; 1.471425; 1.467357; 1.464510; 1.461539; 1.460685; 1.464495; 1.467356; 1.470221; 1.470389; 1.467133; 1.470309; 1.472424; 1.475152; 1.479015; 1.483268; 1.486583; 1.490939; 1.494986; 1.499077; 1.505101; 1.505989; 1.502709; 1.501388; 1.501922; 1.501940; 1.498623; 1.491976; 1.485367; 1.478672; 1.473969; 1.471722; 1.468929; 1.465991; 1.461999; 1.456509; 1.454158; 1.455765; 1.456320; 1.455672; 1.454297; 1.452907; 1.454640; 1.455812; 1.457478; 1.460920; 1.465580; 1.466211; 1.465180; 1.464634; 1.464582; 1.463509; 1.459548; 1.457497; 1.455876; 1.455140; 1.455380; 1.454661; 1.455247; 1.455594; 1.454676; 1.450847; 1.449293; 1.447957; 1.448470; 1.451430; 1.454587; 1.460070; 1.462766; 1.465242; 1.467586; 1.470036; 1.470499; 1.470797; 1.472070; 1.473652; 1.473172; 1.475139; 1.475606; 1.474731; 1.472494; 1.469701; 1.468329; 1.466042; 1.465018; 1.463603; 1.461510; 1.461135; 1.456890; 1.453068; 1.450860; 1.449456; 1.446016; 1.444688; 1.443000; 1.439688; 1.437186; 1.434558; 1.434012; 1.432250; 1.429956; 1.427209; 1.427284; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2670.6; 11:11:54; (); (); (); (); (); (); (); (); (); 1.510826; 1.514043; 1.516798; 1.516842; 1.514208; 1.513263; 1.513653; 1.514113; 1.517431; 1.520545; 1.516568; 1.516638; 1.519373; 1.523017; 1.524531; 1.521171; 1.518341; 1.514601; 1.511908; 1.513036; 1.514892; 1.516088; 1.515066; 1.512291; 1.508731; 1.506635; 1.506244; 1.507764; 1.508949; 1.509152; 1.512475; 1.514280; 1.514765; 1.512304; 1.510050; 1.510410; 1.508376; 1.507714; 1.511871; 1.519073; 1.522687; 1.521414; 1.513711; 1.502352; 1.494930; 1.491036; 1.486786; 1.486472; 1.488745; 1.489708; 1.484499; 1.480508; 1.475577; 1.466605; 1.456806; 1.452055; 1.450640; 1.452355; 1.456857; 1.458770; 1.456781; 1.456515; 1.454647; 1.451830; 1.449946; 1.449166; 1.450816; 1.455683; 1.461502; 1.465645; 1.468634; 1.466612; 1.463247; 1.460340; 1.458417; 1.458108; 1.458361; 1.462315; 1.467085; 1.469448; 1.469887; 1.467399; 1.467043; 1.468114; 1.469772; 1.472800; 1.476331; 1.476408; 1.475506; 1.474994; 1.477456; 1.476346; 1.471353; 1.466250; 1.463636; 1.462215; 1.463951; 1.461378; 1.456484; 1.451642; 1.449954; 1.450636; 1.454316; 1.458440; 1.461027; 1.456867; 1.454160; 1.456435; 1.460095; 1.463836; 1.466173; 1.466316; 1.468784; 1.471958; 1.473825; 1.470766; 1.467709; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2671.8; 11:12:03; (); (); (); (); (); (); (); (); (); 1.479249; 1.477423; 1.476152; 1.474248; 1.472252; 1.471426; 1.471284; 1.472564; 1.473683; 1.475043; 1.475396; 1.474270; 1.477209; 1.483100; 1.484650; 1.486560; 1.489542; 1.492131; 1.496256; 1.498383; 1.500234; 1.501303; 1.497658; 1.494010; 1.491015; 1.488183; 1.485678; 1.485963; 1.484084; 1.482385; 1.482619; 1.482937; 1.482532; 1.484114; 1.488816; 1.493088; 1.497976; 1.504853; 1.510990; 1.513915; 1.516394; 1.519139; 1.519677; 1.517304; 1.513903; 1.508750; 1.505336; 1.505293; 1.500834; 1.495027; 1.488470; 1.482758; 1.477501; 1.473942; 1.473417; 1.474307; 1.475656; 1.476574; 1.480132; 1.486375; 1.489749; 1.490738; 1.488569; 1.486786; 1.487384; 1.488241; 1.490887; 1.497123; 1.504537; 1.505612; 1.503971; 1.501300; 1.496388; 1.491324; 1.487226; 1.484003; 1.482157; 1.482649; 1.485096; 1.484664; 1.483281; 1.481286; 1.476299; 1.467333; 1.464229; 1.467572; 1.468363; 1.468161; 1.469490; 1.467319; 1.467267; 1.468437; 1.468711; 1.468277; 1.469467; 1.467378; 1.467979; 1.471270; 1.474362; 1.476256; 1.472225; 1.470963; 1.470744; 1.466402; 1.466645; 1.467797; 1.465291; 1.460082; 1.455807; 1.454161; 1.455052; 1.452112; 1.445687; 1.437804; 1.432233; 1.429444; 1.467709; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2673.1; 11:12:11; (); (); (); (); (); (); (); (); (); 1.480898; 1.482237; 1.483895; 1.481627; 1.481277; 1.480449; 1.480284; 1.480824; 1.483814; 1.488559; 1.492287; 1.491585; 1.490165; 1.489090; 1.485192; 1.484136; 1.482745; 1.482098; 1.486437; 1.489236; 1.491059; 1.492317; 1.492467; 1.489662; 1.484273; 1.479964; 1.478258; 1.479258; 1.485026; 1.491809; 1.499422; 1.502788; 1.503714; 1.503308; 1.501646; 1.499906; 1.501776; 1.504217; 1.506214; 1.510875; 1.516547; 1.523794; 1.526918; 1.522759; 1.519998; 1.517006; 1.516459; 1.516145; 1.515293; 1.517553; 1.520916; 1.520511; 1.521998; 1.524210; 1.523353; 1.518328; 1.512283; 1.508098; 1.511440; 1.515737; 1.518476; 1.520398; 1.523461; 1.526763; 1.524881; 1.523412; 1.520723; 1.517694; 1.516941; 1.520071; 1.521430; 1.523559; 1.522973; 1.519929; 1.520614; 1.521162; 1.524224; 1.522681; 1.519429; 1.519829; 1.517878; 1.517630; 1.517834; 1.516397; 1.512948; 1.512473; 1.509710; 1.507628; 1.507630; 1.503699; 1.500654; 1.496384; 1.495655; 1.496002; 1.494473; 1.492514; 1.489801; 1.485863; 1.483318; 1.483873; 1.484089; 1.487742; 1.490732; 1.489772; 1.486904; 1.485696; 1.485467; 1.484410; 1.483011; 1.482355; 1.484597; 1.487511; 1.491610; 1.494380; 1.494080; 1.493316; 1.489619; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2674.3; 11:12:20; (); (); (); (); (); (); (); (); (); 1.481364; 1.478118; 1.476468; 1.474940; 1.475832; 1.476321; 1.477283; 1.480307; 1.482638; 1.483173; 1.484146; 1.483608; 1.483373; 1.488415; 1.492349; 1.497073; 1.501993; 1.506532; 1.510622; 1.510318; 1.509522; 1.509935; 1.511350; 1.510225; 1.510619; 1.512276; 1.512309; 1.510808; 1.508482; 1.508033; 1.507501; 1.505791; 1.503833; 1.502638; 1.508610; 1.513283; 1.515406; 1.516809; 1.519020; 1.520493; 1.520126; 1.521837; 1.524042; 1.522162; 1.517531; 1.515236; 1.512675; 1.508437; 1.505284; 1.500185; 1.499265; 1.496438; 1.490851; 1.485605; 1.483093; 1.483028; 1.483752; 1.484668; 1.486541; 1.491284; 1.495660; 1.501008; 1.507579; 1.510679; 1.510360; 1.508305; 1.507555; 1.508290; 1.512231; 1.513057; 1.510735; 1.507706; 1.506169; 1.504683; 1.501251; 1.498776; 1.496980; 1.497953; 1.499961; 1.501012; 1.504307; 1.508141; 1.511988; 1.511606; 1.508000; 1.507378; 1.508826; 1.510338; 1.511555; 1.508033; 1.502788; 1.498797; 1.494776; 1.491596; 1.489819; 1.484197; 1.482641; 1.483864; 1.486575; 1.491327; 1.490999; 1.484207; 1.476718; 1.471700; 1.469602; 1.471866; 1.471128; 1.471438; 1.472097; 1.471442; 1.471866; 1.469559; 1.464786; 1.459494; 1.454393; 1.452348; 1.455901; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2675.6; 11:12:28; (); (); (); (); (); (); (); (); (); 1.473984; 1.474753; 1.476691; 1.481244; 1.481537; 1.475794; 1.474244; 1.473768; 1.471269; 1.470041; 1.469762; 1.467112; 1.465264; 1.465061; 1.465821; 1.464065; 1.464979; 1.464873; 1.461638; 1.462560; 1.468410; 1.471269; 1.472773; 1.473751; 1.471671; 1.472398; 1.474107; 1.476530; 1.479169; 1.481269; 1.483126; 1.483039; 1.484087; 1.486594; 1.486950; 1.488276; 1.489167; 1.489125; 1.489398; 1.493675; 1.497033; 1.500420; 1.502531; 1.500613; 1.494613; 1.492542; 1.491169; 1.488420; 1.486556; 1.488133; 1.489924; 1.492040; 1.494477; 1.496774; 1.496460; 1.492370; 1.491078; 1.491645; 1.493723; 1.500322; 1.503051; 1.505012; 1.508392; 1.510792; 1.506539; 1.502231; 1.500847; 1.501733; 1.501485; 1.499449; 1.501425; 1.503179; 1.504370; 1.505036; 1.505217; 1.505690; 1.508030; 1.507605; 1.502945; 1.500503; 1.496742; 1.493194; 1.490261; 1.491160; 1.495071; 1.497970; 1.499612; 1.502027; 1.504264; 1.504501; 1.504904; 1.504151; 1.504128; 1.508286; 1.515668; 1.519952; 1.518621; 1.515041; 1.510526; 1.501300; 1.495458; 1.494147; 1.492635; 1.489862; 1.486911; 1.485470; 1.482638; 1.481060; 1.480527; 1.477211; 1.476426; 1.478274; 1.481317; 1.485825; 1.492094; 1.492908; 1.489904; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2676.8; 11:12:37; (); (); (); (); (); (); (); (); (); 1.455695; 1.456809; 1.455313; 1.452618; 1.450997; 1.451020; 1.450529; 1.449775; 1.449563; 1.448776; 1.448128; 1.448872; 1.450352; 1.451154; 1.451153; 1.451901; 1.452946; 1.454475; 1.457389; 1.460299; 1.460580; 1.460109; 1.460466; 1.463682; 1.466370; 1.468559; 1.472883; 1.478428; 1.483295; 1.483416; 1.482982; 1.484207; 1.485195; 1.483906; 1.483697; 1.487333; 1.490997; 1.490296; 1.486867; 1.485182; 1.483446; 1.480230; 1.476800; 1.474433; 1.473844; 1.470910; 1.468758; 1.467271; 1.466918; 1.465791; 1.463381; 1.462967; 1.465586; 1.465936; 1.465870; 1.467523; 1.468403; 1.469116; 1.470527; 1.473454; 1.478834; 1.482800; 1.488658; 1.493009; 1.492865; 1.491205; 1.486187; 1.483470; 1.485460; 1.484162; 1.483560; 1.484548; 1.482607; 1.478964; 1.475871; 1.471995; 1.467725; 1.463092; 1.460072; 1.462427; 1.465435; 1.471791; 1.473237; 1.471155; 1.468619; 1.466557; 1.463810; 1.464942; 1.468703; 1.472787; 1.473223; 1.474977; 1.475495; 1.475323; 1.474915; 1.473868; 1.474245; 1.475805; 1.478611; 1.482085; 1.486463; 1.489582; 1.489699; 1.485746; 1.481259; 1.479475; 1.477266; 1.475630; 1.473984; 1.473418; 1.473505; 1.472482; 1.470713; 1.468758; 1.465736; 1.459396; 1.489904; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2678.1; 11:12:45; (); (); (); (); (); (); (); (); (); 1.478699; 1.476225; 1.482814; 1.487729; 1.488927; 1.486439; 1.484579; 1.483195; 1.481170; 1.480260; 1.481648; 1.483159; 1.482046; 1.484743; 1.486116; 1.484583; 1.484577; 1.482696; 1.477541; 1.475486; 1.477567; 1.481368; 1.485571; 1.490499; 1.495156; 1.499130; 1.503514; 1.505082; 1.503140; 1.502404; 1.504819; 1.508099; 1.509046; 1.513170; 1.515638; 1.516008; 1.517314; 1.515748; 1.516321; 1.516206; 1.515162; 1.515295; 1.517762; 1.519005; 1.518834; 1.518143; 1.515174; 1.511929; 1.511103; 1.512535; 1.515635; 1.516726; 1.519576; 1.519408; 1.519833; 1.519388; 1.515217; 1.514553; 1.516563; 1.517156; 1.518098; 1.520934; 1.523025; 1.522362; 1.519591; 1.516194; 1.512975; 1.512687; 1.511689; 1.510238; 1.510482; 1.512771; 1.509641; 1.505493; 1.503856; 1.504035; 1.502719; 1.504848; 1.503472; 1.508803; 1.513729; 1.514762; 1.515386; 1.514738; 1.514014; 1.514402; 1.515668; 1.514691; 1.515122; 1.513693; 1.514312; 1.518333; 1.517453; 1.519716; 1.513190; 1.506421; 1.506729; 1.501403; 1.497919; 1.497406; 1.497646; 1.497764; 1.497909; 1.498007; 1.498326; 1.495634; 1.489894; 1.485745; 1.481489; 1.479800; 1.478611; 1.475173; 1.477219; 1.478048; 1.474197; 1.465724; 1.489904; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2679.3; 11:12:54; (); (); (); (); (); (); (); (); (); 1.497859; 1.500528; 1.506086; 1.508305; 1.508813; 1.508623; 1.508103; 1.507742; 1.505851; 1.504288; 1.503985; 1.506312; 1.507547; 1.507967; 1.504859; 1.499657; 1.495461; 1.493024; 1.490476; 1.489552; 1.491806; 1.495374; 1.494589; 1.492803; 1.490856; 1.489187; 1.488974; 1.489595; 1.493698; 1.501432; 1.510262; 1.516597; 1.515215; 1.514260; 1.512042; 1.508603; 1.503828; 1.501431; 1.500927; 1.504516; 1.508001; 1.507619; 1.501977; 1.493188; 1.488296; 1.486780; 1.488830; 1.491515; 1.492233; 1.492209; 1.491445; 1.488664; 1.486532; 1.482359; 1.477623; 1.476032; 1.480965; 1.486329; 1.490008; 1.489679; 1.484782; 1.478692; 1.473854; 1.470338; 1.467186; 1.467580; 1.471075; 1.476373; 1.478594; 1.478408; 1.474637; 1.466936; 1.465035; 1.464900; 1.465855; 1.468060; 1.470718; 1.474458; 1.477469; 1.480866; 1.483094; 1.482044; 1.476970; 1.472999; 1.474933; 1.479077; 1.480924; 1.478578; 1.475405; 1.473547; 1.472948; 1.472514; 1.470131; 1.466878; 1.464732; 1.461369; 1.461100; 1.465431; 1.472746; 1.472042; 1.468470; 1.467479; 1.469852; 1.471121; 1.473287; 1.473685; 1.473352; 1.474017; 1.475573; 1.475419; 1.477275; 1.479706; 1.479573; 1.477304; 1.477151; 1.481712; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
