Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-05; 08:38:29
File Name; D:\Mahlo\TR\180105083829FP 4576_570 GSM0_FMI2.txt

1116.4; 08:39:02; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 460.452050; 459.963620; 459.196001; 457.914770; 456.565320; 455.426157; 454.242796; 452.952832; 451.655060; 450.342894; 449.307919; 448.111176; 446.774513; 445.729405; 445.125371; 444.736779; 444.434643; 444.687456; 445.813954; 446.966439; 448.075056; 449.904352; 452.122062; 453.422546; 453.856587; 453.996658; 454.399735; 454.754055; 454.900742; 455.185801; 455.269486; 455.481321; 455.874413; 456.225157; 456.354380; 456.499934; 456.037432; 455.349445; 455.519617; 456.334949; 456.946224; 457.451820; 457.554340; 457.011312; 456.262320; 455.755323; 455.121070; 453.994542; 453.051418; 452.588886; 452.006310; 451.568991; 451.529175; 450.674713; 449.679464; 448.953539; 447.842717; 447.199583; 447.223336; 447.123736; 446.929395; 446.805835; 446.972132; 446.902722; 446.263999; 445.663422; 445.137799; 444.825768; 444.860637; 444.707215; 444.204509; 443.765938; 443.322659; 442.977607; 442.783952; 442.493379; 442.432314; 442.245007; 442.023575; 442.185551; 442.485303; 442.552298; 442.747653; 442.721009; 442.606121; 442.683190; 443.184286; 443.757564; 444.123834; 444.591254; 444.759578; 444.524914; 444.213003; 444.084406; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1293.0; 08:54:09; (); (); (); (); (); (); 637.059331; 635.747492; 632.077932; 627.025187; 622.901738; 619.576216; 616.150558; 613.389492; 610.882759; 608.140409; 605.274975; 602.324367; 600.161552; 599.671185; 600.317895; 601.186872; 603.160560; 606.449604; 610.007823; 614.530087; 620.298743; 625.364065; 629.159153; 633.360147; 637.566864; 640.833437; 645.385385; 648.290813; 649.354875; 649.739146; 648.619175; 647.179723; 646.580815; 645.546734; 644.889295; 643.280089; 641.178429; 640.136957; 637.667239; 636.646867; 637.392461; 637.895048; 639.540434; 640.695632; 642.840445; 647.411942; 650.000989; 652.756095; 656.239152; 659.439862; 662.559927; 667.169869; 670.479417; 673.424304; 674.755931; 673.360527; 671.516538; 669.632673; 667.344809; 665.030003; 660.402417; 656.800866; 653.496325; 648.919404; 644.985735; 641.208231; 634.830773; 629.799247; 626.962125; 625.405967; 624.646127; 624.120772; 624.495864; 625.934124; 628.416538; 631.055474; 632.996261; 635.101795; 637.473464; 637.946248; 639.385521; 642.185807; 643.954933; 644.384444; 643.957376; 644.049048; 642.778873; 639.576316; 635.327816; 630.534470; 626.590848; 624.126792; 620.264828; 616.790712; 615.064740; 613.329351; 610.023856; 607.147694; 604.727030; 604.004443; 603.723347; 604.117692; 605.724990; 608.509183; 611.561298; 615.604222; 618.910015; 621.938765; 624.709427; 626.208663; 628.275871; 630.113006; 632.423937; 634.674847; 635.737717; 636.788666; 638.129234; 638.565004; 638.777316; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1296.3; 08:54:18; (); (); (); (); (); (); 624.874413; 625.322402; 624.697566; 624.738753; 626.402676; 628.633857; 631.814599; 634.481370; 637.032747; 640.506685; 644.746363; 648.111701; 650.615036; 653.086245; 654.547095; 656.893194; 658.941925; 661.160827; 662.983537; 662.203252; 661.974669; 660.650730; 659.235120; 657.178521; 653.172135; 649.509668; 647.502959; 646.357656; 646.317303; 645.467818; 644.047022; 642.924786; 643.115997; 643.726170; 645.211339; 646.410882; 647.282779; 649.594247; 651.799560; 655.326903; 658.330619; 660.982966; 663.062632; 664.272010; 666.660488; 666.655242; 666.024148; 663.592935; 662.285268; 660.026133; 655.882537; 651.821673; 647.024691; 643.252611; 638.718486; 634.097278; 630.483270; 629.424632; 627.555311; 626.234770; 626.376390; 627.020001; 628.161192; 628.792942; 631.367266; 635.630548; 639.097393; 643.237114; 647.970021; 652.454495; 657.316327; 660.105884; 661.944449; 663.834751; 666.324973; 667.905271; 668.655753; 669.810653; 669.825912; 668.660820; 667.143643; 664.983213; 661.985397; 658.461571; 654.756904; 651.132822; 648.395598; 646.086097; 644.116402; 642.069936; 641.528726; 640.763342; 639.546573; 639.277458; 639.666021; 639.701247; 639.945149; 639.458358; 639.243305; 638.601780; 637.374997; 634.176910; 630.961180; 627.073705; 621.934950; 616.667807; 610.985279; 605.937660; 600.307345; 593.699813; 588.880241; 584.168136; 580.084741; 576.706767; 573.253095; 570.035875; 567.054808; 564.556122; 562.591255; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1299.7; 08:54:27; (); (); (); (); (); (); 662.281513; 660.490870; 660.125256; 660.496116; 660.758138; 660.213053; 660.446465; 663.047612; 665.664077; 667.664587; 668.678761; 669.565558; 669.410288; 668.456137; 667.166889; 667.013049; 666.910291; 665.929615; 664.420187; 662.700415; 661.106169; 660.021186; 658.729374; 658.987343; 659.477353; 659.122646; 659.553170; 661.490321; 665.469885; 668.823063; 672.690809; 677.113116; 680.866957; 683.877110; 688.790917; 691.153944; 691.504300; 690.064490; 686.799705; 683.060348; 680.662632; 677.972674; 673.973918; 668.862462; 665.140629; 659.710705; 654.276431; 649.878085; 646.585941; 643.025219; 641.756952; 642.235279; 644.735694; 646.431565; 648.719013; 650.323749; 652.152658; 655.233979; 660.082698; 663.796306; 668.166399; 672.340274; 675.216436; 676.883817; 678.552568; 678.741753; 676.964283; 674.228430; 673.435867; 672.225952; 670.327544; 667.343676; 663.801432; 660.007954; 655.953348; 652.710259; 651.030183; 649.962127; 650.882602; 651.322603; 652.239680; 654.260993; 656.576872; 658.598721; 661.848366; 665.471137; 668.736219; 670.971513; 673.062146; 674.635649; 675.832450; 676.246226; 676.227689; 674.646914; 672.415972; 669.286966; 666.798711; 663.029194; 659.175336; 654.047191; 648.303151; 642.825663; 638.067007; 633.936286; 631.738186; 630.474746; 628.536344; 626.191378; 623.943329; 622.037351; 621.379972; 621.506512; 621.584356; 621.620774; 621.705532; 621.679902; 622.722328; 624.798775; 626.153052; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1303.2; 08:54:35; (); (); (); (); (); (); 671.869695; 670.542419; 669.986129; 670.414329; 670.529842; 670.647204; 670.484662; 670.689106; 670.649827; 670.311511; 671.346068; 670.792282; 670.349300; 670.047343; 669.373691; 667.605996; 666.402698; 664.890587; 662.895322; 662.812114; 663.572729; 663.188636; 663.746297; 664.851248; 666.328073; 668.414354; 671.874821; 674.537778; 677.762568; 681.263149; 686.473846; 689.928234; 692.685664; 695.762336; 697.508514; 699.147046; 700.556934; 699.974120; 698.892176; 697.661817; 696.522415; 695.185900; 693.764687; 691.592991; 688.606024; 686.460435; 685.315788; 684.245169; 683.042824; 682.758927; 683.486104; 685.396254; 687.651217; 689.076543; 691.114306; 692.770958; 694.081426; 694.943905; 697.634518; 700.157285; 699.949682; 701.111138; 702.009857; 702.475965; 702.561200; 701.721370; 700.298667; 698.714554; 696.414411; 694.323659; 692.382574; 691.343188; 691.284180; 691.604793; 692.335367; 694.045246; 695.114434; 696.597636; 699.665368; 702.074766; 705.131769; 708.737969; 715.683222; 721.639097; 725.884855; 730.058193; 734.347701; 738.044083; 739.558816; 739.251077; 739.252210; 739.752829; 737.843990; 735.660195; 732.930660; 728.765309; 724.694014; 719.738662; 713.602126; 706.395090; 698.869288; 692.208469; 686.655283; 683.422565; 681.867719; 680.359960; 679.704070; 680.844367; 681.885123; 682.815194; 683.525741; 683.721066; 685.202599; 687.469542; 690.518379; 693.929732; 697.175324; 699.139178; 701.469541; 702.025771; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1306.6; 08:54:44; (); (); (); (); (); (); 675.292671; 671.720386; 671.378493; 671.744525; 672.283590; 673.038721; 674.249053; 675.372422; 676.454067; 677.401900; 678.529799; 680.630088; 682.960629; 686.654687; 692.218721; 697.571874; 701.493025; 704.392731; 707.018852; 708.759010; 709.719718; 709.738672; 708.944619; 708.301783; 706.851304; 705.495834; 703.105330; 700.379848; 697.844148; 694.365263; 690.744460; 688.117325; 688.058019; 688.414454; 688.569963; 689.241409; 689.475954; 689.345241; 689.262509; 690.472543; 693.235934; 697.304010; 700.375974; 702.267349; 704.684734; 708.822429; 709.599912; 708.154798; 706.682146; 705.321014; 703.423679; 702.997983; 703.211010; 701.671422; 698.772073; 694.839716; 692.059219; 689.518511; 687.253118; 685.311019; 682.462335; 681.014478; 680.218995; 680.489540; 681.251705; 682.146728; 682.611048; 683.815062; 686.880469; 690.248013; 692.056894; 691.857219; 692.709625; 694.009602; 695.715249; 696.034312; 695.799887; 694.936156; 693.115354; 691.231251; 688.368738; 685.229599; 682.393074; 678.482473; 673.890173; 671.128571; 669.861019; 668.367326; 666.551292; 664.731622; 664.263725; 665.481150; 667.538762; 669.599891; 672.634780; 676.950097; 679.912448; 683.259070; 687.849343; 692.529440; 695.909083; 698.125422; 701.286495; 703.804314; 705.673516; 706.938267; 706.909597; 706.247807; 705.337465; 704.928637; 703.254998; 702.229142; 700.396180; 698.467433; 696.205974; 694.985807; 694.530249; 693.178773; 692.761242; 691.516161; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1310.1; 08:54:53; (); (); (); (); (); (); 662.932038; 659.052312; 657.559216; 657.094061; 657.058835; 658.282816; 661.234796; 662.887096; 662.463129; 663.467407; 664.721012; 666.623712; 671.134174; 676.880538; 682.134151; 686.557531; 690.368593; 694.060802; 697.524309; 700.864136; 703.942299; 705.297530; 705.739915; 707.077980; 707.371473; 708.672047; 709.168434; 707.678080; 706.111848; 704.810262; 704.343975; 703.355968; 702.682972; 701.370478; 700.395644; 699.991047; 700.206697; 701.726198; 703.287303; 704.767704; 706.784666; 710.632741; 713.854671; 717.328072; 720.212281; 723.804951; 729.257464; 733.480036; 737.169027; 739.939094; 740.809739; 740.714252; 738.465726; 735.602140; 733.462930; 729.934216; 726.391196; 723.666251; 720.562577; 717.271268; 714.247465; 710.501790; 707.562745; 706.364155; 706.776619; 708.690464; 710.404873; 713.659823; 717.500389; 721.959114; 726.144433; 731.799424; 734.859109; 737.891018; 742.066860; 744.841814; 746.684849; 748.895764; 749.584675; 750.282288; 749.521196; 748.599589; 747.901082; 747.308612; 744.364381; 740.428150; 735.351086; 733.172476; 732.132375; 729.294419; 727.839530; 727.700710; 727.049708; 727.006316; 726.971209; 726.237655; 726.344466; 726.342499; 727.870107; 728.644311; 730.027020; 731.519580; 732.080996; 732.843637; 734.279811; 735.141158; 733.862519; 731.866717; 728.677154; 723.856926; 720.504701; 716.354430; 711.532354; 707.971036; 705.822468; 704.084396; 701.726079; 697.941542; 691.692233; 686.697423; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1313.6; 08:55:02; (); (); (); (); (); 748.471260; 749.260187; 749.425948; 751.060009; 751.059592; 750.967979; 750.861466; 751.061201; 753.023386; 751.949847; 750.877261; 748.721302; 746.476591; 742.795289; 738.035977; 733.647585; 730.778039; 727.794170; 724.470139; 723.517001; 723.446250; 723.496377; 724.049330; 726.291418; 727.819622; 729.820371; 732.464075; 736.522377; 740.901411; 744.193554; 747.482419; 750.252187; 752.343297; 752.380490; 751.562238; 751.013756; 748.808384; 747.272134; 744.997382; 742.734015; 739.578903; 734.706402; 728.262246; 723.433435; 720.240176; 718.176782; 716.676056; 715.789557; 715.510786; 716.316998; 718.817532; 722.137570; 723.290145; 726.185441; 730.938077; 735.726833; 740.054607; 743.699133; 747.807384; 751.536310; 754.470229; 755.175233; 754.665434; 755.677044; 752.844989; 749.678969; 746.093512; 743.609726; 741.087556; 738.428056; 735.710919; 734.321177; 734.240115; 734.450638; 734.281242; 733.753026; 735.105276; 736.175001; 738.313913; 742.874742; 746.509850; 750.388801; 754.847467; 758.772314; 762.840509; 766.822457; 771.178722; 772.330403; 771.312237; 769.720256; 768.524945; 767.334640; 767.686605; 766.217828; 762.989163; 757.337689; 751.924753; 746.676385; 739.686668; 733.876884; 729.715347; 724.230886; 721.235037; 719.283342; 717.532814; 715.419888; 714.328527; 713.964403; 714.039207; 716.217935; 718.767941; 720.666051; 720.874190; 721.761286; 721.846044; 721.823156; 722.342014; 723.385036; 724.941075; 727.555215; 730.002820; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1317.1; 08:55:11; (); (); (); (); (); 732.286990; 732.341528; 733.557701; 736.181080; 739.801586; 741.443515; 742.101490; 744.253218; 746.395051; 748.072863; 748.319268; 748.802423; 750.496447; 750.958204; 749.358535; 747.214675; 745.337129; 742.706060; 736.994445; 732.895255; 730.747461; 728.552997; 725.451827; 723.063171; 721.469939; 722.560346; 724.972785; 726.249397; 729.468524; 732.072294; 735.657334; 741.019487; 745.668769; 750.468254; 754.621863; 757.849753; 759.736598; 760.067344; 760.729134; 762.649059; 761.938512; 760.080934; 757.697642; 754.015028; 752.164543; 749.059200; 745.100379; 740.163624; 737.184346; 736.674488; 736.078620; 735.630453; 736.023784; 736.998916; 738.561988; 740.229666; 742.253721; 744.837940; 748.176575; 751.827896; 755.004406; 760.125816; 766.010821; 769.780457; 771.900594; 774.294734; 777.016759; 780.531645; 782.392383; 781.222582; 778.415203; 777.582705; 776.001871; 774.357796; 773.048580; 771.236658; 768.257260; 765.136361; 762.549281; 761.478424; 761.827767; 764.544189; 765.070617; 767.488122; 772.997975; 778.100252; 781.177402; 785.484731; 790.080428; 793.963075; 798.926651; 802.601516; 805.840909; 806.374073; 806.515872; 804.504871; 799.561501; 795.223117; 789.307773; 782.199383; 775.923252; 769.490659; 762.189686; 755.204916; 749.212861; 744.025469; 740.911007; 736.919999; 734.238744; 731.629074; 730.662107; 729.155898; 727.978408; 727.257073; 727.600455; 728.426576; 729.383945; 730.527520; 732.466698; 733.055115; 731.521130; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1320.6; 08:55:20; (); (); (); (); (); 746.320724; 743.774712; 742.080450; 741.614759; 740.432739; 741.127014; 743.413687; 746.561110; 749.310255; 751.447439; 753.936589; 757.220566; 759.211421; 763.776541; 770.586431; 777.016699; 782.597125; 786.239505; 788.335562; 789.268553; 788.684070; 787.320852; 783.241034; 779.274225; 773.478866; 770.151854; 767.225981; 765.758753; 761.895895; 756.577432; 751.740277; 747.460723; 745.263219; 744.697154; 746.634305; 749.167085; 751.193583; 755.142689; 759.295940; 763.787448; 766.466916; 771.616220; 786.056995; 800.099313; 803.933024; 807.318032; 809.257686; 810.432911; 811.944723; 811.348498; 810.099661; 806.964040; 802.082360; 795.783818; 790.664613; 787.385941; 780.627847; 765.208185; 751.938522; 748.546600; 747.914314; 748.981595; 749.601483; 748.027623; 749.936998; 751.759052; 757.013321; 762.180924; 766.324997; 769.208729; 770.699441; 774.119377; 777.247488; 780.104995; 780.307353; 777.214646; 773.675084; 771.672070; 770.646930; 766.775787; 762.562633; 757.658422; 752.786934; 749.394834; 748.310149; 746.605694; 744.417131; 743.753493; 744.049728; 745.721996; 748.882949; 752.252698; 755.845845; 758.532465; 760.692418; 763.073742; 765.885532; 769.199967; 773.869157; 775.132835; 773.099422; 770.454645; 768.946171; 764.775813; 760.111094; 756.237268; 752.411127; 746.971428; 742.999732; 739.755511; 735.238552; 728.906274; 721.968710; 715.247512; 712.281227; 711.942792; 710.582435; 707.671583; 706.297517; 705.011964; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1324.1; 08:55:28; (); (); (); (); (); 721.496046; 719.408333; 717.082679; 716.113746; 715.506911; 714.284420; 712.881863; 711.414397; 709.583521; 706.866801; 706.571460; 707.541227; 708.653927; 710.895002; 714.124560; 721.580982; 728.895247; 733.588219; 735.937297; 738.368750; 742.053509; 745.922923; 750.114024; 755.083621; 759.103119; 761.273324; 763.180315; 764.650047; 765.130639; 764.824569; 761.239290; 757.218719; 756.676316; 759.297788; 762.431383; 764.169812; 765.345216; 767.034709; 768.373013; 770.756721; 773.228765; 775.488794; 776.942313; 778.882861; 783.392549; 788.155258; 794.336319; 799.920678; 803.087175; 805.460095; 807.645261; 809.519231; 810.320675; 809.967577; 807.750404; 805.384815; 801.825464; 799.136937; 797.233999; 794.710159; 792.790234; 789.814472; 786.347568; 781.632304; 777.546465; 776.026189; 775.274813; 776.721597; 778.901339; 782.528341; 786.350369; 792.461753; 799.612582; 806.657493; 813.742042; 816.525102; 819.555104; 823.773801; 830.587924; 834.731042; 837.543011; 839.352608; 840.151310; 838.347793; 835.427999; 832.122684; 828.335941; 823.081732; 818.389595; 813.828766; 810.413837; 805.140913; 800.284624; 795.892358; 792.665958; 789.920807; 787.272990; 784.563124; 785.292029; 787.917197; 790.752411; 793.786943; 795.063376; 793.064713; 792.071581; 790.366054; 790.231705; 790.410578; 791.172028; 791.349053; 789.954960; 787.980795; 786.742628; 780.928493; 776.662469; 774.311006; 771.234334; 769.500673; 769.450068; 767.178237; 767.181635; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1327.6; 08:55:37; (); (); (); (); (); 801.247656; 799.109519; 796.532571; 796.142161; 797.037303; 797.988951; 798.053384; 797.994435; 798.381388; 797.059178; 795.379400; 793.735266; 793.217480; 791.806698; 791.843832; 792.068243; 794.619262; 797.450840; 799.565971; 800.357819; 801.909029; 804.569006; 807.435274; 809.955001; 811.786175; 814.094424; 818.474054; 822.201908; 826.513529; 830.112576; 833.505511; 834.578156; 833.688915; 832.648098; 830.909908; 826.403856; 821.109414; 817.577899; 814.233065; 810.070634; 806.296349; 801.308393; 795.848012; 789.326966; 783.088982; 780.700684; 778.618634; 777.587056; 777.564645; 778.233647; 783.209026; 787.190557; 789.916813; 793.674886; 797.263324; 801.171303; 806.568742; 812.710524; 821.056485; 825.959027; 828.648627; 830.757141; 833.876610; 835.329711; 835.569859; 833.568990; 830.892980; 828.675866; 826.187372; 824.721992; 821.611464; 819.076061; 817.968011; 816.381574; 816.310406; 816.040099; 817.440689; 817.634404; 821.927607; 831.502438; 836.902082; 840.483606; 844.833672; 847.501516; 852.280080; 866.315722; 880.235732; 891.940176; 905.736864; 913.899422; 914.661527; 911.721706; 906.901062; 897.730052; 887.280941; 880.656481; 876.655519; 873.464465; 869.492531; 861.573219; 845.577538; 828.200519; 812.870622; 797.061145; 788.810551; 787.579000; 788.152158; 790.687501; 794.233322; 797.289133; 800.472558; 802.692652; 803.426325; 804.850936; 806.572139; 807.430565; 808.832169; 810.775697; 813.331664; 814.491332; 814.887702; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1331.1; 08:55:46; (); (); (); (); (); 801.247656; 735.188663; 737.084985; 739.259422; 740.893245; 742.349982; 744.777203; 748.151660; 750.148237; 753.322065; 756.427526; 759.655118; 761.171103; 760.836780; 760.210276; 760.095775; 758.474588; 755.813897; 754.120529; 752.514303; 751.058280; 747.758210; 743.786156; 742.587507; 741.424739; 741.889477; 743.675172; 745.108128; 746.395588; 748.990059; 752.517343; 756.780446; 761.087477; 763.768733; 766.833842; 769.077301; 772.131503; 774.486661; 775.658071; 777.359962; 776.829422; 775.178730; 773.849130; 772.557914; 769.698203; 769.312859; 770.359218; 768.435121; 766.303897; 764.339447; 762.749910; 761.578977; 761.730492; 761.646271; 760.521710; 760.171533; 761.764228; 763.384640; 765.887141; 770.455718; 772.954583; 774.334788; 778.168380; 781.722903; 785.303891; 790.018380; 792.839468; 794.717729; 799.008787; 801.590025; 801.395297; 800.553739; 799.355328; 797.846973; 795.567572; 793.447912; 794.657290; 797.243416; 805.774570; 809.958518; 809.674859; 810.577214; 812.044263; 812.717140; 815.145016; 817.583442; 819.960654; 822.549641; 827.034771; 830.509961; 830.850422; 829.754710; 824.840248; 816.585660; 812.387228; 814.671576; 823.113084; 830.605686; 834.777355; 834.552526; 831.872463; 828.714669; 825.063527; 819.999456; 816.880286; 815.072060; 812.833965; 811.488092; 811.131656; 810.754001; 805.322111; 793.547690; 781.000912; 773.725033; 771.461844; 772.609055; 774.536431; 775.693953; 775.845706; 775.808275; 776.835561; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1334.6; 08:55:55; (); (); (); (); (); 762.678683; 759.391725; 756.025970; 754.398346; 754.030406; 754.217625; 754.616916; 755.349815; 755.758822; 756.520450; 757.800996; 759.012222; 762.043595; 765.641987; 768.828392; 773.287058; 776.452422; 778.981388; 781.999290; 784.148574; 784.925044; 785.021126; 784.569561; 782.549620; 780.412912; 778.659582; 776.176155; 773.170650; 771.004379; 769.278288; 767.360687; 766.501367; 766.078532; 766.828418; 767.969310; 771.088302; 773.956716; 778.457522; 783.349752; 787.104070; 789.915025; 792.618036; 795.045018; 796.889544; 799.459934; 803.605855; 806.406379; 808.471203; 810.642302; 811.105490; 810.407579; 808.941126; 806.369901; 803.992093; 803.072333; 802.755594; 800.992668; 799.331844; 797.744155; 796.788156; 795.231521; 792.920530; 791.474164; 790.639937; 792.429149; 793.859482; 795.405030; 798.993289; 801.620126; 803.937316; 806.858778; 809.907138; 811.127007; 810.591638; 809.418023; 809.220314; 809.267521; 807.221949; 804.260492; 800.327778; 797.437608; 794.663608; 791.528225; 787.974954; 784.666121; 781.353772; 780.021071; 780.978382; 782.042742; 784.147441; 786.367357; 788.354874; 790.529966; 792.112708; 794.421971; 795.691311; 799.075246; 805.202603; 812.505603; 815.969765; 816.641986; 817.391217; 816.776752; 815.150380; 812.148333; 809.567153; 807.811975; 804.821372; 801.713109; 798.614562; 795.276046; 788.984179; 778.845191; 769.087255; 764.485717; 761.371136; 756.792009; 753.590107; 751.908600; 749.714494; 746.734798; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1338.1; 08:56:04; (); (); (); (); (); 774.571419; 773.367107; 771.633625; 770.208001; 769.097805; 769.723833; 771.680117; 774.360299; 777.468681; 779.861391; 782.055795; 785.026073; 788.472235; 791.949809; 797.162294; 802.792192; 807.320952; 811.102033; 814.745128; 818.237007; 820.570946; 820.283115; 819.099665; 817.115903; 815.104485; 813.776910; 812.096953; 807.966888; 804.659724; 800.401568; 794.083416; 790.551007; 788.060188; 786.458611; 783.799231; 781.495571; 780.753911; 780.443609; 780.598283; 782.365620; 784.328520; 785.395145; 787.817121; 789.946139; 792.822719; 796.020031; 799.026430; 801.892996; 805.052996; 814.103961; 823.339283; 836.694121; 851.647019; 865.226865; 878.717005; 887.498140; 889.614165; 889.143467; 888.405502; 886.631727; 885.194421; 883.701861; 882.869840; 880.266309; 874.002218; 861.933291; 849.009275; 836.955726; 823.515773; 811.540544; 806.264222; 806.360006; 807.382464; 808.849871; 811.173916; 813.783586; 815.308511; 817.093730; 817.862034; 817.797482; 818.441808; 818.615079; 816.897869; 816.033185; 817.517102; 824.682772; 834.304869; 844.887972; 849.245191; 847.544193; 845.382571; 843.509614; 845.899701; 854.979634; 863.755167; 867.975652; 870.095909; 871.058643; 872.069895; 867.626667; 856.087148; 847.388864; 839.532495; 835.057914; 836.089492; 838.321567; 838.965774; 833.983243; 824.002862; 814.777434; 808.823526; 805.395246; 802.101970; 797.234893; 794.901609; 793.687820; 791.678369; 790.106118; 787.434459; 782.755494; 776.556849; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1341.6; 08:56:13; (); (); (); (); (); 825.679898; 824.601471; 823.400855; 822.869062; 823.815644; 824.276745; 824.672222; 825.611949; 826.820374; 825.942576; 824.463010; 822.369456; 821.559370; 820.032537; 818.538964; 818.183959; 818.714619; 818.467736; 817.994833; 816.304088; 814.637244; 813.800633; 813.914597; 815.022409; 816.884935; 819.967687; 823.720574; 826.609969; 830.849111; 835.992217; 840.198219; 843.289375; 844.029069; 844.160795; 844.676912; 844.919384; 844.955564; 843.596697; 840.471327; 835.950494; 831.017852; 826.964259; 821.070075; 813.951492; 806.953847; 799.485385; 794.125378; 791.394114; 789.893746; 788.433552; 787.608206; 786.543787; 786.122203; 786.885738; 788.318813; 790.184915; 793.231487; 798.246443; 807.415068; 815.114915; 818.460226; 821.304619; 823.658347; 826.700270; 828.896284; 830.169618; 830.315292; 830.576003; 829.633892; 828.177869; 826.149702; 823.610246; 820.571005; 815.876782; 813.107610; 813.054740; 813.801348; 816.716015; 817.143083; 819.096386; 823.247850; 826.973081; 832.190096; 836.866081; 843.171775; 847.909033; 851.261377; 854.053855; 855.545163; 857.951403; 858.763337; 860.013962; 858.340144; 857.218504; 853.079915; 849.154830; 848.818362; 852.050662; 855.647624; 851.722181; 847.444475; 842.813134; 839.184046; 837.916493; 835.438430; 831.888080; 826.937139; 824.701846; 823.332667; 825.568438; 826.313257; 822.382569; 815.227449; 810.495555; 809.931219; 810.591817; 811.445236; 812.392592; 810.597718; 812.220991; 815.220594; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1345.1; 08:56:22; (); (); (); (); (); 820.246458; 820.176542; 819.686890; 819.679916; 819.080055; 818.845034; 818.839848; 817.912459; 816.629529; 816.016316; 817.483544; 815.990269; 812.745750; 808.767617; 806.697845; 805.957556; 806.514680; 806.208074; 806.483090; 806.800187; 806.377292; 807.107568; 809.469283; 812.065899; 814.533293; 815.921426; 820.357144; 826.005518; 831.088424; 836.111188; 839.374900; 842.240095; 845.892489; 847.769856; 849.355340; 851.189256; 850.119174; 847.872078; 845.842123; 842.757165; 840.021193; 836.000025; 831.140697; 827.407420; 823.995113; 821.709871; 819.012880; 815.509617; 811.481059; 810.073674; 809.286654; 811.462343; 814.788520; 817.765355; 821.464837; 824.261427; 828.609765; 833.432674; 836.878955; 839.925110; 841.956973; 845.222354; 849.568129; 853.179216; 854.859591; 854.152799; 851.493180; 848.823547; 848.225832; 846.233904; 845.454276; 844.790578; 844.650269; 843.895972; 842.854619; 842.476428; 843.651712; 845.317721; 845.689058; 850.024104; 855.376184; 860.867023; 866.555810; 871.522009; 875.665903; 879.267991; 880.765736; 881.321132; 881.980121; 883.564353; 883.714914; 881.076634; 877.877295; 874.448836; 868.789792; 863.855004; 858.382821; 854.503751; 849.369407; 844.376743; 839.135766; 836.823881; 834.744215; 832.532763; 830.257654; 829.542816; 830.237448; 830.260694; 831.838429; 834.474385; 837.569237; 839.276493; 840.271831; 839.810669; 840.386033; 841.368139; 841.893077; 843.582749; 844.231427; 844.144940; 842.566490; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1348.6; 08:56:30; (); (); (); (); (); 837.532997; 833.537996; 827.754974; 824.075341; 821.645498; 818.656206; 815.515101; 813.737154; 811.376870; 807.434916; 801.862836; 796.339512; 793.348968; 792.659163; 792.849779; 793.895960; 797.556937; 802.180588; 805.153608; 808.535218; 815.386832; 827.429712; 839.069486; 844.005108; 847.008109; 850.645781; 854.194283; 855.215788; 856.208980; 856.709599; 856.235802; 854.525685; 851.540685; 849.301636; 846.217871; 840.313792; 830.529332; 823.739290; 823.245823; 824.552894; 824.978948; 826.123297; 829.469502; 832.756102; 835.373223; 839.366078; 843.095839; 847.421527; 852.763593; 856.758595; 859.986007; 863.085389; 863.971293; 862.592816; 862.079442; 861.509562; 859.783411; 857.170939; 853.713512; 851.725101; 848.765492; 846.435249; 846.705139; 845.538795; 843.916833; 842.428744; 843.361974; 845.999777; 849.340856; 851.073027; 854.548335; 858.507752; 861.231208; 864.230931; 865.908086; 868.377686; 868.095160; 866.281629; 865.942538; 865.999877; 865.669191; 864.818513; 863.179266; 860.267043; 856.914341; 852.905750; 849.193394; 847.036779; 844.318986; 841.793060; 838.626325; 835.472524; 834.907472; 834.054828; 833.347023; 832.810700; 832.455158; 833.471477; 837.144613; 848.111629; 860.512495; 871.184230; 876.741707; 880.455077; 883.464694; 885.399342; 887.569845; 889.438629; 890.208960; 890.450597; 889.476955; 887.622476; 884.549558; 877.885640; 869.077325; 859.569132; 848.671615; 841.894031; 839.613199; 836.085320; 835.120261; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
