Roll Number; 0
Recipe Name; B_R_B
Start Time; 2017-12-14; 09:53:50
File Name; D:\Mahlo\TR\171214095350B_R_B0_XMF2.txt

203.2; 09:54:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.751338; 1.752434; 1.752424; 1.751928; 1.752920; 1.755824; 1.757469; 1.757782; 1.760578; 1.764214; 1.767172; 1.769904; 1.773882; 1.778981; 1.783306; 1.786172; 1.788506; 1.791831; 1.794968; 1.795965; 1.794687; 1.795661; 1.799945; 1.803324; 1.806234; 1.811243; 1.814993; 1.816544; 1.819629; 1.824472; 1.828548; 1.832126; 1.835097; 1.839024; 1.845998; 1.855198; 1.862670; 1.866146; 1.868805; 1.871519; 1.873018; 1.875539; 1.877683; 1.878153; 1.879798; 1.883429; 1.888776; 1.894050; 1.896023; 1.895927; 1.895842; 1.894122; 1.892537; 1.893019; 1.895098; 1.895653; 1.894913; 1.893006; 1.890399; 1.888734; 1.887435; 1.887001; 1.888054; 1.890164; 1.890597; 1.889423; 1.890953; 1.894874; 1.895133; 1.894273; 1.894085; 1.895594; 1.899635; 1.903100; 1.905702; 1.909559; 1.911170; 1.910389; 1.910247; 1.911402; 1.913000; 1.913895; 1.913579; 1.914174; 1.916059; 1.919579; 1.922564; 1.923848; 1.924952; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1498.5; 11:09:12; (); (); (); (); (); (); (); 1.703424; 1.701126; 1.703236; 1.706674; 1.709434; 1.711418; 1.712584; 1.714575; 1.716876; 1.717888; 1.718665; 1.720185; 1.720075; 1.720089; 1.721173; 1.723186; 1.724139; 1.721683; 1.718516; 1.715113; 1.711748; 1.708674; 1.704927; 1.701374; 1.698456; 1.694727; 1.691520; 1.690613; 1.690116; 1.689656; 1.689038; 1.688532; 1.688262; 1.687939; 1.688327; 1.688861; 1.690003; 1.691519; 1.691730; 1.691369; 1.691022; 1.690090; 1.689158; 1.688223; 1.687650; 1.687670; 1.688033; 1.688153; 1.687342; 1.686094; 1.685379; 1.685464; 1.685058; 1.684591; 1.683934; 1.683015; 1.682166; 1.681376; 1.680374; 1.678733; 1.676749; 1.675004; 1.673565; 1.672611; 1.672187; 1.671074; 1.667732; 1.663497; 1.661135; 1.659624; 1.658400; 1.657189; 1.656127; 1.655574; 1.655264; 1.654918; 1.654320; 1.653863; 1.653893; 1.653316; 1.652933; 1.653005; 1.653056; 1.652807; 1.652328; 1.651965; 1.651725; 1.651280; 1.650637; 1.650173; 1.649769; 1.649638; 1.649473; 1.649194; 1.649673; 1.650326; 1.650796; 1.651558; 1.653379; 1.655624; 1.657647; 1.659541; 1.661467; 1.663286; 1.664966; 1.666574; 1.667302; 1.667814; 1.668141; 1.668361; 1.668698; 1.669024; 1.669485; 1.669480; 1.669051; 1.668379; 1.667114; 1.665887; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1501.0; 11:09:21; (); (); (); (); (); (); (); 1.695463; 1.694309; 1.693273; 1.692138; 1.690778; 1.689330; 1.688040; 1.686849; 1.685414; 1.683891; 1.682337; 1.680090; 1.677143; 1.674494; 1.673402; 1.672503; 1.671518; 1.670885; 1.670506; 1.670700; 1.671833; 1.672824; 1.673905; 1.675185; 1.676472; 1.677126; 1.677409; 1.677790; 1.678818; 1.680302; 1.682312; 1.683916; 1.683928; 1.683847; 1.683469; 1.682513; 1.681572; 1.680847; 1.680053; 1.679457; 1.679666; 1.679978; 1.680055; 1.679218; 1.677217; 1.675148; 1.673738; 1.673128; 1.672402; 1.671359; 1.670103; 1.668843; 1.667289; 1.665528; 1.663551; 1.661285; 1.658878; 1.656975; 1.655465; 1.653820; 1.652034; 1.650237; 1.648912; 1.647702; 1.646643; 1.645951; 1.645425; 1.645219; 1.644771; 1.644565; 1.644467; 1.644273; 1.644110; 1.643981; 1.644234; 1.644825; 1.645235; 1.645230; 1.645325; 1.645166; 1.644721; 1.644228; 1.643819; 1.643962; 1.644249; 1.644856; 1.645702; 1.646258; 1.646420; 1.646037; 1.645342; 1.645008; 1.644928; 1.644831; 1.645328; 1.646393; 1.647528; 1.648464; 1.649006; 1.649445; 1.649202; 1.648472; 1.648688; 1.649623; 1.650726; 1.651973; 1.653031; 1.654102; 1.655167; 1.655895; 1.656379; 1.656491; 1.656634; 1.656861; 1.657195; 1.658162; 1.659915; 1.660347; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1503.5; 11:09:30; (); (); (); (); (); (); (); 1.669474; 1.670057; 1.673973; 1.677054; 1.680056; 1.681986; 1.683372; 1.684598; 1.686208; 1.688161; 1.689744; 1.691333; 1.692462; 1.692605; 1.692224; 1.692738; 1.693402; 1.690910; 1.688239; 1.685922; 1.683860; 1.681579; 1.679451; 1.677737; 1.676420; 1.675901; 1.676680; 1.677619; 1.677779; 1.678923; 1.681039; 1.682700; 1.683716; 1.684692; 1.685493; 1.686080; 1.687179; 1.688237; 1.688492; 1.688174; 1.688205; 1.687515; 1.685437; 1.684212; 1.681833; 1.677987; 1.674479; 1.671364; 1.668458; 1.666073; 1.663487; 1.660115; 1.657299; 1.654672; 1.652152; 1.649555; 1.646788; 1.644481; 1.642716; 1.641163; 1.639784; 1.638913; 1.638397; 1.637778; 1.636842; 1.636265; 1.636075; 1.635986; 1.636457; 1.636708; 1.636508; 1.636248; 1.636538; 1.637422; 1.638592; 1.639845; 1.640500; 1.640943; 1.641668; 1.642213; 1.642536; 1.643022; 1.643292; 1.643112; 1.643266; 1.644252; 1.645242; 1.645875; 1.646060; 1.646391; 1.646805; 1.647827; 1.648930; 1.649897; 1.651695; 1.653398; 1.655170; 1.656999; 1.659040; 1.660653; 1.661301; 1.661953; 1.662805; 1.663947; 1.664546; 1.665163; 1.665873; 1.666677; 1.667801; 1.668611; 1.669056; 1.669076; 1.668974; 1.668979; 1.669176; 1.669924; 1.670646; 1.671228; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1506.0; 11:09:38; (); (); (); (); (); (); (); 1.699572; 1.695502; 1.691526; 1.689344; 1.687536; 1.685723; 1.683739; 1.681106; 1.678058; 1.675631; 1.673693; 1.670051; 1.666848; 1.665556; 1.665131; 1.665039; 1.665002; 1.665226; 1.665322; 1.665273; 1.665301; 1.665945; 1.666433; 1.666839; 1.667099; 1.666836; 1.666758; 1.666816; 1.667880; 1.669502; 1.669964; 1.670814; 1.671897; 1.673051; 1.674226; 1.675130; 1.676206; 1.677515; 1.678414; 1.679369; 1.680547; 1.681623; 1.682273; 1.682244; 1.681351; 1.680869; 1.680037; 1.678799; 1.677766; 1.676672; 1.675488; 1.673818; 1.672005; 1.670826; 1.669592; 1.668165; 1.666486; 1.664925; 1.663150; 1.661669; 1.660529; 1.659444; 1.658441; 1.656878; 1.655141; 1.653594; 1.651970; 1.650592; 1.649147; 1.647757; 1.646520; 1.645128; 1.644025; 1.642884; 1.641947; 1.641419; 1.641148; 1.640853; 1.640975; 1.641756; 1.642817; 1.644184; 1.645192; 1.646082; 1.647053; 1.648170; 1.649904; 1.651393; 1.653113; 1.654437; 1.655262; 1.656122; 1.657077; 1.657758; 1.658154; 1.658121; 1.658161; 1.658690; 1.659208; 1.659031; 1.658292; 1.657027; 1.658560; 1.660963; 1.663870; 1.666544; 1.669224; 1.671779; 1.674510; 1.677277; 1.679946; 1.681930; 1.683787; 1.685662; 1.688503; 1.693199; 1.698759; 1.700552; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1508.5; 11:09:46; (); (); (); (); (); (); (); 1.730579; 1.729750; 1.729942; 1.729882; 1.729409; 1.729389; 1.729870; 1.730487; 1.729802; 1.729445; 1.731638; 1.734621; 1.738275; 1.742069; 1.743838; 1.745034; 1.745554; 1.745910; 1.747309; 1.748064; 1.748061; 1.747390; 1.746186; 1.744981; 1.742345; 1.738741; 1.734811; 1.730844; 1.725190; 1.719107; 1.716017; 1.713381; 1.709037; 1.703481; 1.699165; 1.695230; 1.690894; 1.687111; 1.684260; 1.681715; 1.679189; 1.676702; 1.674295; 1.673121; 1.674579; 1.676626; 1.678370; 1.679790; 1.680958; 1.681811; 1.682928; 1.684114; 1.684806; 1.685592; 1.686702; 1.687989; 1.689093; 1.690184; 1.690600; 1.689136; 1.687607; 1.686678; 1.685780; 1.685509; 1.685607; 1.685230; 1.684798; 1.684548; 1.684279; 1.683816; 1.683017; 1.682376; 1.681840; 1.681454; 1.681103; 1.680649; 1.680742; 1.681211; 1.681341; 1.681808; 1.683048; 1.685113; 1.687248; 1.688943; 1.690642; 1.692432; 1.693694; 1.694215; 1.694427; 1.694740; 1.694962; 1.694369; 1.693556; 1.693066; 1.692319; 1.690855; 1.688880; 1.686947; 1.685282; 1.683643; 1.682371; 1.681627; 1.681553; 1.681538; 1.681363; 1.681342; 1.681774; 1.682389; 1.682640; 1.682594; 1.682575; 1.682805; 1.683116; 1.683530; 1.684111; 1.684640; 1.684817; 1.684685; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1511.0; 11:09:55; (); (); (); (); (); (); (); 1.689833; 1.692280; 1.693068; 1.693067; 1.692569; 1.692005; 1.691332; 1.691440; 1.692016; 1.692356; 1.692064; 1.691367; 1.690723; 1.689898; 1.690057; 1.690638; 1.689743; 1.688894; 1.688433; 1.688711; 1.689157; 1.689428; 1.689335; 1.689104; 1.688966; 1.688618; 1.688585; 1.689011; 1.689233; 1.688481; 1.686884; 1.686469; 1.686504; 1.686321; 1.685873; 1.685785; 1.686298; 1.687619; 1.689171; 1.690628; 1.692529; 1.694463; 1.695985; 1.697202; 1.698165; 1.698911; 1.699906; 1.700792; 1.702280; 1.704236; 1.706228; 1.707301; 1.706740; 1.704449; 1.701508; 1.698372; 1.695262; 1.692939; 1.690936; 1.688460; 1.685809; 1.683431; 1.680551; 1.677067; 1.673907; 1.670439; 1.667285; 1.665060; 1.663922; 1.663553; 1.662662; 1.660905; 1.658469; 1.656526; 1.655088; 1.653801; 1.652823; 1.651792; 1.650233; 1.648801; 1.647789; 1.647101; 1.646508; 1.646072; 1.645710; 1.646269; 1.647438; 1.648231; 1.648687; 1.649140; 1.649463; 1.649573; 1.649804; 1.650702; 1.651766; 1.652677; 1.653634; 1.654628; 1.655271; 1.655906; 1.656231; 1.656436; 1.659171; 1.662536; 1.665928; 1.669731; 1.673596; 1.676902; 1.679810; 1.682855; 1.684883; 1.686577; 1.688717; 1.691025; 1.693651; 1.697318; 1.701091; 1.701408; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1513.5; 11:10:04; (); (); (); (); (); (); (); 1.659660; 1.657900; 1.655090; 1.653168; 1.654437; 1.656581; 1.658374; 1.660564; 1.663473; 1.667200; 1.670101; 1.670963; 1.671021; 1.672621; 1.675172; 1.678144; 1.682300; 1.687877; 1.693399; 1.696494; 1.698864; 1.700742; 1.701495; 1.701836; 1.702704; 1.705881; 1.708723; 1.708896; 1.708382; 1.707179; 1.705091; 1.703069; 1.700784; 1.697395; 1.693705; 1.689901; 1.685754; 1.682054; 1.678501; 1.674214; 1.667827; 1.661099; 1.658399; 1.656812; 1.655150; 1.654115; 1.652862; 1.651207; 1.649800; 1.649067; 1.649211; 1.649691; 1.649932; 1.650013; 1.650224; 1.650698; 1.650817; 1.650326; 1.648979; 1.647506; 1.646163; 1.645046; 1.644231; 1.643195; 1.641774; 1.640283; 1.638753; 1.637405; 1.636584; 1.635974; 1.635600; 1.635233; 1.635226; 1.635808; 1.636424; 1.636693; 1.637289; 1.638504; 1.639782; 1.640846; 1.641668; 1.642518; 1.643219; 1.643744; 1.644262; 1.644594; 1.645357; 1.646191; 1.647125; 1.648672; 1.650230; 1.651249; 1.652194; 1.653027; 1.653974; 1.655265; 1.657128; 1.659826; 1.662944; 1.665490; 1.667990; 1.670715; 1.673490; 1.675540; 1.677069; 1.679156; 1.681333; 1.683024; 1.685397; 1.688426; 1.690875; 1.692234; 1.693065; 1.693636; 1.694322; 1.695166; 1.696184; 1.696677; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1516.0; 11:10:12; (); (); (); (); (); (); (); 1.686909; 1.686082; 1.687945; 1.687524; 1.685980; 1.684987; 1.684176; 1.683381; 1.682784; 1.682035; 1.681210; 1.679950; 1.678756; 1.678448; 1.678336; 1.678246; 1.676971; 1.674314; 1.672981; 1.672903; 1.672461; 1.671743; 1.670834; 1.669514; 1.668478; 1.667272; 1.665613; 1.663155; 1.661010; 1.659589; 1.658391; 1.657253; 1.656620; 1.655914; 1.654874; 1.654097; 1.653941; 1.653446; 1.653180; 1.652837; 1.652819; 1.653658; 1.655041; 1.655871; 1.656139; 1.656574; 1.657726; 1.659036; 1.660154; 1.661408; 1.662393; 1.662980; 1.664101; 1.665047; 1.666631; 1.668419; 1.669456; 1.669746; 1.669934; 1.670178; 1.670120; 1.669485; 1.668438; 1.667215; 1.666128; 1.665239; 1.664476; 1.663568; 1.663016; 1.662039; 1.660491; 1.659447; 1.659060; 1.658984; 1.659313; 1.659749; 1.660370; 1.661470; 1.662778; 1.664380; 1.666357; 1.668054; 1.669990; 1.672276; 1.674380; 1.676643; 1.679317; 1.681639; 1.683958; 1.686266; 1.688957; 1.692025; 1.694624; 1.696994; 1.699208; 1.700971; 1.702536; 1.703897; 1.704948; 1.705689; 1.706130; 1.706568; 1.706288; 1.705597; 1.704870; 1.703741; 1.702457; 1.701288; 1.700110; 1.698897; 1.697824; 1.697111; 1.696409; 1.695504; 1.694609; 1.693857; 1.692855; 1.692593; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1518.5; 11:10:21; (); (); (); (); (); (); (); 1.697417; 1.696397; 1.691578; 1.687774; 1.684852; 1.682320; 1.680182; 1.678150; 1.675697; 1.673078; 1.670229; 1.667108; 1.664365; 1.661694; 1.658844; 1.656562; 1.655209; 1.656436; 1.658444; 1.660605; 1.662597; 1.664595; 1.667162; 1.668962; 1.670390; 1.672466; 1.674176; 1.676059; 1.678568; 1.680735; 1.682376; 1.683603; 1.684413; 1.685113; 1.685035; 1.684859; 1.684884; 1.685264; 1.686145; 1.687062; 1.688281; 1.690069; 1.690681; 1.690377; 1.689928; 1.690060; 1.691435; 1.694008; 1.695671; 1.697888; 1.700237; 1.702764; 1.702699; 1.700972; 1.699637; 1.697987; 1.696082; 1.695987; 1.696045; 1.695525; 1.694098; 1.691442; 1.688364; 1.685883; 1.682667; 1.678799; 1.675571; 1.674802; 1.675479; 1.675836; 1.675969; 1.675519; 1.673496; 1.671597; 1.670539; 1.670269; 1.670192; 1.669520; 1.668620; 1.668691; 1.668678; 1.668087; 1.667234; 1.666052; 1.664955; 1.663719; 1.662408; 1.662018; 1.661757; 1.660999; 1.660094; 1.659464; 1.658575; 1.657284; 1.656167; 1.655458; 1.654941; 1.654659; 1.654737; 1.655304; 1.656489; 1.657745; 1.659268; 1.661164; 1.663481; 1.665361; 1.667184; 1.669500; 1.672269; 1.675295; 1.677631; 1.679159; 1.680425; 1.681769; 1.682764; 1.683485; 1.684394; 1.685089; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1521.0; 11:10:29; (); (); (); (); (); (); (); 1.724524; 1.723363; 1.722126; 1.721794; 1.721792; 1.721447; 1.720493; 1.719134; 1.716954; 1.713977; 1.711068; 1.707635; 1.703318; 1.699584; 1.696092; 1.692526; 1.689820; 1.687434; 1.684608; 1.681263; 1.677658; 1.675584; 1.674087; 1.672359; 1.671281; 1.670665; 1.670387; 1.670344; 1.670305; 1.670198; 1.670234; 1.670288; 1.670332; 1.670473; 1.670921; 1.671480; 1.671262; 1.671150; 1.671938; 1.672398; 1.672638; 1.672927; 1.673306; 1.673499; 1.673741; 1.674297; 1.675368; 1.674750; 1.673919; 1.672940; 1.671509; 1.670467; 1.668996; 1.666498; 1.664223; 1.662161; 1.660264; 1.657953; 1.655558; 1.652796; 1.648944; 1.644952; 1.642553; 1.639955; 1.637894; 1.636546; 1.635293; 1.634225; 1.634461; 1.635365; 1.636121; 1.637107; 1.638659; 1.640100; 1.642252; 1.645220; 1.648113; 1.651125; 1.654337; 1.657738; 1.660410; 1.662474; 1.664739; 1.665988; 1.666345; 1.667080; 1.667810; 1.668350; 1.668463; 1.667897; 1.666931; 1.666083; 1.665561; 1.664789; 1.663791; 1.663253; 1.662821; 1.662419; 1.662701; 1.663242; 1.663203; 1.662790; 1.663982; 1.665949; 1.668532; 1.670836; 1.673016; 1.675009; 1.677072; 1.679370; 1.681035; 1.682086; 1.683396; 1.684957; 1.686738; 1.689090; 1.692132; 1.692902; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1523.5; 11:10:38; (); (); (); (); (); (); (); 1.738876; 1.741576; 1.742793; 1.744008; 1.744197; 1.741825; 1.739610; 1.738755; 1.737953; 1.736991; 1.736813; 1.736089; 1.733517; 1.730312; 1.727200; 1.723720; 1.720501; 1.717359; 1.713379; 1.710189; 1.708879; 1.708822; 1.708717; 1.707949; 1.707743; 1.708458; 1.709327; 1.710755; 1.712519; 1.712861; 1.712618; 1.712046; 1.711458; 1.711064; 1.710849; 1.710474; 1.708931; 1.706153; 1.703131; 1.700951; 1.697859; 1.694242; 1.691039; 1.689138; 1.689141; 1.687862; 1.686089; 1.684521; 1.682788; 1.681074; 1.679372; 1.678019; 1.677118; 1.676461; 1.675700; 1.675497; 1.675342; 1.674818; 1.673028; 1.670454; 1.668977; 1.668516; 1.668135; 1.667809; 1.668071; 1.669011; 1.670116; 1.670881; 1.671186; 1.671531; 1.671735; 1.672222; 1.672829; 1.673605; 1.674388; 1.675144; 1.675872; 1.676731; 1.677304; 1.677012; 1.675591; 1.674155; 1.673267; 1.673052; 1.672829; 1.672113; 1.671160; 1.669857; 1.668214; 1.667021; 1.666067; 1.664797; 1.663567; 1.662505; 1.661543; 1.661186; 1.660583; 1.659469; 1.657959; 1.656543; 1.655760; 1.655390; 1.655660; 1.655851; 1.655870; 1.655905; 1.656182; 1.656886; 1.657569; 1.658338; 1.659551; 1.660327; 1.660875; 1.661809; 1.663009; 1.663998; 1.664845; 1.665618; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1526.1; 11:10:47; (); (); (); (); (); (); (); 1.672356; 1.670929; 1.669225; 1.667869; 1.666192; 1.664422; 1.663155; 1.661993; 1.660815; 1.660347; 1.660443; 1.660775; 1.660627; 1.660630; 1.660878; 1.662225; 1.665097; 1.667704; 1.670202; 1.673789; 1.677510; 1.681143; 1.684992; 1.688147; 1.691219; 1.694073; 1.695691; 1.696844; 1.696920; 1.696573; 1.696184; 1.695338; 1.694263; 1.693500; 1.691988; 1.689818; 1.687793; 1.686250; 1.685142; 1.682981; 1.680731; 1.679526; 1.678373; 1.676775; 1.674904; 1.672892; 1.670919; 1.669126; 1.667150; 1.665451; 1.664977; 1.664360; 1.662974; 1.661478; 1.660656; 1.659479; 1.657932; 1.656742; 1.655734; 1.655085; 1.655349; 1.656497; 1.657891; 1.659314; 1.660397; 1.660707; 1.661021; 1.661119; 1.660839; 1.660757; 1.660789; 1.660731; 1.660813; 1.661113; 1.661340; 1.661382; 1.660650; 1.659513; 1.658595; 1.658095; 1.657730; 1.657171; 1.657188; 1.657857; 1.658700; 1.659455; 1.660215; 1.661082; 1.661642; 1.661854; 1.661515; 1.661045; 1.660537; 1.659364; 1.657669; 1.656605; 1.655507; 1.654136; 1.652531; 1.650921; 1.649831; 1.648865; 1.650720; 1.653164; 1.655488; 1.658533; 1.662190; 1.666122; 1.670475; 1.674435; 1.677618; 1.680093; 1.683051; 1.686530; 1.691057; 1.695986; 1.701194; 1.702602; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1528.6; 11:10:55; (); (); (); (); (); (); (); 1.689540; 1.687982; 1.688411; 1.688613; 1.688328; 1.688021; 1.688377; 1.688896; 1.688980; 1.688793; 1.688669; 1.688233; 1.688507; 1.689302; 1.690758; 1.692894; 1.694764; 1.695519; 1.696575; 1.698335; 1.700080; 1.700896; 1.701123; 1.701424; 1.701716; 1.701021; 1.700702; 1.700302; 1.699809; 1.699169; 1.698064; 1.696894; 1.695588; 1.693581; 1.691626; 1.689541; 1.687022; 1.685093; 1.682817; 1.680116; 1.677601; 1.675029; 1.672664; 1.670486; 1.668422; 1.666294; 1.663639; 1.660199; 1.656831; 1.653511; 1.649853; 1.646930; 1.644274; 1.642127; 1.640537; 1.639600; 1.639179; 1.638408; 1.636894; 1.635660; 1.634610; 1.634299; 1.634514; 1.635543; 1.636979; 1.638796; 1.640355; 1.641534; 1.642616; 1.643274; 1.643491; 1.643876; 1.644459; 1.644914; 1.646014; 1.647593; 1.648640; 1.649480; 1.649996; 1.650348; 1.650454; 1.650832; 1.651578; 1.652204; 1.652743; 1.653507; 1.654401; 1.655726; 1.657464; 1.658831; 1.659500; 1.660349; 1.661373; 1.662774; 1.664609; 1.666014; 1.666726; 1.667873; 1.668735; 1.669177; 1.669838; 1.670296; 1.670655; 1.670784; 1.671027; 1.671945; 1.672646; 1.673155; 1.673804; 1.673961; 1.674262; 1.674989; 1.674983; 1.675224; 1.675985; 1.676707; 1.677537; 1.678180; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1531.1; 11:11:04; (); (); (); (); (); (); (); 1.714602; 1.711169; 1.708530; 1.706672; 1.705649; 1.704968; 1.703777; 1.701952; 1.699343; 1.696738; 1.695209; 1.693955; 1.692710; 1.691179; 1.690996; 1.691505; 1.691128; 1.689956; 1.688738; 1.686833; 1.684725; 1.683517; 1.681903; 1.679019; 1.677005; 1.674036; 1.670941; 1.668096; 1.665128; 1.661815; 1.658190; 1.655801; 1.653925; 1.652041; 1.650561; 1.649470; 1.648471; 1.647787; 1.647577; 1.647324; 1.647246; 1.647319; 1.647676; 1.648194; 1.648659; 1.649275; 1.649920; 1.650515; 1.651353; 1.651923; 1.651807; 1.651805; 1.651859; 1.651441; 1.651351; 1.651558; 1.651841; 1.652326; 1.652747; 1.653038; 1.652976; 1.652610; 1.652417; 1.652261; 1.652140; 1.652406; 1.652384; 1.652365; 1.652800; 1.653171; 1.653495; 1.653711; 1.653432; 1.653340; 1.653997; 1.654878; 1.655526; 1.655725; 1.655881; 1.656214; 1.656502; 1.656937; 1.657311; 1.657695; 1.658168; 1.658625; 1.659051; 1.659633; 1.660088; 1.660196; 1.659972; 1.660088; 1.660451; 1.660701; 1.661045; 1.661301; 1.661489; 1.661574; 1.661595; 1.661187; 1.660340; 1.659434; 1.660339; 1.661558; 1.662775; 1.664383; 1.665915; 1.667155; 1.668617; 1.670126; 1.671193; 1.672053; 1.673036; 1.674152; 1.675824; 1.678302; 1.681673; 1.682488; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1533.6; 11:11:12; (); (); (); (); (); (); (); 1.767008; 1.766460; 1.762541; 1.758886; 1.755027; 1.750981; 1.747994; 1.744863; 1.742151; 1.739322; 1.736791; 1.733026; 1.727659; 1.722639; 1.716474; 1.709979; 1.705340; 1.703830; 1.702943; 1.701325; 1.700033; 1.699023; 1.697724; 1.694756; 1.691188; 1.689431; 1.688433; 1.688117; 1.687773; 1.687271; 1.686491; 1.684528; 1.682660; 1.681095; 1.679887; 1.679523; 1.679739; 1.680649; 1.682138; 1.684391; 1.686447; 1.688525; 1.690329; 1.691660; 1.692561; 1.693203; 1.694359; 1.695308; 1.695879; 1.695951; 1.695213; 1.693777; 1.691517; 1.688650; 1.685522; 1.682324; 1.678757; 1.675224; 1.672647; 1.671064; 1.669334; 1.667123; 1.665298; 1.663844; 1.662691; 1.662409; 1.663000; 1.663542; 1.663938; 1.664495; 1.664913; 1.664992; 1.665135; 1.664989; 1.664398; 1.664078; 1.664226; 1.664644; 1.664981; 1.664922; 1.664378; 1.663563; 1.663039; 1.663098; 1.663416; 1.663953; 1.664765; 1.665498; 1.666433; 1.667466; 1.668482; 1.669364; 1.669813; 1.670012; 1.670494; 1.671310; 1.671835; 1.671537; 1.670725; 1.670000; 1.669218; 1.668179; 1.666987; 1.665547; 1.663633; 1.662090; 1.660900; 1.659624; 1.658433; 1.657416; 1.656464; 1.655540; 1.655017; 1.654657; 1.654381; 1.654148; 1.653795; 1.653683; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1536.1; 11:11:21; (); (); (); (); (); (); (); 1.760111; 1.758698; 1.756873; 1.755450; 1.753766; 1.751828; 1.750323; 1.748442; 1.745199; 1.745010; 1.745903; 1.746218; 1.746033; 1.744842; 1.741690; 1.738134; 1.735055; 1.732925; 1.731408; 1.730602; 1.731029; 1.731166; 1.729403; 1.727208; 1.725232; 1.723809; 1.724347; 1.726387; 1.728616; 1.731319; 1.733553; 1.734707; 1.736611; 1.739169; 1.741268; 1.742491; 1.744147; 1.746006; 1.747832; 1.749071; 1.748505; 1.746276; 1.742816; 1.740145; 1.737947; 1.736209; 1.735848; 1.733881; 1.729767; 1.724731; 1.719992; 1.714856; 1.709686; 1.704728; 1.700390; 1.696118; 1.691291; 1.686355; 1.683074; 1.681684; 1.680133; 1.677087; 1.674667; 1.673197; 1.672182; 1.671216; 1.670502; 1.670210; 1.670043; 1.670275; 1.670711; 1.670942; 1.670964; 1.669753; 1.667565; 1.666322; 1.665409; 1.664382; 1.663410; 1.662548; 1.662639; 1.662856; 1.663042; 1.663336; 1.663286; 1.662975; 1.662832; 1.662949; 1.663246; 1.663396; 1.663777; 1.664454; 1.664969; 1.665782; 1.666361; 1.666190; 1.665930; 1.665555; 1.665009; 1.664868; 1.665130; 1.665532; 1.666693; 1.668007; 1.669422; 1.670955; 1.672314; 1.673320; 1.674124; 1.675165; 1.676097; 1.676830; 1.677753; 1.678986; 1.680184; 1.681383; 1.682832; 1.683079; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1538.6; 11:11:29; (); (); (); (); (); (); (); (); 1.750633; 1.750229; 1.749813; 1.749136; 1.748003; 1.746895; 1.745665; 1.744724; 1.743308; 1.740515; 1.737597; 1.735502; 1.735356; 1.734767; 1.732806; 1.730681; 1.729711; 1.727721; 1.724900; 1.722691; 1.720731; 1.718647; 1.716258; 1.713357; 1.710477; 1.708030; 1.705911; 1.703013; 1.699466; 1.695693; 1.691698; 1.687475; 1.684502; 1.682107; 1.680443; 1.678956; 1.677504; 1.676059; 1.674369; 1.672122; 1.669515; 1.667228; 1.665697; 1.664508; 1.663653; 1.662663; 1.661559; 1.660190; 1.658339; 1.656288; 1.654424; 1.652796; 1.651613; 1.650885; 1.650638; 1.650574; 1.650598; 1.650357; 1.650279; 1.650120; 1.650296; 1.650737; 1.651340; 1.651806; 1.651720; 1.651550; 1.651338; 1.650994; 1.650316; 1.649971; 1.649970; 1.650045; 1.650383; 1.650506; 1.650800; 1.650965; 1.650995; 1.651171; 1.651772; 1.653243; 1.654896; 1.656770; 1.658425; 1.660551; 1.662862; 1.664550; 1.666238; 1.667965; 1.669871; 1.671289; 1.672805; 1.674749; 1.676444; 1.678142; 1.679538; 1.680816; 1.681726; 1.682450; 1.682676; 1.682847; 1.682925; 1.682893; 1.682946; 1.682615; 1.682237; 1.682244; 1.682347; 1.682318; 1.682124; 1.681857; 1.681396; 1.681161; 1.681012; 1.680901; 1.680672; 1.680668; 1.680691; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
