Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-22; 10:47:06
File Name; D:\Mahlo\TR\180122104706FP 4576_570 GSM0_XMF2.txt

2215.1; 10:47:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.767335; 1.767403; 1.767403; 1.767313; 1.767178; 1.767113; 1.767120; 1.767183; 1.767341; 1.767734; 1.768316; 1.769090; 1.770069; 1.770904; 1.771737; 1.772759; 1.773874; 1.774949; 1.776187; 1.777722; 1.779091; 1.780500; 1.782149; 1.783702; 1.784919; 1.785919; 1.786990; 1.788078; 1.789379; 1.790981; 1.792474; 1.794060; 1.795836; 1.797464; 1.798853; 1.800211; 1.801664; 1.802993; 1.804018; 1.804947; 1.805907; 1.806593; 1.806794; 1.806612; 1.806027; 1.805158; 1.804110; 1.802926; 1.801724; 1.800382; 1.799124; 1.797986; 1.796442; 1.794999; 1.793849; 1.792793; 1.791807; 1.790839; 1.790062; 1.789461; 1.789041; 1.788513; 1.787732; 1.786900; 1.786273; 1.785790; 1.785358; 1.785068; 1.784740; 1.784343; 1.784017; 1.783886; 1.783857; 1.783983; 1.784286; 1.784683; 1.785350; 1.786400; 1.787565; 1.788512; 1.789061; 1.789545; 1.790069; 1.790649; 1.791332; 1.792145; 1.792831; 1.793237; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3497.1; 12:44:41; (); (); (); (); (); (); 1.657482; 1.657349; 1.657489; 1.657713; 1.657964; 1.658162; 1.658282; 1.658335; 1.658280; 1.658289; 1.658488; 1.658936; 1.659620; 1.660538; 1.661514; 1.662422; 1.663102; 1.663599; 1.664190; 1.664859; 1.665481; 1.666231; 1.666933; 1.667532; 1.668024; 1.668350; 1.668485; 1.668548; 1.668623; 1.668772; 1.668951; 1.669060; 1.669167; 1.669152; 1.669019; 1.668862; 1.668780; 1.668813; 1.668914; 1.669144; 1.669529; 1.669953; 1.670308; 1.670581; 1.670762; 1.670821; 1.670845; 1.670909; 1.671077; 1.671353; 1.671727; 1.671913; 1.671842; 1.671522; 1.670931; 1.670287; 1.669683; 1.669049; 1.668513; 1.668074; 1.667533; 1.666958; 1.666375; 1.665714; 1.664821; 1.663730; 1.662881; 1.662218; 1.661681; 1.661322; 1.660998; 1.660588; 1.660172; 1.659774; 1.659375; 1.659097; 1.658879; 1.658760; 1.658793; 1.658854; 1.658857; 1.658807; 1.658599; 1.658279; 1.658010; 1.657799; 1.657654; 1.657476; 1.657204; 1.656910; 1.656604; 1.656236; 1.655952; 1.655763; 1.655748; 1.655947; 1.656214; 1.656794; 1.657685; 1.658482; 1.659205; 1.659856; 1.660493; 1.661331; 1.662256; 1.662496; 1.662643; 1.662697; 1.662671; 1.662563; 1.662331; 1.661949; 1.661373; 1.660959; 1.660588; 1.660113; 1.659688; 1.659024; 1.658009; 1.657004; 1.658575; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3498.6; 12:44:49; (); (); (); (); (); (); 1.660267; 1.659882; 1.658262; 1.656897; 1.655601; 1.654446; 1.653567; 1.652915; 1.652127; 1.650808; 1.649824; 1.649073; 1.648101; 1.647060; 1.646165; 1.645301; 1.644640; 1.645034; 1.645722; 1.646379; 1.646958; 1.647515; 1.648009; 1.648529; 1.649120; 1.649608; 1.649869; 1.650178; 1.650661; 1.651207; 1.651881; 1.652456; 1.652836; 1.653169; 1.653560; 1.654000; 1.654571; 1.655052; 1.655510; 1.656039; 1.656593; 1.657201; 1.657794; 1.658184; 1.658487; 1.658705; 1.658969; 1.659249; 1.659515; 1.659787; 1.659935; 1.660031; 1.660145; 1.660268; 1.660398; 1.660477; 1.660541; 1.660581; 1.660579; 1.660521; 1.660438; 1.660328; 1.660202; 1.660028; 1.659817; 1.659631; 1.659452; 1.659199; 1.658836; 1.658396; 1.657913; 1.657345; 1.656882; 1.656453; 1.656074; 1.655803; 1.655478; 1.654996; 1.654542; 1.654169; 1.653771; 1.653403; 1.653102; 1.652902; 1.652955; 1.653077; 1.653304; 1.653589; 1.654012; 1.654659; 1.655444; 1.656283; 1.657339; 1.658604; 1.659668; 1.660716; 1.661880; 1.662855; 1.663696; 1.664463; 1.665121; 1.665683; 1.666110; 1.666152; 1.665812; 1.665063; 1.663898; 1.662708; 1.661509; 1.660328; 1.659129; 1.657752; 1.656509; 1.655332; 1.654350; 1.653403; 1.652481; 1.651524; 1.650509; 1.649605; 1.649289; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3500.2; 12:44:58; (); (); (); (); (); (); 1.658116; 1.657331; 1.656539; 1.655911; 1.655366; 1.654808; 1.654160; 1.653533; 1.652683; 1.651780; 1.650991; 1.650167; 1.649499; 1.649162; 1.649296; 1.649626; 1.650104; 1.650835; 1.651830; 1.652929; 1.654230; 1.655879; 1.657379; 1.658904; 1.660600; 1.662212; 1.663598; 1.664895; 1.666207; 1.667271; 1.668396; 1.669574; 1.670608; 1.671529; 1.672128; 1.672512; 1.672743; 1.672900; 1.673051; 1.673301; 1.673726; 1.674073; 1.674340; 1.674544; 1.674426; 1.673969; 1.673243; 1.672578; 1.671937; 1.671329; 1.670870; 1.670558; 1.670270; 1.669646; 1.668705; 1.667829; 1.666589; 1.665288; 1.664047; 1.662793; 1.661864; 1.660975; 1.660000; 1.659123; 1.658159; 1.656926; 1.655772; 1.654725; 1.653923; 1.653375; 1.652955; 1.652752; 1.652775; 1.653065; 1.653611; 1.654154; 1.654757; 1.655442; 1.656161; 1.656914; 1.657729; 1.658611; 1.659554; 1.660504; 1.661342; 1.662009; 1.662565; 1.662999; 1.663191; 1.663180; 1.663010; 1.662811; 1.662649; 1.662501; 1.662308; 1.662095; 1.661748; 1.661274; 1.660891; 1.660521; 1.660148; 1.659751; 1.659373; 1.659033; 1.658689; 1.657986; 1.657254; 1.656399; 1.655545; 1.654827; 1.654016; 1.653340; 1.652708; 1.652156; 1.651716; 1.651213; 1.650593; 1.649933; 1.649170; 1.648398; 1.648335; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3501.8; 12:45:07; (); (); (); (); (); (); 1.650673; 1.650745; 1.651373; 1.651948; 1.652337; 1.652641; 1.652843; 1.652858; 1.652844; 1.652880; 1.652837; 1.652728; 1.652594; 1.652377; 1.652128; 1.651789; 1.651364; 1.650542; 1.649525; 1.648769; 1.648162; 1.647630; 1.647470; 1.647541; 1.647794; 1.648207; 1.648747; 1.649449; 1.650440; 1.651556; 1.652777; 1.654331; 1.655837; 1.657411; 1.659063; 1.660304; 1.661316; 1.662054; 1.662624; 1.663126; 1.663449; 1.663709; 1.663842; 1.663839; 1.663764; 1.663642; 1.663569; 1.663481; 1.663428; 1.663561; 1.663944; 1.664481; 1.665100; 1.665870; 1.666800; 1.667614; 1.668444; 1.669406; 1.670326; 1.671126; 1.671737; 1.672115; 1.672232; 1.672187; 1.671990; 1.671641; 1.671149; 1.670416; 1.669599; 1.668597; 1.667275; 1.665960; 1.664551; 1.662906; 1.661180; 1.659710; 1.658278; 1.656696; 1.655356; 1.654020; 1.652498; 1.651240; 1.650119; 1.649067; 1.648409; 1.648043; 1.647911; 1.648022; 1.648131; 1.648214; 1.648415; 1.649011; 1.649828; 1.650547; 1.651298; 1.652191; 1.653171; 1.654015; 1.654720; 1.655155; 1.655416; 1.655617; 1.655758; 1.656009; 1.656438; 1.656878; 1.656990; 1.656935; 1.656882; 1.656808; 1.656616; 1.656434; 1.656378; 1.656449; 1.656527; 1.656605; 1.656695; 1.656777; 1.656746; 1.656448; 1.656289; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3503.4; 12:45:16; (); (); (); (); (); (); 1.646054; 1.646448; 1.646987; 1.647457; 1.647937; 1.648544; 1.649223; 1.650062; 1.651109; 1.651980; 1.652782; 1.653791; 1.655088; 1.656407; 1.657607; 1.658832; 1.659769; 1.660613; 1.661584; 1.662319; 1.662876; 1.663361; 1.663776; 1.664210; 1.664608; 1.664976; 1.665402; 1.665713; 1.665887; 1.666055; 1.666094; 1.666060; 1.666062; 1.666103; 1.666173; 1.666251; 1.666207; 1.666107; 1.665905; 1.665437; 1.664854; 1.664286; 1.663698; 1.663082; 1.662445; 1.661795; 1.661193; 1.660584; 1.659971; 1.659539; 1.659164; 1.658816; 1.658427; 1.658130; 1.658196; 1.658446; 1.658825; 1.659236; 1.659661; 1.660174; 1.660838; 1.661572; 1.662330; 1.662929; 1.663377; 1.663833; 1.664263; 1.664958; 1.665628; 1.666049; 1.666428; 1.666866; 1.667347; 1.667833; 1.668333; 1.668705; 1.668919; 1.669204; 1.669510; 1.669736; 1.669948; 1.670066; 1.669979; 1.669801; 1.669591; 1.669210; 1.668519; 1.667576; 1.666518; 1.665303; 1.664061; 1.662810; 1.661268; 1.659930; 1.658423; 1.656845; 1.655525; 1.654206; 1.653093; 1.652142; 1.651102; 1.650022; 1.649075; 1.648462; 1.648139; 1.648309; 1.648558; 1.648875; 1.649260; 1.649642; 1.650101; 1.650636; 1.651114; 1.651396; 1.651663; 1.652146; 1.652783; 1.653495; 1.654369; 1.654970; 1.656289; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3505.0; 12:45:24; (); (); (); (); (); (); 1.645974; 1.646057; 1.646774; 1.647484; 1.647949; 1.648259; 1.648464; 1.648643; 1.648941; 1.649339; 1.649918; 1.650551; 1.651273; 1.652052; 1.652711; 1.653166; 1.653565; 1.653652; 1.653655; 1.653777; 1.654048; 1.654477; 1.654821; 1.655042; 1.655120; 1.655006; 1.654846; 1.654759; 1.654729; 1.654710; 1.654763; 1.654886; 1.655046; 1.655306; 1.655561; 1.655742; 1.656020; 1.656388; 1.656819; 1.657429; 1.658154; 1.658933; 1.659595; 1.660172; 1.660820; 1.661489; 1.662238; 1.663092; 1.663892; 1.664735; 1.665333; 1.665822; 1.666418; 1.667082; 1.667709; 1.668232; 1.668804; 1.669549; 1.670222; 1.670911; 1.671661; 1.672198; 1.672746; 1.673238; 1.673563; 1.673936; 1.674325; 1.674619; 1.674779; 1.674743; 1.674547; 1.674359; 1.674186; 1.673995; 1.673609; 1.672864; 1.672119; 1.671515; 1.670779; 1.669887; 1.669000; 1.668040; 1.666919; 1.666027; 1.665304; 1.664542; 1.663790; 1.662933; 1.662059; 1.661374; 1.660826; 1.660309; 1.659889; 1.659526; 1.659056; 1.658757; 1.658626; 1.658518; 1.658309; 1.657974; 1.657648; 1.657411; 1.657221; 1.656870; 1.656395; 1.655906; 1.655486; 1.655269; 1.655140; 1.655015; 1.654858; 1.654678; 1.654526; 1.654461; 1.654378; 1.654322; 1.654291; 1.654319; 1.654462; 1.654773; 1.656289; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3506.7; 12:45:33; (); (); (); (); (); (); 1.652500; 1.652345; 1.652231; 1.652322; 1.652528; 1.652780; 1.653087; 1.653495; 1.653971; 1.654409; 1.654715; 1.654974; 1.655235; 1.655523; 1.655903; 1.656311; 1.656813; 1.657295; 1.657655; 1.657967; 1.658098; 1.658067; 1.657942; 1.657740; 1.657505; 1.657139; 1.656709; 1.656372; 1.656023; 1.655603; 1.655288; 1.654981; 1.654575; 1.654118; 1.653680; 1.653352; 1.653029; 1.652743; 1.652524; 1.652430; 1.652507; 1.652658; 1.652771; 1.652959; 1.653179; 1.653326; 1.653505; 1.653700; 1.653925; 1.654211; 1.654537; 1.655070; 1.655800; 1.656575; 1.657341; 1.658208; 1.658999; 1.659896; 1.660825; 1.661779; 1.662939; 1.663962; 1.664993; 1.666152; 1.667288; 1.668159; 1.668796; 1.669262; 1.669465; 1.669573; 1.669551; 1.669352; 1.669010; 1.668578; 1.668015; 1.667311; 1.666481; 1.665724; 1.664881; 1.663808; 1.662732; 1.661822; 1.661101; 1.660378; 1.659501; 1.658715; 1.657915; 1.657013; 1.656199; 1.655363; 1.654478; 1.653645; 1.652812; 1.651989; 1.651336; 1.650732; 1.650122; 1.649680; 1.649420; 1.649372; 1.649456; 1.649643; 1.649929; 1.650359; 1.650959; 1.651755; 1.652750; 1.653762; 1.654616; 1.655606; 1.656584; 1.657267; 1.657927; 1.658459; 1.658885; 1.659265; 1.659606; 1.660056; 1.660573; 1.660900; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3508.2; 12:45:42; (); (); (); (); (); (); 1.645259; 1.645293; 1.645470; 1.645733; 1.646066; 1.646416; 1.646761; 1.647270; 1.647940; 1.648456; 1.649103; 1.650019; 1.650877; 1.651812; 1.652792; 1.653771; 1.654880; 1.655762; 1.656607; 1.657549; 1.658320; 1.659139; 1.660002; 1.660514; 1.660952; 1.661456; 1.661790; 1.662203; 1.662753; 1.663276; 1.663870; 1.664521; 1.665105; 1.665539; 1.665971; 1.666422; 1.666659; 1.666871; 1.667308; 1.667772; 1.668183; 1.668581; 1.668772; 1.668706; 1.668468; 1.668064; 1.667595; 1.667199; 1.666879; 1.666470; 1.665938; 1.665581; 1.665298; 1.664967; 1.664677; 1.664441; 1.664174; 1.663943; 1.663882; 1.664026; 1.664264; 1.664561; 1.664865; 1.665223; 1.665682; 1.666296; 1.666818; 1.667254; 1.667688; 1.668088; 1.668402; 1.668630; 1.668815; 1.668879; 1.668904; 1.668929; 1.668923; 1.668786; 1.668459; 1.668021; 1.667581; 1.667142; 1.666769; 1.666315; 1.665810; 1.665381; 1.665071; 1.664856; 1.664534; 1.664119; 1.663668; 1.663171; 1.662749; 1.662378; 1.661968; 1.661459; 1.660886; 1.660184; 1.659315; 1.658481; 1.657529; 1.656428; 1.655178; 1.653742; 1.652534; 1.651248; 1.649749; 1.648293; 1.647105; 1.645919; 1.644639; 1.643707; 1.642977; 1.642346; 1.641848; 1.641398; 1.641020; 1.640748; 1.640492; 1.640334; 1.640374; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3509.9; 12:45:51; (); (); (); (); (); (); 1.658059; 1.657751; 1.657480; 1.657230; 1.657057; 1.656900; 1.656724; 1.656574; 1.656286; 1.655705; 1.654963; 1.654253; 1.653478; 1.652909; 1.652542; 1.652320; 1.652140; 1.651958; 1.651876; 1.651830; 1.651770; 1.651764; 1.651944; 1.652190; 1.652573; 1.653283; 1.654203; 1.655268; 1.656314; 1.657078; 1.657610; 1.658188; 1.658834; 1.659447; 1.660034; 1.660732; 1.661586; 1.662298; 1.662858; 1.663290; 1.663592; 1.663756; 1.663857; 1.663942; 1.664080; 1.664215; 1.664347; 1.664513; 1.664641; 1.664568; 1.664198; 1.663641; 1.662943; 1.662235; 1.661639; 1.661051; 1.660366; 1.659553; 1.658619; 1.657572; 1.656650; 1.655899; 1.655128; 1.654257; 1.653539; 1.652865; 1.652248; 1.651872; 1.651536; 1.651079; 1.650743; 1.650504; 1.650315; 1.650153; 1.649911; 1.649535; 1.649078; 1.648618; 1.648147; 1.647754; 1.647600; 1.647488; 1.647210; 1.646785; 1.646361; 1.645996; 1.645632; 1.645453; 1.645428; 1.645481; 1.645558; 1.645545; 1.645474; 1.645427; 1.645411; 1.645323; 1.645310; 1.645644; 1.646196; 1.646752; 1.647254; 1.647641; 1.647924; 1.648125; 1.648362; 1.648922; 1.649553; 1.650217; 1.650945; 1.651549; 1.652124; 1.652651; 1.652947; 1.653103; 1.653236; 1.653390; 1.653605; 1.653925; 1.654331; 1.654729; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3511.5; 12:46:00; (); (); (); (); (); (); 1.656677; 1.656637; 1.656413; 1.656126; 1.655964; 1.655905; 1.655916; 1.655986; 1.655990; 1.655961; 1.655954; 1.655986; 1.656036; 1.656006; 1.655878; 1.655778; 1.655767; 1.655929; 1.656265; 1.656601; 1.656896; 1.657108; 1.657190; 1.657345; 1.657498; 1.657655; 1.657885; 1.658176; 1.658691; 1.659537; 1.660460; 1.661352; 1.662040; 1.662817; 1.663610; 1.664316; 1.665102; 1.666144; 1.667333; 1.668294; 1.669107; 1.669906; 1.670480; 1.670872; 1.671165; 1.671319; 1.671463; 1.671669; 1.671805; 1.671967; 1.672079; 1.672100; 1.672066; 1.671994; 1.671799; 1.671530; 1.671225; 1.671000; 1.670760; 1.670420; 1.670068; 1.669631; 1.668810; 1.668048; 1.667470; 1.666726; 1.665834; 1.664854; 1.663936; 1.663173; 1.662556; 1.662230; 1.662137; 1.662187; 1.662339; 1.662581; 1.662927; 1.663328; 1.663673; 1.664060; 1.664610; 1.665296; 1.666212; 1.667263; 1.668060; 1.668747; 1.669243; 1.669565; 1.670003; 1.670560; 1.671170; 1.671760; 1.672371; 1.672990; 1.673435; 1.673653; 1.673711; 1.673684; 1.673578; 1.673404; 1.673170; 1.672822; 1.672240; 1.671285; 1.669936; 1.668250; 1.666205; 1.664024; 1.662181; 1.660700; 1.659116; 1.657426; 1.655902; 1.654743; 1.653746; 1.652530; 1.651471; 1.650600; 1.649735; 1.648855; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3513.0; 12:46:08; (); (); (); (); (); (); 1.649397; 1.649181; 1.649141; 1.649333; 1.649458; 1.649582; 1.649728; 1.649914; 1.650163; 1.650313; 1.650272; 1.649952; 1.649596; 1.649272; 1.649064; 1.649147; 1.649404; 1.649771; 1.649936; 1.650048; 1.650214; 1.650416; 1.650742; 1.651168; 1.651709; 1.652470; 1.653516; 1.654894; 1.656301; 1.657432; 1.658409; 1.659271; 1.659914; 1.660609; 1.661443; 1.662363; 1.663402; 1.664249; 1.664869; 1.665429; 1.665880; 1.666088; 1.666158; 1.666200; 1.666209; 1.666153; 1.666103; 1.665998; 1.665797; 1.665395; 1.664769; 1.664047; 1.663421; 1.662629; 1.661620; 1.660550; 1.659552; 1.658629; 1.657736; 1.656866; 1.655968; 1.655225; 1.654492; 1.653710; 1.652967; 1.652290; 1.651789; 1.651427; 1.651183; 1.651065; 1.651054; 1.651067; 1.651018; 1.651057; 1.651156; 1.651263; 1.651427; 1.651633; 1.651902; 1.652308; 1.652650; 1.652866; 1.653022; 1.653216; 1.653365; 1.653505; 1.653726; 1.654113; 1.654587; 1.655064; 1.655539; 1.655828; 1.656062; 1.656381; 1.656745; 1.657207; 1.657698; 1.658273; 1.658842; 1.659390; 1.659973; 1.660424; 1.660587; 1.660598; 1.660618; 1.660877; 1.661158; 1.661410; 1.661694; 1.661978; 1.662208; 1.662377; 1.662460; 1.662478; 1.662459; 1.662423; 1.662451; 1.662694; 1.663080; 1.663463; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3514.7; 12:46:17; (); (); (); (); (); (); 1.650364; 1.650365; 1.650371; 1.650365; 1.650433; 1.650493; 1.650473; 1.650395; 1.650359; 1.650399; 1.650492; 1.650686; 1.650971; 1.651184; 1.651329; 1.651388; 1.651415; 1.651501; 1.651775; 1.652073; 1.652474; 1.653188; 1.654129; 1.654910; 1.655521; 1.656020; 1.656373; 1.656777; 1.657389; 1.658139; 1.659147; 1.660243; 1.661350; 1.662206; 1.662746; 1.663310; 1.663637; 1.663819; 1.664206; 1.664783; 1.665553; 1.666461; 1.667327; 1.668150; 1.668728; 1.669154; 1.669629; 1.670193; 1.670903; 1.671696; 1.672384; 1.673136; 1.673970; 1.674646; 1.675087; 1.675364; 1.675511; 1.675573; 1.675639; 1.675675; 1.675699; 1.675670; 1.675436; 1.675099; 1.674728; 1.674290; 1.673769; 1.673203; 1.672534; 1.671610; 1.670696; 1.669803; 1.668738; 1.667719; 1.666609; 1.665220; 1.663942; 1.662707; 1.661270; 1.660030; 1.658791; 1.657399; 1.656318; 1.655456; 1.654754; 1.654329; 1.654067; 1.653989; 1.654113; 1.654489; 1.655217; 1.656036; 1.656807; 1.657951; 1.659442; 1.661020; 1.662456; 1.663860; 1.665108; 1.666187; 1.667321; 1.668227; 1.668854; 1.669344; 1.669653; 1.669802; 1.669772; 1.669465; 1.668954; 1.668155; 1.667287; 1.666566; 1.665705; 1.664898; 1.664442; 1.663966; 1.663511; 1.663044; 1.662386; 1.661590; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3516.3; 12:46:26; (); (); (); (); (); (); 1.644617; 1.643996; 1.643603; 1.643452; 1.643529; 1.643863; 1.644282; 1.644736; 1.645350; 1.645826; 1.646203; 1.646675; 1.647191; 1.647952; 1.649190; 1.650544; 1.652035; 1.653531; 1.654923; 1.656216; 1.657110; 1.657825; 1.658587; 1.659316; 1.659990; 1.660691; 1.661496; 1.662111; 1.662462; 1.662602; 1.662502; 1.662267; 1.661954; 1.661739; 1.661732; 1.661894; 1.662192; 1.662545; 1.662883; 1.663063; 1.663183; 1.663206; 1.663179; 1.663284; 1.663471; 1.663598; 1.663687; 1.663824; 1.663888; 1.663725; 1.663200; 1.662316; 1.661357; 1.660367; 1.659295; 1.658383; 1.657565; 1.656825; 1.656292; 1.655811; 1.655512; 1.655407; 1.655301; 1.655326; 1.655637; 1.656272; 1.656979; 1.657907; 1.659174; 1.660393; 1.661717; 1.663255; 1.664522; 1.665721; 1.666916; 1.668017; 1.669195; 1.670246; 1.671230; 1.672125; 1.672749; 1.673316; 1.673727; 1.673869; 1.673835; 1.673647; 1.673394; 1.672968; 1.672368; 1.671542; 1.670412; 1.669057; 1.667473; 1.666054; 1.664754; 1.663562; 1.662496; 1.661480; 1.660538; 1.659726; 1.658925; 1.657950; 1.657183; 1.656721; 1.656615; 1.656845; 1.657286; 1.657910; 1.658503; 1.659071; 1.659646; 1.660068; 1.660412; 1.660671; 1.660926; 1.661276; 1.661850; 1.662557; 1.663109; 1.663354; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3517.8; 12:46:35; (); (); (); (); (); (); 1.653474; 1.653537; 1.653822; 1.654045; 1.654205; 1.654472; 1.654770; 1.654972; 1.655186; 1.655458; 1.655648; 1.655780; 1.655916; 1.656020; 1.656083; 1.656119; 1.656120; 1.656006; 1.655942; 1.655957; 1.655863; 1.655750; 1.655755; 1.655800; 1.655976; 1.656287; 1.656752; 1.657380; 1.658041; 1.658832; 1.659871; 1.660836; 1.661756; 1.662766; 1.663798; 1.664748; 1.665619; 1.666589; 1.667533; 1.668484; 1.669605; 1.670553; 1.671436; 1.672257; 1.672995; 1.673725; 1.674471; 1.675194; 1.675934; 1.676700; 1.677440; 1.678069; 1.678552; 1.678810; 1.678846; 1.678671; 1.678364; 1.677999; 1.677589; 1.677198; 1.676879; 1.676486; 1.675967; 1.675480; 1.674978; 1.674408; 1.674044; 1.673831; 1.673773; 1.673895; 1.674075; 1.674310; 1.674569; 1.674888; 1.675267; 1.675596; 1.675801; 1.675846; 1.675849; 1.675838; 1.675738; 1.675386; 1.674986; 1.674592; 1.674205; 1.673811; 1.673279; 1.672603; 1.671842; 1.670967; 1.670006; 1.669258; 1.668677; 1.667994; 1.667350; 1.666738; 1.666190; 1.665742; 1.665131; 1.664336; 1.663586; 1.663021; 1.662619; 1.662361; 1.662218; 1.662061; 1.662002; 1.662025; 1.662216; 1.662566; 1.663042; 1.663574; 1.664100; 1.664596; 1.665062; 1.665549; 1.665959; 1.666358; 1.666816; 1.667521; 1.668167; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3519.4; 12:46:43; (); (); (); (); (); (); 1.663255; 1.663480; 1.663980; 1.664503; 1.665100; 1.665674; 1.666153; 1.666777; 1.667741; 1.668439; 1.669032; 1.669506; 1.669949; 1.670476; 1.671111; 1.671637; 1.671982; 1.672168; 1.672165; 1.672024; 1.671688; 1.671301; 1.670896; 1.670649; 1.670588; 1.670542; 1.670452; 1.670301; 1.670157; 1.669923; 1.669683; 1.669503; 1.669297; 1.669089; 1.668777; 1.668374; 1.668002; 1.667542; 1.666776; 1.665979; 1.665315; 1.664437; 1.663591; 1.662809; 1.661908; 1.661164; 1.660590; 1.660115; 1.659723; 1.659533; 1.659584; 1.659738; 1.660053; 1.660539; 1.661013; 1.661457; 1.662135; 1.663058; 1.664162; 1.665400; 1.666450; 1.667382; 1.668468; 1.669447; 1.670319; 1.671251; 1.672167; 1.673063; 1.673891; 1.674827; 1.675827; 1.676501; 1.676991; 1.677344; 1.677461; 1.677468; 1.677435; 1.677153; 1.676569; 1.675932; 1.675315; 1.674765; 1.673934; 1.672678; 1.671396; 1.669986; 1.668450; 1.667184; 1.665935; 1.664693; 1.663749; 1.662905; 1.662240; 1.661843; 1.661417; 1.660908; 1.660422; 1.660008; 1.659783; 1.659755; 1.659800; 1.659798; 1.659722; 1.659652; 1.659727; 1.660202; 1.660605; 1.660931; 1.661224; 1.661622; 1.662062; 1.662501; 1.662936; 1.663178; 1.663424; 1.663710; 1.664119; 1.664788; 1.665555; 1.666230; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3521.1; 12:46:52; (); (); (); (); (); (); 1.655946; 1.656052; 1.657200; 1.658184; 1.658877; 1.659421; 1.659808; 1.660080; 1.660533; 1.661224; 1.661875; 1.662533; 1.663229; 1.663833; 1.664369; 1.664774; 1.665224; 1.665343; 1.665626; 1.666066; 1.666616; 1.667298; 1.668012; 1.668636; 1.669254; 1.669817; 1.670270; 1.670801; 1.671386; 1.672002; 1.672549; 1.672895; 1.672973; 1.672639; 1.672075; 1.671319; 1.670242; 1.669106; 1.667965; 1.666841; 1.665982; 1.665232; 1.664385; 1.663590; 1.663004; 1.662609; 1.662259; 1.662088; 1.662234; 1.662593; 1.663112; 1.663894; 1.664732; 1.665516; 1.666288; 1.666902; 1.667491; 1.668094; 1.668449; 1.668675; 1.668908; 1.669137; 1.669289; 1.669393; 1.669477; 1.669569; 1.669643; 1.669730; 1.669874; 1.670064; 1.670344; 1.670554; 1.670748; 1.671048; 1.671250; 1.671386; 1.671419; 1.671400; 1.671318; 1.671018; 1.670493; 1.669987; 1.669281; 1.668478; 1.667543; 1.666381; 1.665271; 1.664409; 1.663604; 1.662846; 1.662057; 1.661349; 1.660696; 1.659818; 1.658990; 1.658311; 1.657752; 1.657326; 1.657020; 1.656922; 1.656874; 1.656809; 1.656685; 1.656445; 1.656104; 1.655631; 1.655222; 1.654916; 1.654888; 1.655189; 1.655564; 1.655996; 1.656420; 1.656848; 1.656953; 1.656961; 1.656972; 1.657007; 1.657271; 1.657998; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3522.6; 12:47:01; (); (); (); (); (); (); 1.673308; 1.672918; 1.672523; 1.672247; 1.671942; 1.671580; 1.671187; 1.670776; 1.670263; 1.669577; 1.668985; 1.668470; 1.667986; 1.667725; 1.667657; 1.667743; 1.667926; 1.668062; 1.668214; 1.668474; 1.668789; 1.669201; 1.669660; 1.670219; 1.670849; 1.671276; 1.671573; 1.671810; 1.671875; 1.671708; 1.671431; 1.671228; 1.671113; 1.670956; 1.670674; 1.670400; 1.670135; 1.669900; 1.669736; 1.669644; 1.669621; 1.669608; 1.669451; 1.669190; 1.668983; 1.668722; 1.668474; 1.668363; 1.668378; 1.668496; 1.668694; 1.668954; 1.669036; 1.668853; 1.668525; 1.668234; 1.667981; 1.667901; 1.668033; 1.668277; 1.668612; 1.668877; 1.668874; 1.668708; 1.668394; 1.667922; 1.667244; 1.666626; 1.666239; 1.665787; 1.665306; 1.664857; 1.664352; 1.663889; 1.663219; 1.662136; 1.661183; 1.660459; 1.659788; 1.659185; 1.658606; 1.658172; 1.657726; 1.657190; 1.656675; 1.656252; 1.655858; 1.655483; 1.655237; 1.655117; 1.655143; 1.655204; 1.655161; 1.655128; 1.655130; 1.655160; 1.655337; 1.655701; 1.656101; 1.656485; 1.656914; 1.657290; 1.657480; 1.657506; 1.657736; 1.658737; 1.659935; 1.661229; 1.662522; 1.663491; 1.664438; 1.665604; 1.666616; 1.667234; 1.667819; 1.668458; 1.669179; 1.670297; 1.671990; 1.673333; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
