Roll Number; 1
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-15; 11:55:22
File Name; D:\Mahlo\TR\171115115522FP 4577_360 GSM1_XMF2.txt

35949.9; 11:57:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -606.443214; -592.398834; -537.121391; -488.250589; -447.181368; -412.719202; -379.168749; -353.898573; -324.451923; -280.129957; -235.581708; -191.370618; -152.769196; -114.076304; -69.781262; -31.089392; -0.711398; 2.048408; 2.045232; 2.041764; 2.040850; 2.041676; 2.041745; 2.041150; 2.041372; 2.043397; 2.045977; 2.048001; 2.048786; 2.048779; 2.048761; 2.049313; 2.051011; 2.054236; 2.058669; 2.062731; 2.065108; 2.068661; 2.072849; 2.074559; 2.073915; 2.072361; 2.072202; 2.073849; 2.075392; 2.076632; 2.077413; 2.077017; 2.075649; 2.073479; 2.071267; 2.070791; 2.070197; 2.069236; 2.068304; 2.068161; 2.069883; 2.072287; 2.073961; 2.076307; 2.078196; 2.079762; 2.083532; 2.088147; 2.091309; 2.093960; 2.096009; 2.097273; 2.097790; 2.098767; 2.099121; 2.097219; 2.095127; 2.093427; 2.091188; 2.089923; 2.089302; 2.089038; 2.088876; 2.087518; 2.085472; 2.083103; 2.081852; 2.082304; 2.083262; 2.083650; 2.084463; 2.085500; 2.086650; 2.088710; 2.089083; 2.088043; 2.086189; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36269.5; 12:15:45; (); (); (); (); (); (); (); 1.875108; 1.908249; 1.911783; 1.916932; 1.919861; 1.919165; 1.917414; 1.918090; 1.928654; 1.931374; 1.928116; 1.922545; 1.918753; 1.915245; 1.911639; 1.909300; 1.907284; 1.904058; 1.899567; 1.894735; 1.892278; 1.891907; 1.892166; 1.892600; 1.893585; 1.894313; 1.893978; 1.894202; 1.894788; 1.895368; 1.896673; 1.899463; 1.901511; 1.901422; 1.901156; 1.901085; 1.900551; 1.901374; 1.902383; 1.902205; 1.901802; 1.901580; 1.900676; 1.899556; 1.898100; 1.895946; 1.893693; 1.892773; 1.893647; 1.895605; 1.897030; 1.896404; 1.894296; 1.894004; 1.894768; 1.895310; 1.896056; 1.898250; 1.900717; 1.901690; 1.901694; 1.901326; 1.900726; 1.900209; 1.900641; 1.902361; 1.904919; 1.907606; 1.908555; 1.908654; 1.909728; 1.910205; 1.909588; 1.908713; 1.908709; 1.909835; 1.912101; 1.914812; 1.916902; 1.917454; 1.917305; 1.917408; 1.916587; 1.914893; 1.914277; 1.915284; 1.918373; 1.920323; 1.920819; 1.920504; 1.918960; 1.916440; 1.913932; 1.912059; 1.911964; 1.912744; 1.913237; 1.915110; 1.918339; 1.918587; 1.916867; 1.912816; 1.908702; 1.907714; 1.907966; 1.909427; 1.910736; 1.911380; 1.910037; 1.906094; 1.890406; 1.881055; 1.877462; 1.872277; 1.868438; 1.865613; 1.863849; 1.860920; 1.857658; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36271.9; 12:15:53; (); (); (); (); (); (); (); (); 1.855968; 1.859811; 1.862854; 1.865431; 1.867227; 1.867514; 1.867745; 1.871573; 1.882185; 1.884652; 1.884156; 1.884803; 1.885953; 1.889236; 1.892475; 1.895951; 1.897275; 1.898131; 1.899266; 1.901885; 1.906619; 1.910887; 1.912943; 1.913213; 1.912130; 1.911288; 1.911316; 1.911834; 1.911345; 1.910058; 1.908452; 1.907881; 1.908099; 1.908273; 1.907183; 1.904169; 1.901549; 1.900179; 1.900237; 1.900784; 1.900832; 1.899908; 1.898032; 1.896070; 1.895489; 1.895495; 1.895563; 1.896609; 1.898333; 1.899450; 1.899328; 1.898780; 1.899728; 1.901345; 1.902063; 1.901251; 1.899979; 1.899039; 1.898731; 1.898382; 1.897965; 1.897209; 1.895699; 1.893619; 1.892448; 1.892834; 1.893283; 1.892372; 1.891865; 1.893021; 1.895025; 1.896429; 1.896817; 1.895736; 1.894436; 1.894178; 1.895771; 1.897259; 1.897667; 1.898040; 1.898975; 1.900781; 1.903740; 1.906362; 1.907722; 1.908919; 1.910303; 1.911723; 1.914176; 1.916907; 1.917540; 1.914985; 1.912921; 1.912214; 1.910784; 1.908555; 1.905513; 1.901309; 1.897007; 1.893810; 1.891260; 1.888866; 1.888148; 1.889382; 1.890967; 1.893050; 1.895212; 1.895721; 1.893033; 1.885773; 1.879964; 1.880732; 1.881266; 1.881851; 1.881783; 1.881471; 1.881073; 1.857658; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36274.4; 12:16:02; (); (); (); (); (); (); (); 1.895910; 1.900315; 1.905595; 1.908255; 1.908757; 1.908027; 1.907413; 1.910270; 1.920687; 1.924937; 1.924115; 1.922955; 1.921532; 1.919348; 1.916481; 1.914109; 1.912159; 1.909915; 1.908618; 1.908776; 1.909947; 1.910460; 1.910380; 1.910228; 1.909420; 1.908268; 1.907413; 1.906880; 1.905842; 1.904591; 1.903714; 1.902607; 1.901655; 1.901229; 1.899828; 1.898294; 1.898146; 1.899059; 1.899106; 1.898623; 1.898291; 1.898005; 1.897712; 1.897921; 1.898465; 1.898871; 1.898992; 1.899086; 1.898981; 1.901028; 1.903347; 1.904351; 1.904671; 1.906301; 1.908917; 1.909583; 1.909416; 1.910508; 1.911765; 1.913272; 1.916179; 1.919038; 1.919768; 1.918312; 1.914982; 1.912781; 1.912365; 1.911607; 1.909331; 1.907584; 1.907645; 1.907507; 1.905606; 1.903293; 1.901062; 1.898418; 1.895797; 1.893561; 1.892684; 1.891772; 1.890647; 1.890236; 1.890714; 1.891364; 1.891572; 1.891342; 1.891552; 1.892685; 1.893936; 1.894211; 1.893880; 1.894896; 1.896858; 1.898605; 1.899647; 1.900137; 1.900636; 1.901218; 1.901454; 1.901449; 1.902553; 1.902605; 1.900116; 1.895998; 1.892607; 1.890996; 1.888834; 1.886801; 1.883275; 1.876865; 1.859841; 1.846907; 1.841446; 1.835818; 1.829472; 1.822160; 1.814365; 1.805188; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36276.9; 12:16:10; (); (); (); (); (); (); (); 1.828576; 1.831880; 1.837869; 1.843409; 1.846720; 1.850705; 1.856029; 1.861258; 1.869642; 1.882448; 1.885069; 1.884749; 1.886907; 1.888060; 1.889718; 1.890755; 1.890781; 1.888102; 1.885891; 1.885868; 1.884467; 1.882018; 1.880480; 1.880000; 1.880446; 1.882298; 1.883828; 1.884094; 1.885139; 1.886914; 1.889784; 1.894003; 1.897977; 1.900346; 1.901898; 1.904034; 1.905297; 1.905791; 1.907354; 1.909693; 1.910369; 1.909793; 1.910311; 1.911019; 1.910559; 1.909177; 1.908616; 1.909247; 1.910203; 1.910245; 1.910120; 1.911557; 1.913592; 1.915152; 1.915536; 1.915690; 1.916520; 1.918070; 1.919006; 1.919120; 1.918967; 1.918868; 1.918929; 1.918918; 1.919196; 1.918888; 1.918470; 1.918280; 1.918244; 1.918642; 1.919484; 1.918982; 1.917359; 1.917216; 1.919582; 1.921890; 1.922739; 1.921871; 1.920496; 1.920247; 1.920643; 1.920054; 1.917830; 1.915881; 1.914568; 1.914136; 1.915217; 1.916100; 1.913980; 1.911020; 1.908874; 1.906388; 1.904033; 1.902319; 1.899776; 1.897889; 1.897080; 1.896947; 1.896909; 1.896881; 1.896629; 1.895762; 1.895447; 1.896465; 1.897427; 1.897969; 1.899454; 1.901053; 1.901726; 1.899700; 1.891027; 1.876402; 1.872975; 1.870524; 1.867220; 1.862928; 1.857579; 1.848609; 1.840964; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36279.4; 12:16:19; (); (); (); (); (); (); (); 1.828576; 1.872976; 1.874987; 1.878109; 1.881130; 1.882101; 1.881893; 1.882364; 1.891668; 1.897880; 1.898642; 1.898112; 1.898032; 1.899838; 1.901707; 1.903568; 1.905612; 1.907391; 1.907816; 1.907519; 1.908725; 1.910162; 1.910562; 1.911315; 1.913248; 1.914585; 1.914260; 1.913747; 1.914255; 1.914463; 1.914158; 1.914308; 1.914708; 1.915219; 1.915510; 1.914907; 1.914051; 1.914463; 1.914970; 1.914707; 1.914989; 1.916899; 1.918061; 1.917514; 1.915981; 1.914604; 1.912898; 1.911313; 1.910868; 1.911637; 1.913168; 1.915346; 1.917627; 1.919676; 1.920401; 1.919902; 1.919387; 1.918653; 1.917082; 1.916146; 1.915839; 1.915646; 1.914591; 1.911706; 1.907973; 1.904574; 1.900752; 1.896304; 1.892649; 1.890639; 1.889699; 1.888608; 1.888061; 1.888692; 1.889809; 1.890391; 1.890707; 1.891330; 1.892505; 1.894771; 1.898908; 1.902409; 1.903151; 1.903207; 1.904276; 1.905482; 1.907382; 1.909307; 1.910534; 1.910271; 1.910349; 1.911326; 1.912689; 1.913202; 1.911441; 1.909027; 1.906895; 1.905901; 1.904799; 1.902000; 1.897841; 1.892505; 1.888479; 1.887282; 1.888116; 1.887235; 1.884888; 1.883793; 1.881597; 1.878662; 1.865048; 1.858486; 1.857365; 1.855840; 1.853787; 1.851930; 1.851346; 1.847623; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36281.9; 12:16:28; (); (); (); (); (); (); (); (); 1.848269; 1.851715; 1.854434; 1.856969; 1.859082; 1.861331; 1.863944; 1.869268; 1.882433; 1.888485; 1.889819; 1.890210; 1.889637; 1.889649; 1.889219; 1.888666; 1.887930; 1.888065; 1.888610; 1.889191; 1.889258; 1.888837; 1.889390; 1.888345; 1.885722; 1.883895; 1.882555; 1.882183; 1.882907; 1.884469; 1.886516; 1.889108; 1.891028; 1.892609; 1.894208; 1.895567; 1.897569; 1.900329; 1.903912; 1.906621; 1.908667; 1.910495; 1.911736; 1.913128; 1.913870; 1.913369; 1.913550; 1.915381; 1.917166; 1.918532; 1.919404; 1.919123; 1.917079; 1.915232; 1.915463; 1.916320; 1.916404; 1.916794; 1.917443; 1.917209; 1.917090; 1.917656; 1.917724; 1.916862; 1.915851; 1.915795; 1.915974; 1.916307; 1.917124; 1.917891; 1.919146; 1.920947; 1.921072; 1.919311; 1.918788; 1.919804; 1.919010; 1.917547; 1.916066; 1.914191; 1.912051; 1.910675; 1.910113; 1.909592; 1.907814; 1.904390; 1.902268; 1.901439; 1.899991; 1.898449; 1.896818; 1.894311; 1.891388; 1.890024; 1.891050; 1.892304; 1.892628; 1.892839; 1.892876; 1.893757; 1.894561; 1.894306; 1.893844; 1.894693; 1.895899; 1.896396; 1.897770; 1.899190; 1.897259; 1.890413; 1.878999; 1.874169; 1.872252; 1.869760; 1.865943; 1.862446; 1.858043; 1.854236; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36284.4; 12:16:36; (); (); (); (); (); (); (); 1.910898; 1.908848; 1.906842; 1.907002; 1.908235; 1.908601; 1.908753; 1.910767; 1.917269; 1.917735; 1.913176; 1.909996; 1.908367; 1.906007; 1.904253; 1.903179; 1.901700; 1.899400; 1.896057; 1.891733; 1.888593; 1.885174; 1.881232; 1.878410; 1.875755; 1.872971; 1.869615; 1.865689; 1.863394; 1.863381; 1.864595; 1.867086; 1.869065; 1.871146; 1.873690; 1.875691; 1.879250; 1.883444; 1.886285; 1.889500; 1.892228; 1.894630; 1.896618; 1.896630; 1.894557; 1.892776; 1.891494; 1.891863; 1.892851; 1.893515; 1.893855; 1.893989; 1.892929; 1.890795; 1.887782; 1.885064; 1.884079; 1.883961; 1.885752; 1.888541; 1.889587; 1.889889; 1.889453; 1.887399; 1.886020; 1.885748; 1.885427; 1.887223; 1.890897; 1.894739; 1.897993; 1.900074; 1.901683; 1.902847; 1.904015; 1.906445; 1.909279; 1.912471; 1.917557; 1.920831; 1.922577; 1.924579; 1.925176; 1.923843; 1.922442; 1.921856; 1.922064; 1.922471; 1.923127; 1.923335; 1.922170; 1.920192; 1.917612; 1.914227; 1.911850; 1.910606; 1.909021; 1.907414; 1.905407; 1.903092; 1.900695; 1.896901; 1.892231; 1.887550; 1.884375; 1.881764; 1.879437; 1.877851; 1.875566; 1.871058; 1.857989; 1.845335; 1.841269; 1.838237; 1.835712; 1.832549; 1.829910; 1.826832; 1.824392; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36286.9; 12:16:45; (); (); (); (); (); (); (); (); 1.858253; 1.862146; 1.865307; 1.866928; 1.869481; 1.871353; 1.874147; 1.881654; 1.892812; 1.893253; 1.890196; 1.888973; 1.888859; 1.890074; 1.891042; 1.891255; 1.890607; 1.891619; 1.893460; 1.892581; 1.891118; 1.890377; 1.890094; 1.890651; 1.893073; 1.896257; 1.898825; 1.900942; 1.901938; 1.902770; 1.903514; 1.903322; 1.901577; 1.899504; 1.900456; 1.902564; 1.903863; 1.904109; 1.903789; 1.900993; 1.896396; 1.892875; 1.890128; 1.889128; 1.888789; 1.888413; 1.887544; 1.886601; 1.887261; 1.887726; 1.888117; 1.888417; 1.888083; 1.888889; 1.892606; 1.896409; 1.898964; 1.900147; 1.901400; 1.903806; 1.906741; 1.909210; 1.910732; 1.911142; 1.911000; 1.910481; 1.909750; 1.908853; 1.907767; 1.905929; 1.903940; 1.903600; 1.904079; 1.903697; 1.902405; 1.902360; 1.903032; 1.903682; 1.903689; 1.903047; 1.901445; 1.900413; 1.900873; 1.901406; 1.901869; 1.901765; 1.901253; 1.901281; 1.901302; 1.900463; 1.899038; 1.898275; 1.898493; 1.899852; 1.900749; 1.901289; 1.901054; 1.900024; 1.898928; 1.898770; 1.899705; 1.900402; 1.899838; 1.898836; 1.898511; 1.897629; 1.896498; 1.894777; 1.891117; 1.884207; 1.873697; 1.871350; 1.870112; 1.868589; 1.865801; 1.861872; 1.855141; 1.824392; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36289.4; 12:16:53; (); (); (); (); (); (); (); (); 1.881060; 1.883847; 1.885127; 1.886324; 1.887733; 1.889460; 1.890889; 1.901769; 1.906339; 1.904002; 1.900288; 1.898092; 1.897533; 1.897254; 1.897520; 1.898046; 1.898332; 1.899285; 1.900456; 1.899876; 1.898588; 1.898034; 1.898975; 1.900625; 1.900678; 1.899984; 1.900010; 1.900883; 1.901115; 1.900401; 1.899982; 1.899949; 1.899341; 1.898765; 1.899563; 1.901280; 1.902577; 1.902093; 1.900950; 1.900841; 1.902894; 1.904987; 1.906826; 1.908948; 1.910374; 1.911067; 1.911873; 1.912601; 1.913417; 1.914663; 1.917159; 1.919904; 1.921482; 1.923374; 1.926808; 1.928817; 1.928183; 1.926346; 1.924959; 1.924471; 1.924691; 1.925300; 1.925199; 1.924528; 1.922887; 1.918586; 1.914372; 1.912398; 1.910154; 1.906043; 1.901998; 1.900055; 1.898152; 1.895865; 1.893263; 1.891631; 1.891538; 1.891853; 1.891638; 1.891020; 1.890263; 1.889159; 1.887738; 1.887244; 1.887392; 1.887308; 1.887347; 1.887932; 1.888143; 1.888534; 1.889491; 1.889463; 1.889039; 1.888062; 1.887772; 1.888276; 1.888251; 1.888866; 1.889224; 1.890099; 1.891314; 1.893403; 1.894837; 1.894665; 1.894802; 1.893253; 1.890608; 1.886876; 1.881503; 1.867661; 1.862700; 1.861173; 1.858151; 1.855320; 1.851702; 1.846786; 1.840861; 1.837147; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36291.9; 12:17:02; (); (); (); (); (); (); (); (); 1.855019; 1.857359; 1.859433; 1.861772; 1.863422; 1.863389; 1.862845; 1.863094; 1.872733; 1.876287; 1.876691; 1.877807; 1.877926; 1.879084; 1.880987; 1.883723; 1.884334; 1.884132; 1.884004; 1.884689; 1.886851; 1.890480; 1.894775; 1.896981; 1.896878; 1.895940; 1.896463; 1.897939; 1.898109; 1.897697; 1.897665; 1.900179; 1.903399; 1.907242; 1.909927; 1.910333; 1.909338; 1.908537; 1.908770; 1.910315; 1.911717; 1.911283; 1.910445; 1.910628; 1.911319; 1.910776; 1.908939; 1.906537; 1.903739; 1.901865; 1.902409; 1.904467; 1.905052; 1.904125; 1.903422; 1.903904; 1.905151; 1.906131; 1.907265; 1.909389; 1.912127; 1.913266; 1.913716; 1.914275; 1.914579; 1.913017; 1.911032; 1.910641; 1.910382; 1.909991; 1.910119; 1.910065; 1.909001; 1.907277; 1.905238; 1.903453; 1.902879; 1.902240; 1.900617; 1.899348; 1.899538; 1.901002; 1.902466; 1.903462; 1.904679; 1.905494; 1.905435; 1.905781; 1.905778; 1.904858; 1.904308; 1.904731; 1.905127; 1.904990; 1.905014; 1.904243; 1.902151; 1.899719; 1.896906; 1.893741; 1.891207; 1.889736; 1.888684; 1.887927; 1.887648; 1.886242; 1.883088; 1.881032; 1.878631; 1.869820; 1.855935; 1.852741; 1.850955; 1.848909; 1.846461; 1.841510; 1.832870; 1.827168; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36294.3; 12:17:10; (); (); (); (); (); (); (); (); 1.881541; 1.884888; 1.887249; 1.888352; 1.888292; 1.888493; 1.890016; 1.901825; 1.907010; 1.905152; 1.900172; 1.894867; 1.890510; 1.887194; 1.885201; 1.883882; 1.882171; 1.881117; 1.881292; 1.882334; 1.883302; 1.883432; 1.882215; 1.881364; 1.882979; 1.886452; 1.888399; 1.890076; 1.892532; 1.893745; 1.895404; 1.897782; 1.898420; 1.898187; 1.898795; 1.899539; 1.901817; 1.906963; 1.911252; 1.913061; 1.913121; 1.913968; 1.915899; 1.917609; 1.920093; 1.921638; 1.922829; 1.925694; 1.928650; 1.930015; 1.930692; 1.931109; 1.931204; 1.931018; 1.931149; 1.932312; 1.933753; 1.933787; 1.933443; 1.932566; 1.932230; 1.932242; 1.931371; 1.930206; 1.930360; 1.930565; 1.929190; 1.927016; 1.925268; 1.924493; 1.923382; 1.922313; 1.922097; 1.921051; 1.918941; 1.916747; 1.915443; 1.915944; 1.915904; 1.914523; 1.913489; 1.913167; 1.912255; 1.911526; 1.911149; 1.911678; 1.911613; 1.911312; 1.912525; 1.914818; 1.917208; 1.918321; 1.917337; 1.915599; 1.914607; 1.913347; 1.911891; 1.911140; 1.909192; 1.907024; 1.903414; 1.899981; 1.896594; 1.893095; 1.889004; 1.885137; 1.882082; 1.877059; 1.868583; 1.849300; 1.841717; 1.838951; 1.835150; 1.831701; 1.827973; 1.823654; 1.817640; 1.814799; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36296.8; 12:17:19; (); (); (); (); (); (); (); (); 1.835574; 1.840003; 1.844566; 1.848171; 1.851020; 1.853460; 1.856747; 1.861158; 1.876843; 1.883441; 1.883927; 1.884863; 1.886282; 1.889143; 1.891916; 1.894722; 1.896615; 1.897521; 1.898911; 1.900144; 1.901757; 1.902943; 1.903669; 1.903968; 1.903403; 1.903512; 1.903584; 1.902665; 1.902327; 1.902957; 1.902474; 1.901879; 1.902362; 1.904018; 1.905099; 1.904748; 1.905048; 1.906394; 1.908945; 1.911941; 1.913763; 1.915615; 1.917800; 1.919852; 1.920983; 1.922246; 1.924409; 1.926229; 1.926897; 1.926537; 1.925936; 1.924892; 1.923486; 1.921954; 1.920112; 1.919175; 1.919387; 1.918958; 1.917136; 1.915719; 1.915970; 1.915776; 1.913752; 1.911713; 1.912195; 1.914396; 1.914910; 1.913196; 1.911376; 1.910714; 1.909482; 1.907471; 1.905748; 1.904987; 1.905490; 1.905641; 1.904664; 1.905307; 1.907496; 1.907769; 1.907073; 1.907835; 1.909642; 1.910376; 1.910838; 1.911986; 1.913355; 1.914769; 1.916125; 1.916145; 1.913805; 1.911462; 1.908810; 1.905234; 1.902559; 1.900202; 1.897048; 1.894426; 1.891724; 1.887896; 1.884321; 1.882957; 1.883148; 1.882586; 1.880773; 1.879569; 1.878315; 1.876759; 1.873799; 1.865017; 1.852148; 1.848597; 1.846341; 1.845237; 1.844098; 1.841083; 1.831840; 1.822399; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36299.3; 12:17:28; (); (); (); (); (); (); (); 1.876969; 1.879260; 1.880301; 1.882960; 1.885684; 1.889020; 1.892806; 1.900478; 1.916055; 1.923735; 1.924439; 1.922814; 1.921165; 1.919440; 1.918519; 1.919305; 1.920675; 1.921383; 1.921201; 1.920351; 1.918748; 1.916843; 1.914634; 1.912092; 1.908986; 1.906022; 1.904827; 1.906076; 1.909000; 1.909342; 1.907515; 1.907002; 1.908425; 1.909905; 1.911830; 1.913987; 1.914865; 1.915227; 1.915817; 1.917535; 1.919609; 1.919631; 1.916647; 1.914212; 1.913706; 1.914732; 1.915499; 1.915503; 1.914053; 1.910626; 1.907529; 1.906733; 1.906955; 1.905858; 1.903528; 1.901427; 1.900071; 1.899494; 1.898394; 1.897276; 1.897183; 1.896716; 1.895612; 1.895143; 1.895850; 1.896424; 1.895777; 1.894773; 1.895262; 1.895783; 1.895416; 1.895565; 1.898013; 1.900644; 1.901366; 1.900570; 1.899941; 1.899610; 1.899467; 1.900319; 1.901832; 1.902337; 1.902665; 1.903175; 1.905064; 1.907705; 1.909896; 1.910865; 1.911271; 1.911680; 1.912583; 1.914304; 1.916610; 1.919211; 1.919150; 1.918115; 1.918061; 1.919260; 1.920422; 1.920617; 1.920911; 1.919291; 1.917179; 1.914860; 1.912306; 1.908988; 1.905422; 1.902891; 1.898568; 1.891148; 1.875271; 1.867461; 1.862980; 1.858161; 1.852696; 1.846328; 1.841012; 1.832996; 1.827789; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36301.8; 12:17:36; (); (); (); (); (); (); (); 1.808843; 1.812975; 1.820321; 1.827611; 1.830709; 1.832574; 1.834322; 1.837209; 1.850913; 1.864053; 1.869240; 1.868916; 1.868617; 1.869681; 1.873388; 1.876311; 1.878287; 1.878706; 1.877888; 1.879229; 1.881722; 1.886190; 1.889158; 1.890435; 1.890882; 1.891468; 1.893125; 1.894273; 1.895663; 1.896633; 1.898003; 1.899549; 1.900361; 1.901041; 1.901842; 1.902366; 1.902491; 1.902569; 1.902851; 1.903146; 1.903927; 1.906061; 1.909199; 1.911375; 1.913896; 1.915640; 1.916717; 1.918057; 1.918268; 1.918260; 1.918796; 1.918135; 1.917101; 1.917003; 1.918130; 1.918839; 1.917695; 1.915389; 1.913510; 1.911810; 1.910281; 1.909922; 1.911288; 1.914356; 1.916810; 1.917889; 1.919894; 1.922893; 1.925460; 1.926275; 1.924987; 1.923917; 1.923456; 1.923375; 1.923683; 1.924086; 1.923535; 1.921743; 1.920388; 1.921070; 1.920253; 1.917130; 1.913135; 1.909734; 1.908454; 1.910663; 1.914045; 1.915275; 1.913769; 1.912151; 1.911115; 1.909970; 1.908868; 1.907627; 1.905476; 1.904084; 1.904069; 1.904248; 1.903923; 1.902477; 1.899275; 1.895859; 1.894374; 1.894425; 1.894330; 1.893677; 1.893790; 1.893274; 1.891387; 1.888774; 1.882591; 1.870888; 1.868469; 1.867093; 1.865476; 1.863500; 1.860591; 1.854543; 1.827789; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36304.3; 12:17:45; (); (); (); (); (); (); (); 1.808843; 1.888462; 1.888300; 1.888300; 1.888110; 1.887780; 1.887473; 1.887726; 1.896627; 1.901603; 1.900111; 1.898394; 1.897606; 1.896711; 1.896314; 1.898118; 1.901070; 1.903306; 1.905458; 1.909091; 1.912295; 1.914482; 1.916055; 1.916813; 1.917807; 1.919301; 1.918587; 1.915651; 1.912945; 1.912519; 1.912262; 1.911690; 1.910634; 1.908857; 1.908334; 1.909866; 1.911683; 1.912445; 1.913408; 1.915026; 1.916657; 1.918383; 1.920709; 1.923384; 1.924357; 1.923431; 1.922115; 1.921423; 1.921087; 1.919639; 1.917236; 1.915288; 1.913873; 1.913265; 1.913748; 1.914532; 1.915276; 1.914847; 1.913906; 1.913769; 1.914114; 1.914832; 1.916378; 1.918653; 1.920068; 1.920623; 1.921129; 1.921714; 1.922587; 1.922787; 1.922020; 1.921502; 1.921756; 1.921810; 1.922536; 1.923926; 1.924193; 1.923389; 1.922183; 1.921757; 1.921310; 1.920632; 1.920428; 1.919419; 1.917377; 1.916036; 1.916013; 1.916696; 1.918152; 1.918048; 1.917353; 1.917984; 1.918668; 1.917295; 1.915223; 1.915061; 1.915598; 1.914952; 1.914563; 1.914893; 1.915086; 1.913959; 1.912349; 1.909393; 1.905365; 1.901641; 1.897648; 1.895111; 1.891775; 1.885885; 1.871079; 1.864496; 1.861190; 1.857990; 1.853925; 1.847762; 1.841570; 1.833672; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36306.8; 12:17:53; (); (); (); (); (); (); (); (); 1.836059; 1.841665; 1.844604; 1.845698; 1.847120; 1.849524; 1.852063; 1.861768; 1.879226; 1.883142; 1.881902; 1.882591; 1.883624; 1.885303; 1.886783; 1.887591; 1.887891; 1.889263; 1.892777; 1.896250; 1.898882; 1.900306; 1.901173; 1.901054; 1.900850; 1.900367; 1.899941; 1.899923; 1.898395; 1.896529; 1.896381; 1.897931; 1.898836; 1.898145; 1.896786; 1.895509; 1.894608; 1.894313; 1.896179; 1.899833; 1.903447; 1.906560; 1.908987; 1.910612; 1.911486; 1.911364; 1.910381; 1.909945; 1.910139; 1.910580; 1.911633; 1.912484; 1.912197; 1.911072; 1.910375; 1.910926; 1.911486; 1.910564; 1.910545; 1.912139; 1.914342; 1.916697; 1.918864; 1.921239; 1.924043; 1.925882; 1.927429; 1.929807; 1.932313; 1.934193; 1.934659; 1.934965; 1.937421; 1.940011; 1.941306; 1.941820; 1.941090; 1.939228; 1.937128; 1.935175; 1.934654; 1.934509; 1.933752; 1.932110; 1.929616; 1.927699; 1.926888; 1.925511; 1.923209; 1.921255; 1.920758; 1.921220; 1.922473; 1.923248; 1.923223; 1.922136; 1.920306; 1.918120; 1.916134; 1.914175; 1.910965; 1.906385; 1.903207; 1.901571; 1.899405; 1.895316; 1.891659; 1.888838; 1.884605; 1.873849; 1.861672; 1.858615; 1.855820; 1.853312; 1.851550; 1.848881; 1.843205; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36309.3; 12:18:02; (); (); (); (); (); (); (); (); 1.939684; 1.932445; 1.927955; 1.926571; 1.925430; 1.923881; 1.924040; 1.930128; 1.929190; 1.922558; 1.915215; 1.909132; 1.905350; 1.902365; 1.898869; 1.897335; 1.897718; 1.897620; 1.896419; 1.895572; 1.895988; 1.896743; 1.897868; 1.899120; 1.899939; 1.899920; 1.899968; 1.900560; 1.902482; 1.905278; 1.907250; 1.907807; 1.908297; 1.909749; 1.911797; 1.912801; 1.912589; 1.911483; 1.911232; 1.912076; 1.913282; 1.913811; 1.913145; 1.911398; 1.909853; 1.909537; 1.910158; 1.910502; 1.909719; 1.907637; 1.905472; 1.905372; 1.906636; 1.907864; 1.908923; 1.909826; 1.910863; 1.912412; 1.912746; 1.911632; 1.910040; 1.909134; 1.908677; 1.908033; 1.907508; 1.907170; 1.906305; 1.905101; 1.902690; 1.899555; 1.896720; 1.894630; 1.893885; 1.894083; 1.893489; 1.893734; 1.895008; 1.897252; 1.900068; 1.902275; 1.903404; 1.903806; 1.904701; 1.907426; 1.910580; 1.913818; 1.915932; 1.917445; 1.920296; 1.923831; 1.924683; 1.922919; 1.921327; 1.920080; 1.920008; 1.918784; 1.916322; 1.913966; 1.910204; 1.907383; 1.905703; 1.904876; 1.904423; 1.902720; 1.901119; 1.900966; 1.902875; 1.902569; 1.897330; 1.879174; 1.871450; 1.871282; 1.870563; 1.869481; 1.866332; 1.861859; 1.856541; 1.851257; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
