Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2017-12-05; 11:21:29
File Name; D:\Mahlo\TR\171205112129FP 4556_184 GSM0_THICKNESS2.txt

2050.8; 11:21:41; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.469663; 0.469502; 0.471705; 0.474104; 0.475374; 0.476224; 0.477691; 0.477803; 0.476826; 0.475810; 0.477115; 0.479939; 0.481123; 0.482355; 0.483586; 0.484995; 0.486171; 0.485473; 0.485993; 0.487614; 0.489539; 0.490815; 0.492233; 0.493593; 0.495308; 0.496478; 0.496409; 0.496812; 0.498822; 0.499827; 0.500029; 0.500671; 0.503038; 0.502574; 0.500150; 0.497856; 0.495795; 0.495703; 0.496040; 0.497200; 0.498763; 0.499783; 0.499117; 0.496803; 0.493934; 0.492200; 0.491675; 0.490860; 0.492133; 0.495321; 0.498800; 0.502353; 0.506058; 0.507886; 0.507408; 0.507546; 0.510469; 0.513977; 0.517369; 0.522406; 0.526478; 0.527983; 0.529619; 0.528776; 0.528356; 0.527985; 0.527329; 0.527095; 0.527877; 0.529300; 0.528914; 0.527952; 0.528154; 0.528086; 0.527689; 0.528025; 0.528171; 0.526323; 0.527510; 0.526227; 0.525917; 0.526310; 0.526519; 0.526880; 0.527723; 0.527167; 0.526597; 0.526841; 0.526849; 0.525896; 0.525145; 0.527556; 0.530801; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2097.9; 11:23:17; (); (); (); (); (); (); (); (); (); 0.473149; 0.470346; 0.469232; 0.469563; 0.470087; 0.470543; 0.471063; 0.471533; 0.472402; 0.472846; 0.472941; 0.471698; 0.471270; 0.472190; 0.474567; 0.476741; 0.479462; 0.481605; 0.482459; 0.482746; 0.482461; 0.482645; 0.484206; 0.485824; 0.486737; 0.486074; 0.485495; 0.484114; 0.482213; 0.481572; 0.483097; 0.483623; 0.484776; 0.486500; 0.487134; 0.487825; 0.489623; 0.491386; 0.492030; 0.492374; 0.493374; 0.497344; 0.500888; 0.502349; 0.501035; 0.498845; 0.497254; 0.495384; 0.493366; 0.494816; 0.495389; 0.494630; 0.494707; 0.495422; 0.495647; 0.496771; 0.497344; 0.498753; 0.501820; 0.506078; 0.510515; 0.514460; 0.517293; 0.519121; 0.519399; 0.522608; 0.524834; 0.526625; 0.528862; 0.531285; 0.531797; 0.531143; 0.530819; 0.530560; 0.529275; 0.526573; 0.525430; 0.526046; 0.527505; 0.528642; 0.528923; 0.530099; 0.530280; 0.530612; 0.531446; 0.532910; 0.535638; 0.538088; 0.541069; 0.543613; 0.546121; 0.548201; 0.548677; 0.549387; 0.550420; 0.550566; 0.550511; 0.550143; 0.547852; 0.545560; 0.546176; 0.545125; 0.541798; 0.538185; 0.535496; 0.533502; 0.532006; 0.531582; 0.530319; 0.528348; 0.526524; 0.524243; 0.522600; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2101.8; 11:23:27; (); (); (); (); (); (); (); (); (); 0.477990; 0.480591; 0.483959; 0.485653; 0.486876; 0.488042; 0.487865; 0.485922; 0.484657; 0.483610; 0.482180; 0.481456; 0.480430; 0.482430; 0.484436; 0.483181; 0.480619; 0.479452; 0.477775; 0.476859; 0.476045; 0.475047; 0.475948; 0.477380; 0.479123; 0.481581; 0.483254; 0.484464; 0.482479; 0.482223; 0.483901; 0.486188; 0.485554; 0.487124; 0.487449; 0.487296; 0.487595; 0.488608; 0.489692; 0.491061; 0.492487; 0.492584; 0.490725; 0.489468; 0.488062; 0.486681; 0.486257; 0.487364; 0.488684; 0.490218; 0.492162; 0.494288; 0.495906; 0.495830; 0.494808; 0.494074; 0.494709; 0.497491; 0.500811; 0.504514; 0.508747; 0.512962; 0.514423; 0.515414; 0.516632; 0.517841; 0.519263; 0.521156; 0.525158; 0.529126; 0.531384; 0.532449; 0.532678; 0.534044; 0.534442; 0.533473; 0.531402; 0.531412; 0.531030; 0.529665; 0.527744; 0.527191; 0.527716; 0.528312; 0.528601; 0.529609; 0.530910; 0.531792; 0.530916; 0.529638; 0.528869; 0.530430; 0.531939; 0.532866; 0.534876; 0.537171; 0.537112; 0.535796; 0.534953; 0.532371; 0.529942; 0.529047; 0.530660; 0.531289; 0.531749; 0.533085; 0.535378; 0.538102; 0.539302; 0.537770; 0.537698; 0.535689; 0.533262; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2106.1; 11:23:35; (); (); (); (); (); (); (); (); (); 0.458707; 0.462005; 0.464341; 0.465733; 0.466666; 0.467896; 0.469332; 0.470515; 0.472394; 0.473307; 0.474942; 0.477344; 0.479633; 0.480955; 0.482147; 0.483116; 0.483627; 0.483396; 0.484199; 0.484954; 0.484524; 0.484258; 0.484671; 0.484962; 0.485672; 0.485602; 0.484898; 0.485450; 0.486283; 0.487112; 0.488315; 0.489643; 0.490751; 0.490151; 0.490215; 0.491794; 0.494083; 0.495775; 0.497881; 0.498767; 0.499699; 0.501351; 0.501850; 0.500300; 0.499246; 0.497141; 0.495899; 0.497732; 0.500562; 0.502596; 0.502403; 0.501260; 0.500397; 0.499587; 0.500255; 0.502900; 0.505895; 0.508675; 0.511805; 0.515443; 0.518389; 0.520643; 0.521994; 0.520987; 0.521244; 0.524058; 0.526709; 0.529037; 0.531726; 0.533623; 0.533910; 0.534221; 0.534613; 0.534638; 0.532741; 0.532177; 0.531415; 0.530797; 0.532185; 0.531741; 0.530547; 0.529621; 0.528511; 0.527353; 0.526856; 0.525213; 0.523207; 0.521857; 0.521162; 0.521792; 0.522218; 0.523596; 0.524580; 0.524150; 0.523854; 0.524568; 0.525232; 0.525320; 0.524841; 0.525603; 0.525697; 0.524089; 0.522061; 0.521271; 0.521805; 0.522305; 0.520949; 0.519696; 0.519156; 0.519259; 0.518667; 0.516307; 0.514984; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2110.1; 11:23:44; (); (); (); (); (); (); (); (); (); 0.490818; 0.491935; 0.492451; 0.490729; 0.489774; 0.489715; 0.488419; 0.487111; 0.489349; 0.490245; 0.489205; 0.487815; 0.486481; 0.486778; 0.486365; 0.484989; 0.483403; 0.483236; 0.485110; 0.484867; 0.483612; 0.483798; 0.484478; 0.483274; 0.482549; 0.481254; 0.480868; 0.482898; 0.483653; 0.484974; 0.486836; 0.488113; 0.487852; 0.487124; 0.488907; 0.490519; 0.491726; 0.492989; 0.493583; 0.495306; 0.496946; 0.497027; 0.496367; 0.496107; 0.494856; 0.492815; 0.491339; 0.490696; 0.490231; 0.489980; 0.490970; 0.492386; 0.493592; 0.494791; 0.494309; 0.493441; 0.493190; 0.493987; 0.496335; 0.499101; 0.501322; 0.504644; 0.507862; 0.509954; 0.510818; 0.511270; 0.512008; 0.513117; 0.514792; 0.518018; 0.520800; 0.522294; 0.523504; 0.524745; 0.526962; 0.529246; 0.529676; 0.529032; 0.529478; 0.530793; 0.530877; 0.530899; 0.530765; 0.529713; 0.529407; 0.531144; 0.533060; 0.533719; 0.533820; 0.533231; 0.533233; 0.534938; 0.537096; 0.537520; 0.538554; 0.540653; 0.541604; 0.542516; 0.543660; 0.543345; 0.542384; 0.541140; 0.538379; 0.537325; 0.537767; 0.539312; 0.539628; 0.539900; 0.541332; 0.541622; 0.541396; 0.539942; 0.536381; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2114.4; 11:23:52; (); (); (); (); (); (); (); (); (); 0.471863; 0.474995; 0.477632; 0.477424; 0.476589; 0.475690; 0.474657; 0.474036; 0.474084; 0.474361; 0.476116; 0.478883; 0.479462; 0.479160; 0.478487; 0.477325; 0.475950; 0.475677; 0.476146; 0.476739; 0.477041; 0.478126; 0.478609; 0.478415; 0.478678; 0.479760; 0.479993; 0.480125; 0.480363; 0.480877; 0.481430; 0.481172; 0.482503; 0.484166; 0.486078; 0.488776; 0.490024; 0.492059; 0.494014; 0.494367; 0.494652; 0.494917; 0.496705; 0.498417; 0.497919; 0.497926; 0.496414; 0.493971; 0.491891; 0.489823; 0.488102; 0.489099; 0.488713; 0.489036; 0.489735; 0.489339; 0.489125; 0.488291; 0.487935; 0.489175; 0.490674; 0.493741; 0.497669; 0.500791; 0.503737; 0.506656; 0.505931; 0.506784; 0.508833; 0.511552; 0.514192; 0.516625; 0.519518; 0.521859; 0.523583; 0.525014; 0.526166; 0.526935; 0.528210; 0.529525; 0.530985; 0.534411; 0.536029; 0.536487; 0.535807; 0.534329; 0.532465; 0.530391; 0.530011; 0.529919; 0.529310; 0.528702; 0.527980; 0.527102; 0.525829; 0.524580; 0.524237; 0.523966; 0.525032; 0.526501; 0.528029; 0.529719; 0.531233; 0.531822; 0.532470; 0.532928; 0.534229; 0.534876; 0.535630; 0.536857; 0.537496; 0.536907; 0.537259; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2118.3; 11:24:02; (); (); (); (); (); (); (); (); (); 0.456427; 0.459949; 0.464672; 0.469144; 0.472885; 0.474975; 0.476375; 0.476157; 0.476655; 0.478160; 0.480188; 0.482944; 0.486846; 0.491860; 0.495495; 0.495704; 0.494950; 0.492718; 0.490830; 0.489066; 0.488804; 0.489871; 0.491943; 0.495342; 0.498360; 0.499592; 0.498918; 0.496689; 0.495046; 0.494465; 0.495303; 0.494951; 0.495945; 0.496690; 0.497106; 0.496578; 0.495532; 0.495549; 0.495360; 0.496027; 0.498057; 0.500022; 0.500383; 0.500173; 0.498912; 0.497224; 0.498480; 0.499779; 0.501011; 0.502326; 0.504028; 0.506397; 0.506498; 0.505246; 0.503858; 0.502887; 0.502735; 0.505752; 0.507661; 0.510697; 0.514913; 0.518394; 0.520985; 0.522048; 0.522365; 0.522340; 0.522081; 0.524067; 0.527095; 0.529708; 0.531768; 0.533056; 0.532332; 0.532114; 0.530187; 0.527208; 0.524970; 0.524305; 0.525284; 0.526108; 0.526515; 0.528056; 0.529485; 0.529501; 0.529029; 0.528796; 0.528465; 0.527713; 0.527073; 0.527579; 0.528989; 0.530960; 0.532666; 0.532702; 0.534315; 0.534867; 0.533753; 0.533441; 0.534509; 0.534818; 0.533746; 0.533129; 0.534739; 0.536565; 0.535174; 0.538451; 0.541301; 0.545978; 0.548979; 0.549138; 0.549645; 0.548613; 0.545034; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2122.7; 11:24:10; (); (); (); (); (); (); (); (); (); 0.473587; 0.472871; 0.474193; 0.474331; 0.474623; 0.476601; 0.478290; 0.479819; 0.481131; 0.481483; 0.479337; 0.476735; 0.477323; 0.479564; 0.478230; 0.478591; 0.478213; 0.478053; 0.479133; 0.480445; 0.478212; 0.476911; 0.476708; 0.477843; 0.479260; 0.481664; 0.483640; 0.484657; 0.485196; 0.486966; 0.488422; 0.490203; 0.491254; 0.491772; 0.492007; 0.494315; 0.495008; 0.494850; 0.494716; 0.495660; 0.498308; 0.499307; 0.499484; 0.500253; 0.500706; 0.499568; 0.497765; 0.496612; 0.496589; 0.498815; 0.500110; 0.501272; 0.502202; 0.501823; 0.498815; 0.497729; 0.499004; 0.501496; 0.504013; 0.506912; 0.510879; 0.513752; 0.515778; 0.516847; 0.515138; 0.515974; 0.517501; 0.520024; 0.523482; 0.526852; 0.526788; 0.526567; 0.526109; 0.525625; 0.524945; 0.524479; 0.524934; 0.526859; 0.528775; 0.529979; 0.529805; 0.528311; 0.525327; 0.522611; 0.521394; 0.520939; 0.520510; 0.520180; 0.519563; 0.519053; 0.519994; 0.521196; 0.520618; 0.520070; 0.520842; 0.521754; 0.523318; 0.526491; 0.530441; 0.532860; 0.534201; 0.534538; 0.535129; 0.536145; 0.536868; 0.537049; 0.536990; 0.536937; 0.536618; 0.536337; 0.536261; 0.536468; 0.534352; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2126.6; 11:24:19; (); (); (); (); (); (); (); (); (); 0.473075; 0.474352; 0.478457; 0.480765; 0.482081; 0.483529; 0.483178; 0.483003; 0.480394; 0.477500; 0.477493; 0.480554; 0.482020; 0.483365; 0.484917; 0.486709; 0.486769; 0.484360; 0.483346; 0.482342; 0.481757; 0.484017; 0.486316; 0.488819; 0.491379; 0.492449; 0.492625; 0.492061; 0.492703; 0.494630; 0.496055; 0.496661; 0.499183; 0.501079; 0.501795; 0.501545; 0.500595; 0.499599; 0.501092; 0.504297; 0.506739; 0.507940; 0.508897; 0.507442; 0.505010; 0.502163; 0.498945; 0.496343; 0.495034; 0.494998; 0.496937; 0.497893; 0.498350; 0.496700; 0.495008; 0.494499; 0.495507; 0.498285; 0.501479; 0.504925; 0.509071; 0.514184; 0.518163; 0.521472; 0.523594; 0.524384; 0.525862; 0.526744; 0.530713; 0.533675; 0.534836; 0.535429; 0.535269; 0.535148; 0.534140; 0.532140; 0.531019; 0.529817; 0.528670; 0.528674; 0.528904; 0.528349; 0.527980; 0.526036; 0.525696; 0.526373; 0.525406; 0.524175; 0.523609; 0.523865; 0.525346; 0.527058; 0.527844; 0.528257; 0.528744; 0.528733; 0.528113; 0.528365; 0.529333; 0.528707; 0.528500; 0.530915; 0.533749; 0.535794; 0.535760; 0.538094; 0.539493; 0.539345; 0.539595; 0.537112; 0.535905; 0.535599; 0.533469; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2131.0; 11:24:27; (); (); (); (); (); (); (); (); (); 0.468939; 0.469616; 0.469797; 0.469457; 0.469666; 0.470008; 0.471320; 0.473894; 0.476665; 0.476626; 0.476684; 0.478673; 0.481212; 0.482424; 0.482960; 0.483717; 0.485441; 0.487814; 0.489657; 0.490146; 0.491054; 0.490461; 0.489598; 0.489828; 0.491227; 0.492368; 0.493800; 0.494877; 0.495216; 0.495623; 0.497135; 0.498048; 0.498932; 0.499963; 0.501337; 0.502528; 0.504670; 0.506026; 0.506885; 0.507542; 0.507639; 0.506398; 0.505405; 0.505171; 0.503846; 0.502194; 0.498977; 0.496520; 0.495628; 0.496525; 0.497541; 0.497850; 0.497589; 0.497101; 0.496450; 0.496593; 0.498077; 0.500588; 0.504339; 0.508090; 0.509727; 0.513050; 0.516816; 0.520170; 0.522720; 0.523837; 0.525680; 0.528915; 0.533357; 0.535878; 0.538000; 0.539207; 0.538463; 0.536840; 0.536346; 0.537177; 0.538193; 0.538182; 0.537375; 0.536931; 0.536782; 0.535267; 0.533195; 0.531506; 0.531612; 0.531788; 0.532457; 0.534571; 0.535827; 0.534960; 0.534874; 0.534776; 0.534494; 0.534498; 0.535088; 0.536775; 0.538948; 0.540690; 0.541276; 0.539814; 0.538034; 0.535386; 0.532103; 0.530793; 0.531795; 0.531899; 0.531565; 0.531541; 0.530644; 0.528715; 0.525736; 0.522892; 0.518907; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2134.9; 11:24:36; (); (); (); (); (); (); (); (); (); 0.490103; 0.489452; 0.488978; 0.490715; 0.491750; 0.492489; 0.492802; 0.492199; 0.491461; 0.491692; 0.491540; 0.491562; 0.492092; 0.492086; 0.492520; 0.493329; 0.494234; 0.495018; 0.494648; 0.494005; 0.493198; 0.492949; 0.493729; 0.494922; 0.495417; 0.496212; 0.497429; 0.499197; 0.500599; 0.501062; 0.500934; 0.501154; 0.501479; 0.501998; 0.503092; 0.503845; 0.504556; 0.505658; 0.506827; 0.506710; 0.506932; 0.506109; 0.504910; 0.504603; 0.505322; 0.505532; 0.505829; 0.506026; 0.504968; 0.504474; 0.503977; 0.504155; 0.504537; 0.504311; 0.504399; 0.504257; 0.505247; 0.506847; 0.508836; 0.510045; 0.511380; 0.512937; 0.514957; 0.517004; 0.518731; 0.521231; 0.523165; 0.524684; 0.525432; 0.525664; 0.526520; 0.526797; 0.526245; 0.524793; 0.524369; 0.525078; 0.524844; 0.523919; 0.524620; 0.524589; 0.523764; 0.522985; 0.522639; 0.523285; 0.525179; 0.527157; 0.529290; 0.530880; 0.531460; 0.532616; 0.532075; 0.533158; 0.534923; 0.535925; 0.536819; 0.537375; 0.536938; 0.536496; 0.536572; 0.536636; 0.537364; 0.536610; 0.536133; 0.535381; 0.536111; 0.538442; 0.540184; 0.540802; 0.542393; 0.547386; 0.549378; 0.549589; 0.552234; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
