Roll Number; 0
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-01; 10:41:20
File Name; D:\Mahlo\TR\180201104120FP 4556_352 GSM0_XMF2.txt

538.2; 10:41:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.405085; 0.404988; 0.404740; 0.404726; 0.405229; 0.406193; 0.406855; 0.407136; 0.407402; 0.408145; 0.409266; 0.410244; 0.410862; 0.411491; 0.412116; 0.412662; 0.413264; 0.413907; 0.413982; 0.413267; 0.412213; 0.411164; 0.410690; 0.410094; 0.408933; 0.407353; 0.406221; 0.405773; 0.405689; 0.406086; 0.406430; 0.406819; 0.407260; 0.407524; 0.407851; 0.408413; 0.408909; 0.408994; 0.409180; 0.409742; 0.410375; 0.411118; 0.411779; 0.411848; 0.410913; 0.409492; 0.407558; 0.405786; 0.405053; 0.404927; 0.404671; 0.404525; 0.404544; 0.404478; 0.404219; 0.403848; 0.403279; 0.403036; 0.402842; 0.402854; 0.403434; 0.404914; 0.406238; 0.407156; 0.407918; 0.408698; 0.409324; 0.409942; 0.410585; 0.411245; 0.411727; 0.411894; 0.411950; 0.412489; 0.413315; 0.413954; 0.413907; 0.414010; 0.414161; 0.414117; 0.413756; 0.413046; 0.412458; 0.412327; 0.412171; 0.412023; 0.412124; 0.412161; 0.411889; 0.411644; 0.411664; 0.411770; 0.411190; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
791.4; 10:58:23; (); (); (); (); (); (); 0.229547; 0.231213; 0.232564; 0.234215; 0.234983; 0.235525; 0.236136; 0.236767; 0.240490; 0.243318; 0.244160; 0.244167; 0.244402; 0.244539; 0.244474; 0.244620; 0.244268; 0.243853; 0.243431; 0.243355; 0.243744; 0.243694; 0.243048; 0.241845; 0.241240; 0.240922; 0.240843; 0.240847; 0.240597; 0.240080; 0.239630; 0.239785; 0.240105; 0.240333; 0.240397; 0.240413; 0.240848; 0.241651; 0.242527; 0.242918; 0.242994; 0.243429; 0.244083; 0.244791; 0.245578; 0.245837; 0.245555; 0.245452; 0.245995; 0.246441; 0.246007; 0.245031; 0.243797; 0.242660; 0.241766; 0.241050; 0.240258; 0.239433; 0.239034; 0.238910; 0.239092; 0.239237; 0.238939; 0.238302; 0.238010; 0.238501; 0.239062; 0.239303; 0.238978; 0.238652; 0.238704; 0.238963; 0.239091; 0.239250; 0.239870; 0.240352; 0.240272; 0.240408; 0.240790; 0.241190; 0.241864; 0.243257; 0.244919; 0.246548; 0.248146; 0.249504; 0.250684; 0.251928; 0.252847; 0.253144; 0.253727; 0.254366; 0.254732; 0.254547; 0.254160; 0.253944; 0.253538; 0.253013; 0.252601; 0.252200; 0.251805; 0.251215; 0.250791; 0.250653; 0.250612; 0.250377; 0.250030; 0.249316; 0.248621; 0.247944; 0.246997; 0.245489; 0.244178; 0.243170; 0.241914; 0.240222; 0.241730; 0.248381; 0.252469; 0.252963; 0.253347; 0.254038; 0.255479; 0.257294; 0.259607; 0.263719; 0.267326; (); (); (); (); (); (); (); 
793.8; 10:58:32; (); (); (); (); (); (); 0.231984; 0.232607; 0.232785; 0.233273; 0.233897; 0.234842; 0.235834; 0.238528; 0.240920; 0.242190; 0.242720; 0.242988; 0.243323; 0.243735; 0.243847; 0.244008; 0.244367; 0.244462; 0.243992; 0.243094; 0.241717; 0.240268; 0.239329; 0.239065; 0.239061; 0.238913; 0.238626; 0.238209; 0.237720; 0.237348; 0.236673; 0.235593; 0.234857; 0.234664; 0.234985; 0.235699; 0.236627; 0.237409; 0.237237; 0.236665; 0.236105; 0.235076; 0.234099; 0.233710; 0.233711; 0.234294; 0.235068; 0.235704; 0.235648; 0.235604; 0.235569; 0.235277; 0.234872; 0.234937; 0.235372; 0.235869; 0.236758; 0.237537; 0.237763; 0.237640; 0.237518; 0.237700; 0.238395; 0.239182; 0.239515; 0.239722; 0.239958; 0.240324; 0.240486; 0.240245; 0.239819; 0.239461; 0.239349; 0.239225; 0.239156; 0.239501; 0.240192; 0.240677; 0.241007; 0.241542; 0.241993; 0.242387; 0.242925; 0.243537; 0.244276; 0.245485; 0.247071; 0.248603; 0.250263; 0.251747; 0.252443; 0.252414; 0.252139; 0.251992; 0.251819; 0.251738; 0.251475; 0.250803; 0.250512; 0.250463; 0.249968; 0.249115; 0.247795; 0.247142; 0.246521; 0.245931; 0.245553; 0.245597; 0.245605; 0.245418; 0.245157; 0.244817; 0.245000; 0.245129; 0.245006; 0.244887; 0.245496; 0.248018; 0.250351; 0.252749; 0.253476; 0.254243; 0.254998; 0.255888; 0.257102; 0.258914; 0.260520; (); (); (); (); (); (); (); 
796.2; 10:58:41; (); (); (); (); (); (); 0.220613; 0.221592; 0.222936; 0.224718; 0.226943; 0.228676; 0.229939; 0.231906; 0.236479; 0.238838; 0.239419; 0.239777; 0.239816; 0.240556; 0.241401; 0.242556; 0.243447; 0.243628; 0.243342; 0.242738; 0.242569; 0.242530; 0.242535; 0.242172; 0.241678; 0.241232; 0.241392; 0.241925; 0.242339; 0.242689; 0.242793; 0.242743; 0.242395; 0.241862; 0.241436; 0.241011; 0.240659; 0.240429; 0.240567; 0.240953; 0.240955; 0.240365; 0.239737; 0.239032; 0.238206; 0.237594; 0.237321; 0.237580; 0.237862; 0.238077; 0.238361; 0.238724; 0.238842; 0.238706; 0.238442; 0.238556; 0.238913; 0.238794; 0.238368; 0.238331; 0.238746; 0.239545; 0.240492; 0.241445; 0.241991; 0.241996; 0.241997; 0.242197; 0.242189; 0.242013; 0.241584; 0.241182; 0.241400; 0.241905; 0.241896; 0.241156; 0.240207; 0.239101; 0.238223; 0.237960; 0.238146; 0.238249; 0.238518; 0.239080; 0.239721; 0.240416; 0.241250; 0.241828; 0.242125; 0.242342; 0.242714; 0.242806; 0.242567; 0.242073; 0.241165; 0.240032; 0.239206; 0.238590; 0.238144; 0.237746; 0.237416; 0.236897; 0.236090; 0.235081; 0.234335; 0.233941; 0.233813; 0.234130; 0.234586; 0.234958; 0.235109; 0.234759; 0.234093; 0.233178; 0.232038; 0.230925; 0.230582; 0.233086; 0.239526; 0.245776; 0.247748; 0.248746; 0.249883; 0.251206; 0.253240; 0.256851; 0.260520; (); (); (); (); (); (); (); 
798.5; 10:58:51; (); (); (); (); (); (); 0.239398; 0.240811; 0.241599; 0.241235; 0.240566; 0.240217; 0.240029; 0.240758; 0.242004; 0.241857; 0.241446; 0.241810; 0.241913; 0.241545; 0.241120; 0.240537; 0.240037; 0.240031; 0.240745; 0.241635; 0.242172; 0.242523; 0.243078; 0.243366; 0.243323; 0.243231; 0.243322; 0.243874; 0.244126; 0.243716; 0.243061; 0.242974; 0.243116; 0.243070; 0.242451; 0.241515; 0.240735; 0.240315; 0.239977; 0.239458; 0.239129; 0.238436; 0.237302; 0.236779; 0.237162; 0.237812; 0.237344; 0.236427; 0.236093; 0.236518; 0.237337; 0.237811; 0.237893; 0.238186; 0.239086; 0.239900; 0.240890; 0.241711; 0.241981; 0.242236; 0.242691; 0.243323; 0.243971; 0.244671; 0.245253; 0.245425; 0.245431; 0.245544; 0.245372; 0.244613; 0.243543; 0.242637; 0.242047; 0.241338; 0.240140; 0.239051; 0.238336; 0.237435; 0.236128; 0.235281; 0.235025; 0.235530; 0.236352; 0.237360; 0.238575; 0.239582; 0.240346; 0.240869; 0.241364; 0.242288; 0.243434; 0.244325; 0.245132; 0.246058; 0.246863; 0.247435; 0.247486; 0.247126; 0.246720; 0.246378; 0.245828; 0.245282; 0.245002; 0.245202; 0.245111; 0.244740; 0.244658; 0.244933; 0.245275; 0.245115; 0.244751; 0.243444; 0.241987; 0.240726; 0.239043; 0.238168; 0.243808; 0.267986; 0.292879; 0.298573; 0.303411; 0.308502; 0.313614; 0.319741; 0.328932; 0.339951; (); (); (); (); (); (); (); (); 
800.9; 10:59:00; (); (); (); (); (); (); 0.224129; 0.224511; 0.225087; 0.225738; 0.226621; 0.228373; 0.230449; 0.232055; 0.235214; 0.237051; 0.238288; 0.239543; 0.240532; 0.242342; 0.243523; 0.245296; 0.246546; 0.247631; 0.248929; 0.249705; 0.249627; 0.248625; 0.247806; 0.247244; 0.247055; 0.247114; 0.247483; 0.248139; 0.248669; 0.248916; 0.248834; 0.248573; 0.247822; 0.246381; 0.245027; 0.243979; 0.243715; 0.243943; 0.243997; 0.243470; 0.242124; 0.239923; 0.237508; 0.235991; 0.234747; 0.233856; 0.233650; 0.233792; 0.233963; 0.234202; 0.234621; 0.234530; 0.234129; 0.233753; 0.233685; 0.234211; 0.235716; 0.237180; 0.237827; 0.238554; 0.239088; 0.239414; 0.240084; 0.241099; 0.241865; 0.242208; 0.242408; 0.242677; 0.242834; 0.242758; 0.242696; 0.242266; 0.241608; 0.240932; 0.240146; 0.239620; 0.239553; 0.239306; 0.238980; 0.239025; 0.239217; 0.239391; 0.239483; 0.239870; 0.240653; 0.241618; 0.242989; 0.243941; 0.244802; 0.245854; 0.246623; 0.247268; 0.248038; 0.248923; 0.249824; 0.250303; 0.250681; 0.251133; 0.251058; 0.250665; 0.250119; 0.249429; 0.248890; 0.248302; 0.247576; 0.246782; 0.246083; 0.245325; 0.244499; 0.243807; 0.243583; 0.243404; 0.242896; 0.242123; 0.241360; 0.240374; 0.239869; 0.243928; 0.257991; 0.275658; 0.279957; 0.283155; 0.286323; 0.290555; 0.295946; 0.303960; (); (); (); (); (); (); (); (); 
803.2; 10:59:09; (); (); (); (); (); (); 0.231873; 0.233654; 0.234853; 0.235975; 0.237338; 0.238493; 0.239150; 0.241493; 0.243596; 0.244282; 0.244518; 0.245058; 0.246146; 0.247379; 0.248045; 0.248413; 0.248715; 0.248828; 0.248156; 0.247304; 0.246512; 0.245960; 0.245856; 0.246139; 0.246273; 0.246046; 0.245635; 0.244957; 0.244177; 0.243293; 0.242264; 0.241707; 0.241550; 0.241896; 0.242162; 0.242132; 0.242163; 0.241974; 0.241988; 0.242014; 0.242158; 0.242007; 0.241523; 0.241211; 0.241489; 0.241869; 0.241565; 0.241030; 0.240387; 0.239981; 0.239806; 0.239560; 0.239559; 0.239735; 0.239985; 0.240126; 0.240319; 0.241016; 0.241616; 0.242019; 0.242766; 0.244094; 0.245298; 0.246407; 0.247455; 0.248194; 0.248758; 0.249126; 0.248994; 0.248411; 0.247846; 0.247209; 0.246444; 0.246069; 0.245975; 0.245918; 0.245862; 0.245640; 0.245210; 0.244807; 0.244666; 0.244569; 0.244537; 0.244907; 0.245777; 0.247147; 0.248719; 0.250410; 0.251617; 0.252322; 0.252624; 0.252694; 0.252796; 0.252887; 0.253003; 0.253040; 0.253052; 0.252665; 0.251866; 0.250882; 0.250026; 0.249100; 0.247494; 0.246230; 0.245129; 0.244360; 0.243689; 0.242956; 0.242674; 0.242157; 0.241864; 0.240676; 0.239257; 0.238317; 0.237193; 0.236200; 0.237294; 0.241234; 0.244135; 0.244677; 0.244990; 0.245049; 0.245653; 0.245965; 0.246706; 0.247860; (); (); (); (); (); (); (); (); 
805.6; 10:59:18; (); (); (); (); (); (); 0.238279; 0.238830; 0.238334; 0.237870; 0.237184; 0.237509; 0.238736; 0.239941; 0.243646; 0.245731; 0.245379; 0.244498; 0.244435; 0.245526; 0.246094; 0.247043; 0.247526; 0.248208; 0.248806; 0.249694; 0.249815; 0.248872; 0.247996; 0.246995; 0.247182; 0.248173; 0.248936; 0.248876; 0.248139; 0.247465; 0.246727; 0.246059; 0.245683; 0.245377; 0.244829; 0.244499; 0.244633; 0.244807; 0.244665; 0.243956; 0.243119; 0.242298; 0.241463; 0.240494; 0.239606; 0.239475; 0.240185; 0.240801; 0.240952; 0.240839; 0.240478; 0.239714; 0.238859; 0.238126; 0.237676; 0.237326; 0.237089; 0.237148; 0.237753; 0.238371; 0.238407; 0.238329; 0.238690; 0.239593; 0.240610; 0.241331; 0.241772; 0.242024; 0.242470; 0.242824; 0.243108; 0.243431; 0.243759; 0.244300; 0.244907; 0.245317; 0.245576; 0.245524; 0.245494; 0.245527; 0.245838; 0.246766; 0.248243; 0.249357; 0.250283; 0.251037; 0.251564; 0.251636; 0.251349; 0.251031; 0.250834; 0.250657; 0.250344; 0.249916; 0.249482; 0.248524; 0.246976; 0.245092; 0.243518; 0.242308; 0.241284; 0.240181; 0.239403; 0.239176; 0.238986; 0.238360; 0.237484; 0.237321; 0.237343; 0.237340; 0.238140; 0.239335; 0.240384; 0.240840; 0.240364; 0.239704; 0.239946; 0.245380; 0.258222; 0.274137; 0.280527; 0.283686; 0.286873; 0.291052; 0.296270; 0.304393; 0.311448; (); (); (); (); (); (); (); 
808.0; 10:59:28; (); (); (); (); (); (); 0.233198; 0.234497; 0.236001; 0.238009; 0.239637; 0.240513; 0.240989; 0.243745; 0.246456; 0.248059; 0.249202; 0.249985; 0.250369; 0.250476; 0.250422; 0.250525; 0.250589; 0.250211; 0.249562; 0.249063; 0.248511; 0.248089; 0.247891; 0.247598; 0.247116; 0.246694; 0.246693; 0.246946; 0.247075; 0.247157; 0.247071; 0.246981; 0.246489; 0.245578; 0.244988; 0.244804; 0.244746; 0.244496; 0.244078; 0.243606; 0.243251; 0.242820; 0.242647; 0.242768; 0.242962; 0.243396; 0.244211; 0.245046; 0.245645; 0.245755; 0.245375; 0.244956; 0.244811; 0.244848; 0.244899; 0.244540; 0.243848; 0.243421; 0.243588; 0.244105; 0.244364; 0.244334; 0.244566; 0.244992; 0.245526; 0.246243; 0.246855; 0.247047; 0.246926; 0.246739; 0.246859; 0.247262; 0.247313; 0.246826; 0.246192; 0.245566; 0.244938; 0.244036; 0.243401; 0.243290; 0.243475; 0.243954; 0.244704; 0.245736; 0.246818; 0.247814; 0.248745; 0.249726; 0.250703; 0.251365; 0.252007; 0.253252; 0.254639; 0.255834; 0.256501; 0.256881; 0.257200; 0.257456; 0.257634; 0.258212; 0.258627; 0.258848; 0.258501; 0.258509; 0.258538; 0.258154; 0.257242; 0.256581; 0.256294; 0.255568; 0.254524; 0.252180; 0.249650; 0.246974; 0.242986; 0.240037; 0.238295; 0.244022; 0.255593; 0.265031; 0.266340; 0.267811; 0.269231; 0.270923; 0.273755; 0.278444; 0.283817; (); (); (); (); (); (); (); 
810.3; 10:59:37; (); (); (); (); (); (); 0.217719; 0.219317; 0.220286; 0.221147; 0.222454; 0.223552; 0.224647; 0.225522; 0.229475; 0.231620; 0.232502; 0.232613; 0.232813; 0.234056; 0.235295; 0.236281; 0.237011; 0.237878; 0.238457; 0.238068; 0.237715; 0.237155; 0.237093; 0.236800; 0.237068; 0.238225; 0.240380; 0.242192; 0.242928; 0.243722; 0.244429; 0.244853; 0.245144; 0.245538; 0.246217; 0.247075; 0.248116; 0.248770; 0.248671; 0.247933; 0.246472; 0.244195; 0.242108; 0.240335; 0.238823; 0.237929; 0.237334; 0.236621; 0.236365; 0.236513; 0.236236; 0.235574; 0.235679; 0.236504; 0.237411; 0.238239; 0.239046; 0.240084; 0.241272; 0.242199; 0.242733; 0.243059; 0.243347; 0.243351; 0.243231; 0.243427; 0.243908; 0.243958; 0.243186; 0.242151; 0.241446; 0.240787; 0.240197; 0.239769; 0.239138; 0.238367; 0.238288; 0.238693; 0.239510; 0.240011; 0.240275; 0.240673; 0.241466; 0.242517; 0.243815; 0.245129; 0.246479; 0.247807; 0.248618; 0.249139; 0.249825; 0.250120; 0.250023; 0.249672; 0.249454; 0.248882; 0.248217; 0.247643; 0.247217; 0.246712; 0.246415; 0.245829; 0.244845; 0.244183; 0.244109; 0.244118; 0.244149; 0.244359; 0.244721; 0.245249; 0.245712; 0.245935; 0.245766; 0.245261; 0.244408; 0.243626; 0.243633; 0.247275; 0.253479; 0.259013; 0.260313; 0.261367; 0.262351; 0.263211; 0.264660; 0.267963; 0.283817; (); (); (); (); (); (); (); 
812.7; 10:59:46; (); (); (); (); (); (); 0.235892; 0.236188; 0.236591; 0.236790; 0.237065; 0.237245; 0.237197; 0.238495; 0.240846; 0.241543; 0.241182; 0.240706; 0.240700; 0.240734; 0.240686; 0.240767; 0.240624; 0.240565; 0.240557; 0.240446; 0.240408; 0.240391; 0.240280; 0.239983; 0.239680; 0.240243; 0.241044; 0.241483; 0.241757; 0.242273; 0.243286; 0.244486; 0.245185; 0.245588; 0.246047; 0.246504; 0.246768; 0.246732; 0.246419; 0.246053; 0.245563; 0.245104; 0.244539; 0.243538; 0.242368; 0.241326; 0.240282; 0.239758; 0.239845; 0.240059; 0.240282; 0.240393; 0.240619; 0.240606; 0.240165; 0.239692; 0.239657; 0.240223; 0.241210; 0.242167; 0.242759; 0.243493; 0.244170; 0.244561; 0.244514; 0.244215; 0.243800; 0.243363; 0.243151; 0.243181; 0.243107; 0.242961; 0.242731; 0.242384; 0.241895; 0.241561; 0.241343; 0.240743; 0.239996; 0.239853; 0.240692; 0.241924; 0.243094; 0.244159; 0.244738; 0.245197; 0.245581; 0.245970; 0.246176; 0.246361; 0.246485; 0.246668; 0.247187; 0.247851; 0.248537; 0.248645; 0.248440; 0.247919; 0.247077; 0.246518; 0.246045; 0.245457; 0.244520; 0.244234; 0.244049; 0.243519; 0.242427; 0.241008; 0.239684; 0.237364; 0.235446; 0.233413; 0.231982; 0.231490; 0.230019; 0.229261; 0.230304; 0.234771; 0.237666; 0.238064; 0.238211; 0.238655; 0.239526; 0.240394; 0.241951; 0.244877; (); (); (); (); (); (); (); (); 
815.0; 10:59:55; (); (); (); (); (); (); 0.228939; 0.230007; 0.232141; 0.234448; 0.235940; 0.237244; 0.238302; 0.238628; 0.241548; 0.243665; 0.244283; 0.244474; 0.244900; 0.245801; 0.246349; 0.247101; 0.246482; 0.244796; 0.243124; 0.241880; 0.240921; 0.239941; 0.239545; 0.239320; 0.239405; 0.239333; 0.239462; 0.239709; 0.239652; 0.239281; 0.239395; 0.240114; 0.241011; 0.241804; 0.241577; 0.240925; 0.241105; 0.241611; 0.241799; 0.241342; 0.240525; 0.240094; 0.239838; 0.239656; 0.239601; 0.239404; 0.238771; 0.237748; 0.236859; 0.236524; 0.236307; 0.235606; 0.234348; 0.233045; 0.232501; 0.232187; 0.231393; 0.230736; 0.230724; 0.231153; 0.231797; 0.232690; 0.234266; 0.236352; 0.237909; 0.239086; 0.240198; 0.241212; 0.242296; 0.243222; 0.243649; 0.243638; 0.243486; 0.243293; 0.242940; 0.242106; 0.241002; 0.239753; 0.238447; 0.237653; 0.237298; 0.236862; 0.236514; 0.236047; 0.235754; 0.235968; 0.236833; 0.237447; 0.237590; 0.237646; 0.238325; 0.239366; 0.240330; 0.241075; 0.241512; 0.241845; 0.242336; 0.242839; 0.243798; 0.244581; 0.245171; 0.245443; 0.245727; 0.246176; 0.246703; 0.246875; 0.246533; 0.246419; 0.246529; 0.246490; 0.246060; 0.245253; 0.244113; 0.242308; 0.240166; 0.237554; 0.235578; 0.235042; 0.235456; 0.238946; 0.240814; 0.240670; 0.240313; 0.239830; 0.239644; 0.240529; 0.241623; (); (); (); (); (); (); (); 
817.4; 11:00:04; (); (); (); (); (); (); 0.223096; 0.223543; 0.224177; 0.225271; 0.226358; 0.227486; 0.228672; 0.232368; 0.235370; 0.236236; 0.235520; 0.234722; 0.234360; 0.234192; 0.233845; 0.233860; 0.234095; 0.233983; 0.233507; 0.232671; 0.231163; 0.229756; 0.228408; 0.227376; 0.227554; 0.228718; 0.229509; 0.229611; 0.229929; 0.230380; 0.230529; 0.230598; 0.230707; 0.230728; 0.230601; 0.230337; 0.229706; 0.228907; 0.227810; 0.226651; 0.225161; 0.224084; 0.223673; 0.223467; 0.223468; 0.223536; 0.223309; 0.223024; 0.222945; 0.223057; 0.223526; 0.224429; 0.225229; 0.226162; 0.227058; 0.227776; 0.228095; 0.228153; 0.228081; 0.228290; 0.228758; 0.229466; 0.230197; 0.230771; 0.231454; 0.232232; 0.232833; 0.233527; 0.234042; 0.234299; 0.234413; 0.234652; 0.234812; 0.234799; 0.234426; 0.233982; 0.233632; 0.233348; 0.232880; 0.232747; 0.233043; 0.233602; 0.233914; 0.234154; 0.235027; 0.236243; 0.237269; 0.238228; 0.238992; 0.239236; 0.239393; 0.239826; 0.240668; 0.241813; 0.242522; 0.242339; 0.241823; 0.241001; 0.240359; 0.239184; 0.237390; 0.236035; 0.235157; 0.234507; 0.233965; 0.233639; 0.233273; 0.232411; 0.231272; 0.229863; 0.228720; 0.227454; 0.226692; 0.225200; 0.223608; 0.222075; 0.221054; 0.222024; 0.222404; 0.222535; 0.221845; 0.220682; 0.219866; 0.218836; 0.218495; 0.218948; 0.219505; (); (); (); (); (); (); (); 
819.7; 11:00:14; (); (); (); (); (); (); 0.211654; 0.214606; 0.217104; 0.219273; 0.221363; 0.222988; 0.224032; 0.225007; 0.229196; 0.231295; 0.231610; 0.231626; 0.232252; 0.234432; 0.235979; 0.237496; 0.237979; 0.238278; 0.238301; 0.237653; 0.237561; 0.237335; 0.237533; 0.237671; 0.238054; 0.238532; 0.239045; 0.239683; 0.240169; 0.240437; 0.240452; 0.240506; 0.240377; 0.240093; 0.239760; 0.239313; 0.239356; 0.239622; 0.240056; 0.240230; 0.240223; 0.240249; 0.239832; 0.238931; 0.238032; 0.237014; 0.235756; 0.235041; 0.234622; 0.234204; 0.233447; 0.232223; 0.230882; 0.229635; 0.228483; 0.227336; 0.226271; 0.225126; 0.224004; 0.223344; 0.223076; 0.223242; 0.223530; 0.223787; 0.224096; 0.224442; 0.224779; 0.224972; 0.225237; 0.225764; 0.226490; 0.226804; 0.227045; 0.227422; 0.227698; 0.227605; 0.227142; 0.226465; 0.226048; 0.226020; 0.226655; 0.227623; 0.228321; 0.228349; 0.228048; 0.227833; 0.228322; 0.229193; 0.229699; 0.229677; 0.229738; 0.230050; 0.230430; 0.230878; 0.230967; 0.230507; 0.229615; 0.228680; 0.228213; 0.228195; 0.228549; 0.228171; 0.227392; 0.226802; 0.226642; 0.226584; 0.226446; 0.226273; 0.225790; 0.225446; 0.225113; 0.224881; 0.224930; 0.224865; 0.224602; 0.224201; 0.225388; 0.232505; 0.244192; 0.250992; 0.253095; 0.255186; 0.257744; 0.260637; 0.265100; 0.273557; 0.219505; (); (); (); (); (); (); (); 
822.1; 11:00:23; (); (); (); (); (); (); 0.210347; 0.212046; 0.214116; 0.215246; 0.215656; 0.215941; 0.216389; 0.218935; 0.220657; 0.221283; 0.221352; 0.221816; 0.222725; 0.224068; 0.225521; 0.226068; 0.225815; 0.225459; 0.225336; 0.225346; 0.225230; 0.225233; 0.225377; 0.225657; 0.226088; 0.226758; 0.227190; 0.226966; 0.226123; 0.225373; 0.225166; 0.225513; 0.225847; 0.226316; 0.226878; 0.227380; 0.227934; 0.228357; 0.228279; 0.227643; 0.227042; 0.226643; 0.226651; 0.227093; 0.227460; 0.227744; 0.227332; 0.226704; 0.226125; 0.225717; 0.225635; 0.225162; 0.224023; 0.223350; 0.223160; 0.223142; 0.222581; 0.221590; 0.221045; 0.221293; 0.222063; 0.223135; 0.224589; 0.226185; 0.226969; 0.227171; 0.227625; 0.228450; 0.229126; 0.229203; 0.229126; 0.229667; 0.230461; 0.230875; 0.230843; 0.230557; 0.230149; 0.229317; 0.228764; 0.228779; 0.228823; 0.228758; 0.228686; 0.228920; 0.229602; 0.230473; 0.230956; 0.231066; 0.230751; 0.230446; 0.230341; 0.230520; 0.230646; 0.230863; 0.231515; 0.232405; 0.233474; 0.234457; 0.235327; 0.235390; 0.234535; 0.233883; 0.233585; 0.233963; 0.234063; 0.233677; 0.232905; 0.231590; 0.230436; 0.228876; 0.227338; 0.225588; 0.223433; 0.221395; 0.219564; 0.219321; 0.220831; 0.227859; 0.237629; 0.241608; 0.242952; 0.244396; 0.246867; 0.249961; 0.253312; 0.257851; (); (); (); (); (); (); (); (); 
824.5; 11:00:32; (); (); (); (); (); (); 0.215225; 0.216063; 0.217466; 0.219089; 0.220385; 0.221308; 0.222251; 0.223238; 0.227209; 0.228908; 0.229084; 0.229254; 0.229422; 0.230554; 0.231142; 0.231762; 0.231618; 0.231160; 0.230638; 0.230316; 0.230343; 0.229719; 0.229196; 0.228712; 0.228244; 0.227765; 0.227687; 0.227753; 0.227485; 0.227135; 0.227159; 0.227577; 0.227889; 0.227390; 0.226660; 0.226340; 0.226448; 0.226383; 0.226010; 0.225793; 0.225861; 0.225611; 0.224985; 0.224327; 0.224054; 0.223797; 0.223541; 0.223117; 0.222827; 0.222806; 0.222793; 0.222526; 0.222422; 0.222647; 0.222851; 0.222770; 0.222977; 0.223436; 0.224053; 0.224958; 0.226090; 0.227033; 0.228163; 0.229110; 0.229678; 0.229961; 0.230394; 0.230676; 0.230565; 0.230309; 0.229819; 0.228782; 0.227500; 0.226423; 0.225205; 0.223961; 0.223247; 0.222808; 0.222644; 0.222765; 0.223270; 0.223747; 0.224569; 0.225634; 0.226872; 0.227950; 0.229181; 0.230585; 0.231883; 0.233084; 0.234144; 0.235332; 0.236229; 0.236702; 0.237039; 0.236885; 0.236043; 0.234316; 0.232434; 0.231557; 0.231614; 0.231882; 0.231753; 0.231288; 0.230614; 0.229451; 0.228092; 0.227013; 0.226248; 0.225570; 0.225108; 0.225041; 0.225260; 0.225438; 0.225199; 0.224390; 0.224353; 0.233613; 0.263043; 0.293657; 0.301440; 0.307940; 0.314475; 0.322204; 0.332663; 0.352319; (); (); (); (); (); (); (); (); 
826.8; 11:00:41; (); (); (); (); (); (); 0.228771; 0.229104; 0.229052; 0.229255; 0.229690; 0.230137; 0.230604; 0.233583; 0.236019; 0.236725; 0.236453; 0.236028; 0.235735; 0.235752; 0.235967; 0.236300; 0.236764; 0.237723; 0.238424; 0.238404; 0.237593; 0.236299; 0.234996; 0.233978; 0.233135; 0.232621; 0.232622; 0.233157; 0.233520; 0.233254; 0.232928; 0.232712; 0.232638; 0.232827; 0.233871; 0.235584; 0.237560; 0.239266; 0.239992; 0.239885; 0.239513; 0.239057; 0.238246; 0.237545; 0.237486; 0.237466; 0.236862; 0.235919; 0.234806; 0.233826; 0.232835; 0.231741; 0.230988; 0.230519; 0.230484; 0.230764; 0.231151; 0.231715; 0.232560; 0.233805; 0.235098; 0.236479; 0.237842; 0.238810; 0.239417; 0.239494; 0.239565; 0.239764; 0.239693; 0.239365; 0.239125; 0.239028; 0.238816; 0.238158; 0.237091; 0.236226; 0.235561; 0.234806; 0.234259; 0.234248; 0.234915; 0.235987; 0.237263; 0.239113; 0.241123; 0.242630; 0.243692; 0.244479; 0.244803; 0.245123; 0.245054; 0.244590; 0.244203; 0.244011; 0.244158; 0.243984; 0.243635; 0.242972; 0.242166; 0.241089; 0.240003; 0.239156; 0.238463; 0.238245; 0.238066; 0.238541; 0.239514; 0.239932; 0.239939; 0.238726; 0.237740; 0.236716; 0.235044; 0.233141; 0.230703; 0.229228; 0.228146; 0.228323; 0.226511; 0.225149; 0.224151; 0.222584; 0.220998; 0.219561; 0.219042; 0.217679; (); (); (); (); (); (); (); (); 
