Roll Number; 0
Recipe Name; FP 4576_257 GSM
Start Time; 2018-01-05; 09:12:08
File Name; D:\Mahlo\TR\180105091208FP 4576_257 GSM0_FMI2.txt

1722.7; 09:12:19; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 256.761611; 256.977558; 257.048696; 257.331908; 257.570922; 257.522345; 257.378817; 257.389069; 257.450998; 257.540792; 257.496119; 257.757306; 258.020192; 258.205295; 258.365184; 258.321971; 258.391261; 258.587092; 258.771867; 258.987278; 259.322703; 259.846479; 260.276943; 260.649294; 261.503190; 262.870520; 263.648391; 264.274657; 264.949024; 265.591174; 266.209394; 266.519487; 267.008424; 267.509907; 267.906040; 268.078476; 268.360972; 268.698722; 268.926769; 268.904984; 268.660218; 268.479526; 268.282533; 268.172950; 268.460542; 268.826157; 269.435793; 269.786030; 269.811660; 269.751787; 270.033002; 270.301759; 270.680964; 270.804495; 270.705462; 270.835668; 270.956576; 271.301091; 271.703720; 271.752447; 271.545053; 271.340489; 271.051615; 271.235228; 271.416843; 271.709681; 271.941364; 271.897376; 272.191972; 272.251606; 272.353977; 272.134423; 271.724582; 271.395564; 271.259993; 271.423966; 271.448314; 271.382451; 270.863801; 270.578265; 269.951671; 269.450128; 268.978089; 268.264174; 267.654121; 267.114282; 267.181337; 267.197818; 266.989976; 266.784251; 266.197890; 265.500844; 265.165359; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1818.7; 09:16:20; (); (); (); (); (); (); (); 258.712262; 258.106887; 257.522672; 257.284373; 257.459342; 257.430792; 257.347971; 257.196784; 257.011384; 256.496489; 256.036043; 255.691111; 255.324095; 255.413264; 255.144030; 255.257934; 255.220175; 255.259812; 255.661607; 255.924970; 256.051540; 256.202519; 256.624252; 257.075191; 257.427126; 257.515281; 257.597297; 257.963896; 258.344680; 258.789420; 259.119838; 259.770751; 259.982556; 259.639114; 259.225368; 259.160876; 259.059131; 258.887589; 258.890033; 259.349912; 259.976476; 260.657340; 261.251420; 261.371970; 261.530906; 261.514574; 261.595935; 262.080640; 262.687832; 263.237864; 263.907254; 264.358789; 264.410079; 264.306277; 263.936162; 263.542056; 262.822330; 262.520015; 262.654632; 262.722552; 262.750745; 262.851089; 262.618095; 262.380391; 262.339979; 262.513369; 262.626708; 262.968659; 263.161033; 263.409227; 263.933510; 264.589608; 264.806420; 264.727056; 264.726281; 264.658272; 264.503658; 264.501333; 264.310241; 264.157802; 264.036298; 264.154136; 264.270782; 264.457047; 264.225334; 264.071912; 264.028907; 263.910860; 263.907790; 263.841629; 264.186352; 265.057623; 265.692145; 266.306460; 266.676188; 266.736865; 267.023802; 267.337948; 267.762482; 268.357188; 268.601447; 268.791944; 269.048542; 269.440144; 269.847751; 269.954234; 269.852996; 269.434631; 269.177079; 268.713534; 268.353760; 268.260986; 268.166721; 268.080384; 267.939746; 267.535925; 267.193437; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1822.1; 09:16:29; (); (); (); (); (); (); (); 254.057914; 254.039317; 254.276156; 254.413158; 254.810274; 255.116373; 255.096436; 255.504638; 255.787879; 256.028384; 256.086200; 256.139070; 255.960315; 255.696952; 255.580038; 255.548596; 255.696118; 255.675644; 255.762339; 255.616158; 255.801171; 256.019235; 256.090701; 255.964339; 256.115794; 256.256551; 256.230921; 256.513268; 257.094324; 257.669955; 258.550286; 258.965045; 259.421021; 259.933949; 260.458320; 260.714114; 261.080444; 261.714846; 262.446135; 262.530655; 263.009667; 263.565779; 263.997436; 264.219701; 264.266610; 264.267564; 264.416277; 264.675021; 264.748901; 264.854670; 264.935464; 264.748871; 264.476925; 264.382213; 264.828116; 265.097469; 265.551239; 265.862674; 266.021162; 266.211003; 266.145051; 265.952557; 265.685171; 265.608042; 265.599191; 265.815377; 266.065955; 266.239107; 266.309679; 266.443521; 266.768008; 266.785145; 266.919494; 267.133802; 267.081678; 267.466694; 267.892957; 268.499285; 269.039720; 269.384891; 269.748360; 270.087421; 270.271003; 270.211279; 270.004869; 269.942164; 269.988775; 269.856244; 269.852519; 269.954056; 269.788653; 269.529670; 269.150257; 268.748730; 268.361330; 267.900407; 267.815202; 267.678916; 267.658263; 267.714769; 267.643571; 267.268777; 266.897798; 266.663283; 266.388774; 266.467929; 266.787767; 266.912520; 266.994715; 267.197728; 267.285585; 267.120957; 267.048359; 267.061859; 266.938716; 267.031014; 267.149419; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1825.5; 09:16:37; (); (); (); (); (); (); (); 253.708541; 253.456086; 253.082186; 252.537459; 252.347499; 252.536297; 252.622366; 252.446324; 252.326369; 252.415895; 252.764374; 252.677172; 252.357244; 252.387673; 252.398401; 252.655476; 252.838820; 253.169686; 253.876656; 254.477859; 254.793674; 255.411804; 256.177217; 256.597251; 256.789416; 256.990612; 257.514030; 257.688820; 258.236319; 258.597583; 258.626342; 259.117901; 259.406179; 259.415388; 259.323478; 259.345204; 259.384364; 259.429395; 259.639561; 260.179311; 260.236830; 259.684414; 259.390116; 258.956730; 258.513182; 258.249491; 258.032799; 258.125633; 258.145422; 258.067518; 257.766068; 257.272094; 256.802619; 256.282359; 255.462527; 254.986286; 254.999667; 255.025595; 254.886776; 254.597813; 254.334182; 253.783077; 253.151566; 252.573669; 252.233088; 252.185464; 252.098888; 252.237678; 252.432317; 252.646178; 253.121197; 253.249109; 253.597289; 253.790498; 254.037023; 254.354149; 254.658133; 254.904896; 255.046427; 254.989386; 254.868239; 254.699618; 254.455715; 254.110634; 253.800541; 253.318220; 252.976596; 252.748281; 252.740622; 252.695411; 252.458125; 252.167404; 252.018631; 251.880080; 251.923352; 252.228886; 252.077729; 251.827538; 252.050579; 252.137750; 252.245247; 252.145052; 251.954943; 251.727283; 251.837522; 252.159685; 252.679497; 252.858609; 253.210366; 253.205448; 253.070712; 253.317177; 253.595263; 253.579021; 253.808737; 254.312932; 254.881710; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1828.9; 09:16:46; (); (); (); (); (); (); (); 254.009128; 254.770368; 255.455196; 255.999565; 256.364614; 256.602556; 256.836385; 257.461011; 258.104742; 258.726001; 259.016722; 259.405732; 259.824604; 260.459244; 260.868698; 261.256188; 261.540771; 261.532009; 261.667252; 261.841327; 262.297183; 262.789637; 262.598366; 262.209237; 262.339294; 262.960464; 263.292611; 263.622433; 264.140069; 264.827728; 265.152395; 265.646011; 266.241401; 266.724020; 267.253399; 267.535150; 267.817140; 268.284798; 268.634856; 268.904299; 268.790871; 269.114882; 269.415975; 269.414395; 269.342363; 269.277722; 269.353926; 269.286633; 269.213259; 269.390464; 269.509643; 269.933462; 270.389676; 270.628780; 271.014959; 271.653831; 271.997869; 272.171229; 272.459686; 272.674203; 272.541642; 272.168159; 272.186041; 272.215486; 271.976024; 271.901160; 271.585941; 271.549076; 271.687984; 271.369010; 271.194220; 271.035343; 271.099418; 271.178693; 271.359712; 271.630913; 272.126853; 272.278935; 272.129416; 271.991402; 272.081375; 272.100180; 272.160113; 272.282541; 272.257328; 272.060364; 271.796107; 271.467656; 271.113634; 270.584613; 270.329416; 270.058721; 269.812346; 269.633561; 269.111574; 268.432647; 267.949611; 267.084241; 266.080052; 265.532345; 265.231907; 264.886111; 264.309436; 264.054179; 263.928771; 263.504177; 263.326883; 263.061315; 262.795955; 262.969464; 262.984574; 262.980640; 263.257772; 263.541788; 263.602316; 263.518393; 263.553858; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1832.3; 09:16:54; (); (); (); (); (); (); (); 255.232871; 256.183118; 257.192314; 258.243918; 258.675724; 258.799374; 258.906335; 259.247482; 259.987891; 260.411888; 260.832191; 261.672050; 262.418687; 262.722433; 263.068795; 263.162941; 263.321429; 263.194412; 263.008833; 263.456851; 264.268965; 265.069902; 265.361607; 265.428394; 265.841305; 266.276926; 266.290784; 266.458571; 266.911119; 267.496318; 267.866999; 268.080264; 268.311232; 268.568426; 268.592358; 268.371850; 268.096805; 268.327296; 268.653810; 268.682599; 268.507838; 268.609762; 268.703967; 268.937945; 269.144773; 269.778371; 270.276040; 270.744801; 271.019667; 271.071136; 270.940065; 271.000057; 270.751953; 270.855099; 271.298796; 271.794021; 272.283822; 272.678405; 272.788823; 272.595465; 272.023588; 271.481663; 271.027297; 270.860165; 271.041542; 271.655947; 271.879822; 272.346675; 272.403210; 272.312671; 272.100896; 272.007287; 271.714866; 271.629512; 271.945506; 272.318184; 272.421718; 272.554994; 272.527874; 272.336572; 272.123456; 272.020876; 271.618634; 271.408617; 271.346956; 271.187246; 271.150798; 271.244347; 271.240562; 271.013498; 270.727396; 270.685196; 270.437092; 270.597011; 270.662606; 270.653784; 270.568311; 270.676762; 270.843714; 271.119714; 271.413952; 271.803409; 271.933079; 272.000909; 272.226006; 272.517502; 272.956461; 273.281097; 273.201287; 272.968501; 273.041129; 273.346692; 273.584008; 273.694277; 273.697764; 273.519099; 273.134261; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1835.7; 09:17:03; (); (); (); (); (); (); (); 255.232871; 268.399626; 267.083794; 266.634405; 266.360968; 265.490353; 264.747232; 264.043480; 263.211012; 262.854159; 262.278259; 261.945546; 261.636257; 261.634111; 261.594802; 261.748791; 261.801988; 261.605144; 261.222392; 260.973155; 261.369795; 261.754781; 262.162924; 262.297690; 262.387782; 262.472481; 261.927634; 261.836201; 261.576563; 261.604518; 262.172341; 262.588829; 263.121694; 263.791025; 264.390886; 264.983177; 265.311658; 265.983433; 266.477257; 266.714096; 267.100602; 267.544895; 267.333776; 267.556429; 267.505407; 267.335147; 267.324120; 267.122477; 266.914815; 266.878098; 266.813755; 266.579360; 266.597569; 266.690344; 266.829997; 267.175794; 267.950565; 268.378377; 268.522173; 268.958688; 269.170254; 269.433379; 269.827306; 270.131588; 270.417482; 270.719558; 271.206707; 271.294385; 271.346182; 271.186709; 270.920396; 270.705163; 270.820171; 270.850271; 270.599544; 270.428240; 270.315766; 270.209968; 270.154595; 269.923806; 269.970119; 270.148158; 270.392746; 270.629674; 270.675540; 270.381659; 270.165652; 270.069778; 269.927323; 269.864827; 269.709200; 269.630224; 269.514203; 269.364268; 269.105822; 268.514037; 267.717808; 267.136365; 266.683936; 266.775578; 266.913563; 266.880125; 266.999215; 266.961306; 266.785204; 266.751289; 266.683877; 266.662359; 266.777784; 266.965955; 267.145455; 267.395616; 267.305315; 267.237335; 267.039150; 266.923219; 266.940147; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1839.1; 09:17:15; (); (); (); (); (); (); (); (); -0.726711; -0.726711; -0.726711; -0.726711; -0.726711; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1843.6; 09:17:30; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1849.7; 09:17:42; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1854.5; 09:17:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1859.2; 09:18:06; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1864.0; 09:18:18; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1868.7; 09:18:30; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1873.5; 09:18:42; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1878.3; 09:18:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1883.0; 09:19:06; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1887.8; 09:19:18; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1892.6; 09:19:31; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1897.3; 09:19:43; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1902.1; 09:19:55; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1906.9; 09:20:07; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
